source,id,datetime,dC_ch4_emis[kgCha-1],dC_co2_emis_auto[kgCha-1],dC_co2_emis_hetero[kgCha-1],dC_doc_leach[kgCha-1],dN_don_leach[kgNha-1],dN_no3_leach[kgNha-1],dN_nh4_leach[kgNha-1],dN_no_emis[kgNha-1],dN_n2o_emis[kgNha-1],dN_n2_emis[kgNha-1],dN_nh3_emis[kgNha-1],dN_n2_fix[kgNha-1],dC_co2_fix[kgCha-1],dS_so4_leach[kgSha-1],dC_litter_above[kgCha-1],dC_litter_below[kgCha-1],dN_litter_above[kgNha-1],dN_litter_below[kgNha-1],dN_deposition[kgNha-1],dN_plant_uptake[kgNha-1],dN_mineral[kgNha-1],dN_nitrify[kgNha-1],dN_denitrify[kgNha-1],dN_chemodenitrify[kgNha-1],C_plants[kgCha-1],C_soil[kgCha-1],C_soil_20cm[kgCha-1],C_soil_30cm[kgCha-1],C_aorg[kgCha-1],C_litter_raw[kgCha-1],C_litter[kgCha-1],C_mic[kgCha-1],C_sol[kgCha-1],C_wood_above[kgCha-1],C_wood_below[kgCha-1],N_plants[kgNha-1],N_soil[kgNha-1],N_soil_20cm[kgNha-1],N_soil_30cm[kgNha-1],N_aorg[kgNha-1],N_litter_raw[kgNha-1],N_litter[kgNha-1],N_mic[kgNha-1],N_sol[kgNha-1],N_wood_above[kgNha-1],N_wood_below[kgNha-1],anvf_mean[-]
setup,0,2018-01-21 23:00:00,2.45416e-07,7.49613,4.44498,0.000248678,0,2.94307e-09,1.80688e-08,0.000112002,0.000613781,0.000568938,3.60994e-07,0,0,0,1.10566,0.456895,0.017018,0.00712106,0.0136262,0.0706793,0.421957,0.228448,0.0059173,0.000120729,629.604,116025,37964.2,57837.3,223.903,23.9593,52.0209,136.28,21.1251,0,0,18.3673,10761.5,3499.46,5291.39,25.3452,0.399679,1.08797,13.5941,5.0495,0,0,0.851754
setup,0,2018-01-22 23:00:00,2.34977e-07,7.43019,4.36942,0.000266506,0,4.09388e-09,1.9582e-08,0.000112141,0.000601929,0.000503544,3.61737e-07,0,0,0,1.24581,0.451853,0.0327599,0.0121442,0.0136256,0.0685651,0.420787,0.231968,0.00509169,0.000119115,626.659,116021,37962.5,57834.8,221.044,25.4008,50.6488,138.119,22.8696,0,0,18.405,10761.5,3499.43,5291.35,25.1753,0.440193,1.0572,13.7355,5.19113,0,0,0.847105
setup,0,2018-01-23 23:00:00,2.1814e-07,7.40947,4.26549,0.000283499,0,5.48782e-09,1.74011e-08,0.000112173,0.000591863,0.000465881,3.64551e-07,0,0,0,1.4,0.446904,0.0393482,0.0129574,0.0136256,0.0649941,0.421513,0.23475,0.00453009,0.000119086,623.583,116017,37960.8,57832.4,218.177,26.9846,49.3577,140.097,24.5195,0,0,18.4381,10761.4,3499.41,5291.3,24.9924,0.487885,1.02835,13.8953,5.32952,0,0,0.848757
setup,0,2018-01-24 23:00:00,1.9603e-07,7.41097,4.26217,0.000299642,0,7.14819e-09,1.67742e-08,0.000112993,0.000590662,0.000424299,3.7122e-07,0,0,0,1.56908,0.442024,0.0459615,0.0134807,0.0136263,0.0589759,0.424588,0.240453,0.00377809,0.000119674,620.311,116013,37959.2,57830,215.301,28.7241,48.114,142.223,26.161,0,0,18.4666,10761.3,3499.39,5291.26,24.8037,0.542437,1.00072,14.0717,5.47287,0,0,0.843976
setup,0,2018-01-25 23:00:00,1.4657e-07,7.46599,4.87588,0.000314743,0,9.1118e-09,1.15979e-08,0.000115276,0.000630349,0.000831303,3.26947e-07,0,0,0,1.75388,0.437179,0.0515029,0.0134908,0.0136466,0.0440536,0.491796,0.31795,0.0169682,0.00014576,616.63,116009,37956.9,57827,212.438,30.631,46.9108,146.021,25.6337,0,0,18.491,10761.3,3499.37,5291.23,24.5433,0.602166,0.974153,14.3939,5.55993,0,0,0.841747
setup,0,2018-01-26 23:00:00,1.18403e-07,7.52275,4.94188,0.000327823,0,1.14235e-08,1.34808e-07,0.000133515,0.000781075,0.00115388,3.35008e-07,0,0,0,1.95518,0.432345,0.0575439,0.0134982,0.013631,0.0425661,0.508356,0.33051,0.0215189,0.000173318,613.339,116005,37954.5,57824,209.566,32.7205,45.784,150.297,24.5005,0,0,18.506,10761.2,3499.35,5291.2,24.2511,0.667537,0.949406,14.7696,5.62512,0,0,0.850397
setup,0,2018-01-27 23:00:00,9.90054e-08,7.50932,4.74621,0.000339531,0,1.40955e-08,1.09127e-08,0.000149332,0.000894821,0.00101177,3.54465e-07,0,0,0,2.17369,0.427522,0.0640843,0.0134992,0.0136256,0.0388002,0.488513,0.319904,0.0158863,0.000178197,609.879,116001,37952.4,57821.2,206.687,35.0123,44.7131,154.194,24.0175,0,0,18.5202,10761.1,3499.35,5291.18,23.9756,0.73908,0.926045,15.1201,5.71441,0,0,0.849097
setup,0,2018-01-28 23:00:00,7.76339e-08,7.45538,4.53856,0.000348803,0,1.71768e-08,1.56998e-08,0.000151995,0.000906761,0.000819987,3.56442e-07,0,0,0,2.41006,0.422677,0.071171,0.0134996,0.0136256,0.0222643,0.469048,0.307062,0.0116196,0.000169806,605.91,115997,37950.4,57818.6,203.822,37.5256,43.6967,157.802,24.0406,0,0,18.5317,10761.1,3499.36,5291.18,23.7188,0.817356,0.904038,15.452,5.82611,0,0,0.845077
setup,0,2018-01-29 23:00:00,5.19025e-08,7.42458,4.39376,0.000354548,0,2.07604e-08,2.56135e-08,0.000148848,0.000876186,0.000666069,3.60019e-07,0,0,0,2.66485,0.417854,0.0788138,0.0134981,0.0136256,-6.09864e-16,0.455012,0.297138,0.00848801,0.000161623,601.066,115993,37948.6,57816.2,200.966,40.2771,42.7227,161.227,24.4722,0,0,18.5324,10761.1,3499.38,5291.19,23.4802,0.902874,0.883118,15.773,5.96025,0,0,0.839986
setup,0,2018-01-30 23:00:00,2.13936e-08,7.42744,4.31733,0.000357221,0,2.4951e-08,4.30318e-08,0.000146142,0.000845452,0.000561533,3.72436e-07,0,0,0,2.93848,0.413056,0.0869817,0.0134897,0.0136256,-6.09864e-16,0.449903,0.291561,0.00630111,0.000157161,596.055,115989,37946.8,57813.8,198.099,43.2827,41.7802,164.567,25.2231,0,0,18.5189,10761.1,3499.4,5291.2,23.2519,0.996083,0.863052,16.0917,6.09589,0,0,0.835713
setup,0,2018-01-31 23:00:00,3.09169e-09,7.34137,4.09026,0.000353561,0,2.99671e-08,9.11835e-08,0.000147676,0.00084598,0.000517247,4.12656e-07,0,0,0,3.23128,0.40829,0.0956487,0.0134722,0.0136256,-6.09864e-16,0.629898,0.322364,0.00501224,0.000156415,591.603,115986,37945.1,57811.6,195.256,46.563,40.9,167.744,24.1327,0,0,18.5054,10761.1,3499.41,5291.2,22.5252,1.09749,0.844492,16.3643,5.6109,0,0,0.837196
setup,0,2018-02-01 23:00:00,3.16304e-09,7.31424,3.91738,0.000346937,0,3.73182e-08,1.09848e-07,0.0001399,0.000792846,0.000454972,3.56681e-07,0,0,0,3.54338,0.403562,0.104887,0.0134546,0.0136256,-6.09864e-16,0.393216,0.267025,0.00362519,0.000146606,586.706,115982,37943.5,57809.5,192.461,50.1375,40.0544,170.712,23.465,0,0,18.492,10761,3499.44,5291.21,22.2714,1.20766,0.826853,16.6328,5.71542,0,0,0.840149
setup,0,2018-02-02 23:00:00,3.19681e-09,7.23853,3.75565,0.000341101,0,4.92286e-08,1.22117e-07,0.000132835,0.000723854,0.00041276,3.32898e-07,0,0,0,3.87477,0.398858,0.114697,0.0134372,0.0136256,-6.09864e-16,0.38721,0.253995,0.00262364,0.000141615,581.878,115979,37942,57807.6,189.709,54.024,39.2576,173.519,23.0674,0,0,18.4785,10761,3499.47,5291.23,22.0237,1.32713,0.810429,16.9024,5.82393,0,0,0.832404
setup,0,2018-02-03 23:00:00,3.17685e-09,7.1902,3.66676,0.00033453,0,6.59398e-08,1.54219e-07,0.000127813,0.000674571,0.000371924,3.16018e-07,0,0,0,4.22524,0.394223,0.125071,0.0134197,0.0136256,-6.09864e-16,0.384217,0.248843,0.0017765,0.00013763,576.664,115976,37940.5,57805.7,187.006,58.241,38.4952,176.211,22.8944,0,0,18.4651,10761,3499.49,5291.25,21.782,1.45643,0.794919,17.173,5.93493,0,0,0.83543
