DateTime,Year,DoY,Hour,NEE,NEE_f,Reco_DT,GPP_DT,NEE_f_clean
7/28/2018 0:30,2018,209,0.5,1.4573,1.4573,5.8044,0,1.4573
7/28/2018 1:00,2018,209,1,0.70366,0.70366,5.8015,0,0.70366
7/28/2018 1:30,2018,209,1.5,0.88257,0.88257,5.7986,0,0.88257
7/28/2018 2:00,2018,209,2,0.9291,0.9291,5.7949,0,0.9291
7/28/2018 2:30,2018,209,2.5,0.82115,0.82115,5.7913,0,0.82115
7/28/2018 3:00,2018,209,3,0.80963,0.80963,5.7871,0,0.80963
7/28/2018 3:30,2018,209,3.5,0.85498,0.85498,5.7841,0,0.85498
7/28/2018 4:00,2018,209,4,0.82272,0.82272,5.7812,0,0.82272
7/28/2018 4:30,2018,209,4.5,4.7811,4.7811,5.7781,0,4.7811
7/28/2018 5:00,2018,209,5,10.658,10.658,5.7753,0,NaN
7/28/2018 5:30,2018,209,5.5,-0.86763,-0.86763,5.7715,0,NaN
7/28/2018 6:00,2018,209,6,-9999,3.3208,5.7684,0,3.3208
7/28/2018 6:30,2018,209,6.5,-9999,3.321,5.7642,0,3.321
7/28/2018 7:00,2018,209,7,-3.3434,-3.3434,5.7597,0,NaN
7/28/2018 7:30,2018,209,7.5,17.859,3.321,5.7562,0,3.321
7/28/2018 8:00,2018,209,8,3.645,3.321,5.7562,0,3.321
7/28/2018 8:30,2018,209,8.5,0.40971,0.40971,5.7562,0,0.40971
7/28/2018 9:00,2018,209,9,-1.5931,-1.5931,5.7562,0,NaN
7/28/2018 9:30,2018,209,9.5,-9999,3.321,5.7562,0,3.321
7/28/2018 10:00,2018,209,10,-9999,3.321,5.7562,0,3.321
7/28/2018 10:30,2018,209,10.5,-9999,3.321,5.7562,0,3.321
7/28/2018 11:00,2018,209,11,-9999,3.321,5.7562,0,3.321
7/28/2018 11:30,2018,209,11.5,-9999,3.321,5.7562,0,3.321
7/28/2018 12:00,2018,209,12,-9999,3.321,5.7562,0,3.321
7/28/2018 12:30,2018,209,12.5,-9999,3.321,5.7562,0,3.321
7/28/2018 13:00,2018,209,13,-9999,3.321,5.7562,0,3.321
7/28/2018 13:30,2018,209,13.5,-9999,3.321,5.7562,0,3.321
7/28/2018 14:00,2018,209,14,-9999,3.296,5.7616,0,3.296
7/28/2018 14:30,2018,209,14.5,-9999,3.2578,5.7678,0,3.2578
7/28/2018 15:00,2018,209,15,-9999,3.2578,5.7678,0,3.2578
7/28/2018 15:30,2018,209,15.5,-9999,3.2578,5.7678,0,3.2578
7/28/2018 16:00,2018,209,16,-9999,3.2578,5.7678,0,3.2578
7/28/2018 16:30,2018,209,16.5,-9999,3.2578,5.7678,0,3.2578
7/28/2018 17:00,2018,209,17,-9999,3.2578,5.7678,0,3.2578
7/28/2018 17:30,2018,209,17.5,-9999,3.2578,5.7678,0,3.2578
7/28/2018 18:00,2018,209,18,-9999,3.249,5.7733,0,3.249
7/28/2018 18:30,2018,209,18.5,-9999,3.2502,5.7769,0,3.2502
7/28/2018 19:00,2018,209,19,-9999,3.2523,5.7791,0,3.2523
7/28/2018 19:30,2018,209,19.5,-9999,3.255,5.7804,0,3.255
7/28/2018 20:00,2018,209,20,-9999,3.247,5.7807,0,3.247
7/28/2018 20:30,2018,209,20.5,-9999,3.2405,5.7803,0,3.2405
7/28/2018 21:00,2018,209,21,-9999,3.2305,5.7793,0,3.2305
7/28/2018 21:30,2018,209,21.5,-9999,3.2296,5.7782,0,3.2296
7/28/2018 22:00,2018,209,22,-9999,3.2367,5.7779,0,3.2367
7/28/2018 22:30,2018,209,22.5,-9999,3.2359,5.7776,0,3.2359
7/28/2018 23:00,2018,209,23,-9999,3.2363,5.7763,0,3.2363
7/28/2018 23:30,2018,209,23.5,-9999,3.2317,5.7748,0,3.2317
7/29/2018 0:00,2018,210,0,-9999,3.2276,5.773,0,3.2276
7/29/2018 0:30,2018,210,0.5,-9999,3.2246,5.7713,0,3.2246
7/29/2018 1:00,2018,210,1,-9999,3.2226,5.769,0,3.2226
7/29/2018 1:30,2018,210,1.5,-9999,3.2215,5.7664,0,3.2215
7/29/2018 2:00,2018,210,2,-9999,3.2183,5.7636,0,3.2183
7/29/2018 2:30,2018,210,2.5,-9999,3.2154,5.7605,0,3.2154
7/29/2018 3:00,2018,210,3,-9999,3.2165,5.7576,0,3.2165
7/29/2018 3:30,2018,210,3.5,-9999,3.2125,5.7548,0,3.2125
7/29/2018 4:00,2018,210,4,-9999,3.2085,5.7522,0,3.2085
7/29/2018 4:30,2018,210,4.5,-9999,3.205,5.7496,0,3.205
7/29/2018 5:00,2018,210,5,-9999,3.1994,5.7467,0,3.1994
7/29/2018 5:30,2018,210,5.5,-9999,3.1966,5.7445,0,3.1966
7/29/2018 6:00,2018,210,6,-9999,3.1905,5.7427,0,3.1905
7/29/2018 6:30,2018,210,6.5,-9999,3.185,5.7409,0,3.185
7/29/2018 7:00,2018,210,7,-9999,3.182,5.7392,0,3.182
7/29/2018 7:30,2018,210,7.5,-9999,3.1816,5.7376,0,3.1816
7/29/2018 8:00,2018,210,8,-9999,3.175,5.7359,0,3.175
7/29/2018 8:30,2018,210,8.5,-9999,3.175,5.7359,0,3.175
7/29/2018 9:00,2018,210,9,-9999,3.175,5.7359,0,3.175
7/29/2018 9:30,2018,210,9.5,-9999,3.175,5.7359,0,3.175
7/29/2018 10:00,2018,210,10,-9999,3.175,5.7359,0,3.175
7/29/2018 10:30,2018,210,10.5,-9999,3.175,5.7359,0,3.175
7/29/2018 11:00,2018,210,11,-9999,3.175,5.7359,0,3.175
7/29/2018 11:30,2018,210,11.5,-9999,3.175,5.7359,0,3.175
7/29/2018 12:00,2018,210,12,-9999,3.175,5.7359,0,3.175
7/29/2018 12:30,2018,210,12.5,-9999,3.175,5.7359,0,3.175
7/29/2018 13:00,2018,210,13,-9999,3.175,5.7359,0,3.175
7/29/2018 13:30,2018,210,13.5,-9999,3.175,5.7359,0,3.175
7/29/2018 14:00,2018,210,14,-9999,3.175,5.7359,0,3.175
7/29/2018 14:30,2018,210,14.5,-9999,3.175,5.7359,0,3.175
7/29/2018 15:00,2018,210,15,-9999,3.175,5.7359,0,3.175
7/29/2018 15:30,2018,210,15.5,-9999,3.175,5.7359,0,3.175
7/29/2018 16:00,2018,210,16,-9999,3.175,5.7359,0,3.175
7/29/2018 16:30,2018,210,16.5,-9999,3.175,5.7359,0,3.175
7/29/2018 17:00,2018,210,17,-9999,3.175,5.7359,0,3.175
7/29/2018 17:30,2018,210,17.5,-9999,3.175,5.7359,0,3.175
7/29/2018 18:00,2018,210,18,-9999,3.175,5.7359,0,3.175
7/29/2018 18:30,2018,210,18.5,-9999,3.1754,5.7375,0,3.1754
7/29/2018 19:00,2018,210,19,-9999,3.1704,5.7384,0,3.1704
7/29/2018 19:30,2018,210,19.5,-9999,3.1666,5.7382,0,3.1666
7/29/2018 20:00,2018,210,20,-9999,3.1677,5.7372,0,3.1677
7/29/2018 20:30,2018,210,20.5,-9999,3.1635,5.7357,0,3.1635
7/29/2018 21:00,2018,210,21,-9999,3.16,5.7338,0,3.16
7/29/2018 21:30,2018,210,21.5,-9999,3.1618,5.7322,0,3.1618
7/29/2018 22:00,2018,210,22,-9999,3.1643,5.7317,0,3.1643
7/29/2018 22:30,2018,210,22.5,-9999,3.1633,5.7313,0,3.1633
7/29/2018 23:00,2018,210,23,-9999,3.1614,5.7304,0,3.1614
7/29/2018 23:30,2018,210,23.5,-9999,3.1561,5.7287,0,3.1561
7/30/2018 0:00,2018,211,0,-9999,3.1526,5.7271,0,3.1526
7/30/2018 0:30,2018,211,0.5,-9999,3.1477,5.7257,0,3.1477
7/30/2018 1:00,2018,211,1,-9999,3.1433,5.724,0,3.1433
7/30/2018 1:30,2018,211,1.5,-9999,3.1417,5.7228,0,3.1417
7/30/2018 2:00,2018,211,2,-9999,3.137,5.7216,0,3.137
7/30/2018 2:30,2018,211,2.5,-9999,3.133,5.7196,0,3.133
7/30/2018 3:00,2018,211,3,-9999,3.1272,5.7178,0,3.1272
7/30/2018 3:30,2018,211,3.5,-9999,3.125,5.7161,0,3.125
7/30/2018 4:00,2018,211,4,-9999,3.1227,5.714,0,3.1227
7/30/2018 4:30,2018,211,4.5,-9999,3.1208,5.7117,0,3.1208
7/30/2018 5:00,2018,211,5,-9999,3.1168,5.7091,0,3.1168
7/30/2018 5:30,2018,211,5.5,-9999,3.1135,5.7059,0,3.1135
7/30/2018 6:00,2018,211,6,-9999,3.1086,5.703,0,3.1086
7/30/2018 6:30,2018,211,6.5,-9999,3.1035,5.7,0,3.1035
7/30/2018 7:00,2018,211,7,-9999,3.1011,5.6968,0,3.1011
7/30/2018 7:30,2018,211,7.5,-9999,3.0973,5.694,0,3.0973
7/30/2018 8:00,2018,211,8,-9999,3.0973,5.694,0,3.0973
7/30/2018 8:30,2018,211,8.5,-9999,3.0973,5.694,0,3.0973
7/30/2018 9:00,2018,211,9,-9999,3.0973,5.694,0,3.0973
7/30/2018 9:30,2018,211,9.5,-9999,3.0973,5.694,0,3.0973
7/30/2018 10:00,2018,211,10,-9999,3.0973,5.694,0,3.0973
7/30/2018 10:30,2018,211,10.5,-9999,3.0973,5.694,0,3.0973
7/30/2018 11:00,2018,211,11,-9999,3.0973,5.694,0,3.0973
7/30/2018 11:30,2018,211,11.5,-9999,3.0973,5.694,0,3.0973
7/30/2018 12:00,2018,211,12,-9999,3.0973,5.694,0,3.0973
7/30/2018 12:30,2018,211,12.5,-9999,3.0973,5.694,0,3.0973
7/30/2018 13:00,2018,211,13,-9999,3.0973,5.694,0,3.0973
7/30/2018 13:30,2018,211,13.5,-9999,3.0973,5.694,0,3.0973
7/30/2018 14:00,2018,211,14,-9999,3.0973,5.694,0,3.0973
7/30/2018 14:30,2018,211,14.5,-9999,3.0973,5.694,0,3.0973
7/30/2018 15:00,2018,211,15,-9999,3.0973,5.694,0,3.0973
7/30/2018 15:30,2018,211,15.5,0.41779,0.41779,6.9417,0,0.41779
7/30/2018 16:00,2018,211,16,3.0667,3.0667,6.7646,0,3.0667
7/30/2018 16:30,2018,211,16.5,2.9258,2.7128,6.5797,0,2.7128
7/30/2018 17:00,2018,211,17,21.307,21.307,6.1063,0,NaN
7/30/2018 17:30,2018,211,17.5,-14.432,-14.432,5.7466,0,NaN
7/30/2018 18:00,2018,211,18,4.2136,4.2136,5.6895,0,4.2136
7/30/2018 18:30,2018,211,18.5,4.5884,4.5884,5.7031,0,4.5884
7/30/2018 19:00,2018,211,19,3.9799,3.9799,5.7224,0,3.9799
7/30/2018 19:30,2018,211,19.5,4.0222,4.0222,5.745,0,4.0222
7/30/2018 20:00,2018,211,20,6.7448,6.7448,5.7246,0,NaN
7/30/2018 20:30,2018,211,20.5,4.7566,4.7566,5.6927,0,4.7566
7/30/2018 21:00,2018,211,21,3.6071,3.6071,5.7159,0,3.6071
7/30/2018 21:30,2018,211,21.5,2.3715,2.3715,5.7372,0,2.3715
7/30/2018 22:00,2018,211,22,2.0551,2.0551,5.7197,0,2.0551
7/30/2018 22:30,2018,211,22.5,9.2593,9.2593,5.7595,0,NaN
7/30/2018 23:00,2018,211,23,6.9446,6.9446,5.731,0,NaN
7/30/2018 23:30,2018,211,23.5,15.086,15.086,5.7463,0,NaN
7/31/2018 0:00,2018,212,0,-6.803,3.5491,5.6961,0,3.5491
7/31/2018 0:30,2018,212,0.5,28.923,28.923,5.7253,0,NaN
7/31/2018 1:00,2018,212,1,6.9485,6.9485,5.734,0,NaN
7/31/2018 1:30,2018,212,1.5,5.9754,5.9754,5.6819,0,NaN
7/31/2018 2:00,2018,212,2,5.5735,5.5735,5.5563,0,NaN
7/31/2018 2:30,2018,212,2.5,3.8811,3.8811,5.6295,0,3.8811
7/31/2018 3:00,2018,212,3,4.9627,4.9627,5.637,0,4.9627
7/31/2018 3:30,2018,212,3.5,3.9216,3.9216,5.6666,0,3.9216
7/31/2018 4:00,2018,212,4,4.1119,4.1119,5.6373,0,4.1119
7/31/2018 4:30,2018,212,4.5,-3.5361,3.3722,5.4793,0,3.3722
7/31/2018 5:00,2018,212,5,4.6159,4.6159,5.6187,0,4.6159
7/31/2018 5:30,2018,212,5.5,3.2338,3.2338,5.6635,0,3.2338
7/31/2018 6:00,2018,212,6,4.7448,4.7448,5.6704,0,4.7448
7/31/2018 6:30,2018,212,6.5,2.0686,2.0686,5.6737,0,2.0686
7/31/2018 7:00,2018,212,7,4.6828,4.6828,5.5951,0,4.6828
7/31/2018 7:30,2018,212,7.5,4.0336,4.0336,5.6937,0.5400729,4.0336
7/31/2018 8:00,2018,212,8,4.7973,4.7973,5.7694,2.0750067,4.7973
7/31/2018 8:30,2018,212,8.5,4.0225,4.0225,5.8406,3.104395,4.0225
7/31/2018 9:00,2018,212,9,4.332,0.91309,5.9225,3.8683179,0.91309
7/31/2018 9:30,2018,212,9.5,2.8212,2.8212,6.0658,4.5881375,2.8212
7/31/2018 10:00,2018,212,10,3.2131,1.623,6.0608,3.1444345,1.623
7/31/2018 10:30,2018,212,10.5,3.2452,1.3379,6.077,3.3122749,1.3379
7/31/2018 11:00,2018,212,11,1.7421,1.7421,6.1118,3.5005448,1.7421
7/31/2018 11:30,2018,212,11.5,2.1734,2.1734,6.1916,4.0948491,2.1734
7/31/2018 12:00,2018,212,12,2.8341,2.8341,6.1753,3.7517569,2.8341
7/31/2018 12:30,2018,212,12.5,0.74043,0.74043,6.2445,4.4092913,0.74043
7/31/2018 13:00,2018,212,13,1.0704,1.0704,6.3727,4.3155121,1.0704
7/31/2018 13:30,2018,212,13.5,1.6295,1.6295,6.3809,4.1669401,1.6295
7/31/2018 14:00,2018,212,14,2.9522,2.9522,6.2404,3.3724449,2.9522
7/31/2018 14:30,2018,212,14.5,0.99779,0.99779,6.2455,4.5829824,0.99779
7/31/2018 15:00,2018,212,15,1.5421,1.5421,6.1978,4.5766519,1.5421
7/31/2018 15:30,2018,212,15.5,2.5572,2.5572,6.1847,4.3860775,2.5572
7/31/2018 16:00,2018,212,16,1.909,1.909,5.9706,4.246986,1.909
7/31/2018 16:30,2018,212,16.5,1.5961,1.5961,5.9042,3.9618555,1.5961
7/31/2018 17:00,2018,212,17,2.0718,2.0718,5.8991,3.4559837,2.0718
7/31/2018 17:30,2018,212,17.5,2.6729,2.6729,5.7755,2.5894949,2.6729
7/31/2018 18:00,2018,212,18,3.4264,3.4264,5.5793,0,3.4264
7/31/2018 18:30,2018,212,18.5,3.3724,3.3724,5.4486,4.782792,3.3724
7/31/2018 19:00,2018,212,19,3.0763,3.0763,5.1639,5.0125091,3.0763
7/31/2018 19:30,2018,212,19.5,4.451,4.451,4.9188,1.9206103,4.451
7/31/2018 20:00,2018,212,20,4.3881,4.3881,4.8081,0,4.3881
7/31/2018 20:30,2018,212,20.5,3.3624,3.3624,4.6899,0,3.3624
7/31/2018 21:00,2018,212,21,4.332,4.332,4.7177,0,4.332
7/31/2018 21:30,2018,212,21.5,4.7582,4.7582,4.7364,0,NaN
7/31/2018 22:00,2018,212,22,4.4668,4.4668,4.5833,0,4.4668
7/31/2018 22:30,2018,212,22.5,3.6985,3.6985,4.4618,0,3.6985
7/31/2018 23:00,2018,212,23,2.788,2.788,4.3953,0,2.788
7/31/2018 23:30,2018,212,23.5,3.8621,3.8621,4.2273,0,3.8621
8/1/2018 0:00,2018,213,0,3.9218,3.9218,4.219,0,3.9218
8/1/2018 0:30,2018,213,0.5,3.7464,3.7464,4.1328,0,3.7464
8/1/2018 1:00,2018,213,1,2.607,2.607,3.9801,0,2.607
8/1/2018 1:30,2018,213,1.5,3.9373,3.9373,3.8955,0,NaN
8/1/2018 2:00,2018,213,2,2.707,2.707,3.7809,0,2.707
8/1/2018 2:30,2018,213,2.5,3.7349,3.7349,3.7837,0,3.7349
8/1/2018 3:00,2018,213,3,3.1609,3.1609,3.7065,0,3.1609
8/1/2018 3:30,2018,213,3.5,3.3279,3.3279,3.5969,0,3.3279
8/1/2018 4:00,2018,213,4,2.5265,2.5265,3.4965,0,2.5265
8/1/2018 4:30,2018,213,4.5,3.1164,3.1164,3.4052,0,3.1164
8/1/2018 5:00,2018,213,5,2.4309,2.4309,3.2512,0,2.4309
8/1/2018 5:30,2018,213,5.5,3.6351,3.6351,3.2415,0,NaN
8/1/2018 6:00,2018,213,6,2.1756,2.1756,3.1675,0,2.1756
8/1/2018 6:30,2018,213,6.5,2.8746,2.8746,3.107,0,2.8746
8/1/2018 7:00,2018,213,7,3.205,3.205,3.0199,0,NaN
8/1/2018 7:30,2018,213,7.5,3.5819,3.5819,2.9642,0.3702516,NaN
8/1/2018 8:00,2018,213,8,2.7463,2.7463,3.089,0.6533061,2.7463
8/1/2018 8:30,2018,213,8.5,3.5639,3.5639,3.1648,1.2382799,NaN
8/1/2018 9:00,2018,213,9,2.7323,2.7323,3.206,0.8866093,2.7323
8/1/2018 9:30,2018,213,9.5,1.4904,1.4904,3.2689,1.8814437,1.4904
8/1/2018 10:00,2018,213,10,0.90571,0.90571,3.4483,3.549586,0.90571
8/1/2018 10:30,2018,213,10.5,1.8718,1.8718,3.5576,1.7273147,1.8718
8/1/2018 11:00,2018,213,11,0.067793,0.067793,3.6553,3.0675845,0.067793
8/1/2018 11:30,2018,213,11.5,0.6294,0.6294,3.833,3.9255394,0.6294
8/1/2018 12:00,2018,213,12,1.3904,1.3904,3.7615,2.1214389,1.3904
8/1/2018 12:30,2018,213,12.5,0.092844,0.092844,4.0132,4.3375956,0.092844
8/1/2018 13:00,2018,213,13,1.47,1.47,3.9594,4.0095842,1.47
8/1/2018 13:30,2018,213,13.5,1.7476,1.7476,4.122,3.8409714,1.7476
8/1/2018 14:00,2018,213,14,0.1445,0.1445,4.2577,3.8410193,0.1445
8/1/2018 14:30,2018,213,14.5,1.6556,1.6556,4.2354,2.434965,1.6556
8/1/2018 15:00,2018,213,15,0.088988,0.088988,4.3152,3.416346,0.088988
8/1/2018 15:30,2018,213,15.5,0.41619,0.41619,4.2372,3.4222958,0.41619
8/1/2018 16:00,2018,213,16,2.3465,2.3465,4.2812,2.2987611,2.3465
8/1/2018 16:30,2018,213,16.5,1.5547,1.5547,4.3662,2.6342653,1.5547
8/1/2018 17:00,2018,213,17,1.0007,1.0007,4.447,2.3539553,1.0007
8/1/2018 17:30,2018,213,17.5,2.0172,2.0172,4.3768,1.957936,2.0172
8/1/2018 18:00,2018,213,18,2.9904,2.9904,4.073,0,2.9904
8/1/2018 18:30,2018,213,18.5,3.3086,3.3086,3.8885,0,3.3086
8/1/2018 19:00,2018,213,19,3.5161,3.5161,3.4567,0,NaN
8/1/2018 19:30,2018,213,19.5,3.5537,3.5537,3.2065,0,NaN
8/1/2018 20:00,2018,213,20,3.4579,3.4579,3.0152,0,NaN
8/1/2018 20:30,2018,213,20.5,3.6635,3.6635,2.9209,0,NaN
8/1/2018 21:00,2018,213,21,4.5366,4.5366,2.7871,0,NaN
8/1/2018 21:30,2018,213,21.5,3.9333,3.9333,2.8099,0,NaN
8/1/2018 22:00,2018,213,22,4.8723,4.8723,2.8097,0,NaN
8/1/2018 22:30,2018,213,22.5,4.3464,4.3464,2.8559,0,NaN
8/1/2018 23:00,2018,213,23,3.701,3.701,2.7453,0,NaN
8/1/2018 23:30,2018,213,23.5,3.3646,3.3646,2.5097,0,NaN
8/2/2018 0:00,2018,214,0,3.1237,3.1237,2.5153,0,NaN
8/2/2018 0:30,2018,214,0.5,3.5114,3.5114,2.4472,0,NaN
8/2/2018 1:00,2018,214,1,3.0423,3.0423,2.3539,0,NaN
8/2/2018 1:30,2018,214,1.5,2.1853,2.1853,2.2607,0,2.1853
8/2/2018 2:00,2018,214,2,3.5884,3.5884,2.1663,0,NaN
8/2/2018 2:30,2018,214,2.5,3.9079,3.9079,2.1352,0,NaN
8/2/2018 3:00,2018,214,3,3.1545,3.1545,2.0986,0,NaN
8/2/2018 3:30,2018,214,3.5,2.0678,2.0678,2.0425,0,NaN
8/2/2018 4:00,2018,214,4,8.9424,8.9424,2.0417,0,NaN
8/2/2018 4:30,2018,214,4.5,13.792,13.792,1.9514,0,NaN
8/2/2018 5:00,2018,214,5,-30.201,2.8048,1.8684,0,NaN
8/2/2018 5:30,2018,214,5.5,-9999,2.7738,2.4137,0,NaN
8/2/2018 6:00,2018,214,6,-9999,2.7693,2.3976,0,NaN
8/2/2018 6:30,2018,214,6.5,-9999,2.766,2.3818,0,NaN
8/2/2018 7:00,2018,214,7,-9999,2.7587,2.366,0,NaN
8/2/2018 7:30,2018,214,7.5,-9999,2.7587,2.3506,0,NaN
8/2/2018 8:00,2018,214,8,-9999,2.7587,2.3353,0,NaN
8/2/2018 8:30,2018,214,8.5,-9999,2.7587,2.3199,0,NaN
8/2/2018 9:00,2018,214,9,-9999,2.7587,2.3046,0,NaN
8/2/2018 9:30,2018,214,9.5,-9999,2.7587,2.2892,0,NaN
8/2/2018 10:00,2018,214,10,-9999,2.7587,2.2739,0,NaN
8/2/2018 10:30,2018,214,10.5,-9999,2.7587,2.2585,0,NaN
8/2/2018 11:00,2018,214,11,-9999,2.7587,2.2432,0,NaN
8/2/2018 11:30,2018,214,11.5,-9999,2.7587,2.2278,0,NaN
8/2/2018 12:00,2018,214,12,-9999,2.7587,2.2125,0,NaN
8/2/2018 12:30,2018,214,12.5,-9999,2.7587,2.1971,0,NaN
8/2/2018 13:00,2018,214,13,-9999,2.7587,2.1818,0,NaN
8/2/2018 13:30,2018,214,13.5,-9999,2.7587,2.1664,0,NaN
8/2/2018 14:00,2018,214,14,-9999,2.7587,2.1511,0,NaN
8/2/2018 14:30,2018,214,14.5,0.081641,0.081641,4.0475,4.7285822,0.081641
8/2/2018 15:00,2018,214,15,0.29607,0.29607,4.0587,3.9164619,0.29607
8/2/2018 15:30,2018,214,15.5,-2.5998,-2.5998,4.0229,4.3105848,-2.5998
8/2/2018 16:00,2018,214,16,0.20553,0.20553,4.1652,3.1480902,0.20553
8/2/2018 16:30,2018,214,16.5,-0.2442,-0.2442,4.2149,3.3318035,-0.2442
8/2/2018 17:00,2018,214,17,1.958,1.958,3.9683,1.5166665,1.958
8/2/2018 17:30,2018,214,17.5,2.49,2.49,3.8343,0,2.49
8/2/2018 18:00,2018,214,18,3.831,3.831,3.5438,2.9380406,NaN
8/2/2018 18:30,2018,214,18.5,4.978,4.978,3.1291,0,NaN
8/2/2018 19:00,2018,214,19,3.5029,3.5029,2.8535,6.8385602,NaN
8/2/2018 19:30,2018,214,19.5,5.6223,5.6223,2.5809,0,NaN
8/2/2018 20:00,2018,214,20,3.1509,3.1509,2.3688,0,NaN
8/2/2018 20:30,2018,214,20.5,3.8811,3.8811,2.2436,0,NaN
8/2/2018 21:00,2018,214,21,4.1002,4.1002,2.1696,0,NaN
8/2/2018 21:30,2018,214,21.5,3.3671,3.3671,2.1326,0,NaN
8/2/2018 22:00,2018,214,22,3.5796,3.5796,2.0967,0,NaN
8/2/2018 22:30,2018,214,22.5,4.1317,4.1317,2.0425,0,NaN
8/2/2018 23:00,2018,214,23,4.1883,4.1883,2.0469,0,NaN
8/2/2018 23:30,2018,214,23.5,3.7325,3.7325,1.8591,0,NaN
8/3/2018 0:00,2018,215,0,3.2992,3.2992,1.8606,0,NaN
8/3/2018 0:30,2018,215,0.5,2.6857,2.6857,1.704,0,NaN
8/3/2018 1:00,2018,215,1,2.9429,2.9429,1.6926,0,NaN
8/3/2018 1:30,2018,215,1.5,2.0034,2.0034,1.6589,0,NaN
8/3/2018 2:00,2018,215,2,2.1593,2.1593,1.592,0,NaN
8/3/2018 2:30,2018,215,2.5,0.78272,2.8347,1.4668,0,NaN
8/3/2018 3:00,2018,215,3,0.58996,0.58996,1.6062,0,0.58996
8/3/2018 3:30,2018,215,3.5,4.023,2.9258,1.5811,0,NaN
8/3/2018 4:00,2018,215,4,0.86766,0.86766,1.4581,0,0.86766
8/3/2018 4:30,2018,215,4.5,-12.698,2.776,1.4431,0,NaN
8/3/2018 5:00,2018,215,5,-4.7573,2.7147,1.8173,0,NaN
8/3/2018 5:30,2018,215,5.5,35.505,35.505,1.3022,4.1331826,NaN
8/3/2018 6:00,2018,215,6,-0.20873,-0.20873,1.3369,0,NaN
8/3/2018 6:30,2018,215,6.5,-6.0233,2.7701,1.3783,0,NaN
8/3/2018 7:00,2018,215,7,-19.209,-19.209,1.3336,0,NaN
8/3/2018 7:30,2018,215,7.5,-13.751,2.8622,1.4653,0,NaN
8/3/2018 8:00,2018,215,8,6.189,6.189,1.5906,0,NaN
8/3/2018 8:30,2018,215,8.5,2.8417,2.9687,1.8479,0,NaN
8/3/2018 9:00,2018,215,9,-9999,2.707,1.7366,0,NaN
8/3/2018 9:30,2018,215,9.5,-9999,2.707,1.7273,0,NaN
8/3/2018 10:00,2018,215,10,-9999,2.707,1.7179,0,NaN
8/3/2018 10:30,2018,215,10.5,-9999,2.707,1.7085,0,NaN
8/3/2018 11:00,2018,215,11,-9999,2.707,1.6991,0,NaN
8/3/2018 11:30,2018,215,11.5,-9999,2.707,1.6897,0,NaN
8/3/2018 12:00,2018,215,12,-9999,2.707,1.6804,0,NaN
8/3/2018 12:30,2018,215,12.5,-4.1472,-4.1472,2.8842,0,NaN
8/3/2018 13:00,2018,215,13,-2.6671,-2.6671,2.9678,4.8968536,-2.6671
8/3/2018 13:30,2018,215,13.5,-2.0798,-2.0798,2.984,5.815831,-2.0798
8/3/2018 14:00,2018,215,14,-2.1794,-2.1794,2.9968,0,NaN
8/3/2018 14:30,2018,215,14.5,-1.8225,-1.8225,3.0358,0,NaN
8/3/2018 15:00,2018,215,15,-2.6008,-2.6008,3.0596,0,NaN
8/3/2018 15:30,2018,215,15.5,-2.3206,-2.3206,3.0151,0,NaN
8/3/2018 16:00,2018,215,16,-1.9268,-1.9268,3.1382,0,NaN
8/3/2018 16:30,2018,215,16.5,-0.85449,-0.85449,3.0589,0,NaN
8/3/2018 17:00,2018,215,17,0.25605,0.25605,2.8929,2.3606101,0.25605
8/3/2018 17:30,2018,215,17.5,1.8728,1.8728,2.7041,0,1.8728
8/3/2018 18:00,2018,215,18,2.4335,2.4335,2.4443,0,2.4335
8/3/2018 18:30,2018,215,18.5,4.0508,4.0508,2.2159,0,NaN
8/3/2018 19:00,2018,215,19,4.2835,4.2835,1.989,0,NaN
8/3/2018 19:30,2018,215,19.5,3.3576,3.3576,1.7876,0,NaN
8/3/2018 20:00,2018,215,20,3.4515,3.4515,1.7054,0,NaN
8/3/2018 20:30,2018,215,20.5,2.5972,2.5972,1.5443,0,NaN
8/3/2018 21:00,2018,215,21,3.359,3.359,1.5483,0,NaN
8/3/2018 21:30,2018,215,21.5,3.4491,3.4491,1.5023,0,NaN
8/3/2018 22:00,2018,215,22,4.1495,4.1495,1.508,0,NaN
8/3/2018 22:30,2018,215,22.5,3.8251,3.8251,1.5126,0,NaN
8/3/2018 23:00,2018,215,23,3.996,3.996,1.4854,0,NaN
8/3/2018 23:30,2018,215,23.5,3.1568,3.1568,1.3566,0,NaN
8/4/2018 0:00,2018,216,0,2.9346,2.9346,1.3453,0,NaN
8/4/2018 0:30,2018,216,0.5,3.119,3.119,1.2909,0,NaN
8/4/2018 1:00,2018,216,1,2.8517,2.8517,1.2546,0,NaN
8/4/2018 1:30,2018,216,1.5,2.767,2.767,1.237,0,NaN
8/4/2018 2:00,2018,216,2,2.9872,2.9872,1.1566,0,NaN
8/4/2018 2:30,2018,216,2.5,2.2178,2.2178,1.145,0,NaN
8/4/2018 3:00,2018,216,3,3.7473,3.7473,1.079,0,NaN
8/4/2018 3:30,2018,216,3.5,5.917,5.917,1.1811,0,NaN
8/4/2018 4:00,2018,216,4,3.1597,3.1597,1.1813,0,NaN
8/4/2018 4:30,2018,216,4.5,2.4554,2.4554,1.1417,0,NaN
