"date","nee.osv","h.osv","le.osv","ws.osv","rh.osv","temp.avg.osv","temp.min.osv","temp.max.osv","precip.osv","rg.osv","swc.1.pc.osv","swc.2.pc.osv","swc.3.pc.osv","ts.1.osv","ts.2.osv","ts.3.osv","gpp.osv","reco.osv","variable.status.temp.avg","variable.status.temp.min","variable.status.temp.max","variable.status.precip","variable.status.temp.precip","variable.status","variable.status.rg","variable.status.h","variable.status.rh","variable.status.le","variable.status.ws","variable.status.swc.1","variable.status.swc.2","variable.status.swc.3","variable.status.ts.1","variable.status.ts.2","variable.status.ts.3"
2018-07-28,2.33185958823529,6.05954073684211,5.65418733333333,1.60216936842105,69.9950923038542,19.4831139278038,14.2480322580645,25.6491059907834,1.12886962063629,340.30107632303,29.6080115490063,17.466515049337,12.6477212394301,25.4051387173863,25.0501671388997,25.1954801929466,0,5.77152978723404,"mn.filled","mn.filled","mn.filled","mn.filled",NA,"filled","mn.filled","actual","mn.filled","actual","actual","mn.filled","mn.filled","mn.filled","mn.filled","mn.filled","mn.filled"
2018-07-29,NA,70.7722886853707,31.4281990021046,3.63848618689568,69.9950923038542,19.4831139278038,14.2480322580645,25.6491059907834,1.12886962063629,340.30107632303,29.6080115490063,17.466515049337,12.6477212394301,25.4051387173863,25.0501671388997,25.1954801929466,0,5.7416375,"mn.filled","mn.filled","mn.filled","mn.filled",NA,"filled","mn.filled","mn.filled","mn.filled","mn.filled","mn.filled","mn.filled","mn.filled","mn.filled","mn.filled","mn.filled","mn.filled"
2018-07-30,4.75964335294118,6.18935770588235,36.9155094117647,2.66707870588235,88.2090625,16.5994705882353,15.062,23.09,55.6235294117647,340.30107632303,27.5302,41.6682411764706,24.9447058823529,21.9,21.2543529411765,21.3868235294118,0,5.78427083333333,"actual","actual","actual","actual",NA,"filled","mn.filled","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-07-31,3.58834204166667,33.3678497708333,43.9301178333333,2.80645077083333,84.07726875,16.7667916666667,13.748,20.399,0,256.942340416667,27.67909375,42.36971875,24.770825,22.0530416666667,20.3581875,19.3557708333333,1.82833170625,5.61915625,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-01,2.58054282083333,38.4136631458333,44.146531875,2.72136808333333,78.6059357142857,17.6083333333333,14.078,23.6,0,276.247376190476,27.57028125,42.3944395833333,22.7363875,22.0990833333333,20.313375,20.2426875,1.12435518958333,3.57130208333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-02,2.24558191333333,20.4543023333333,39.5912318214286,3.07802456666667,75.8057275862069,17.1466,11.427,24.453,0,370.207,27.7922133333333,42.5705566666667,21.5822166666667,22.0840333333333,21.3761333333333,22.4706333333333,0.640183122916667,2.54856458333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-03,0.753212756097561,53.9419242926829,35.338699474359,2.73605124390244,77.7203615384615,16.592675,11.447,23.441,0,418.8935,27.5301609756098,42.1516243902439,20.6060926829268,22.091756097561,21.76,22.559512195122,0.358468277083333,1.94650208333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-04,1.49158257608696,45.6361473913043,39.0770270454545,2.76812456521739,77.45775,15.8962608695652,11.465,21.901,0,229.398442941176,27.9703630434783,41.8035543478261,19.75855,22.2649565217391,21.8678260869565,21.7292608695652,0.933467891666667,1.35809229166667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-05,1.33696863333333,17.11959525,21.3559366666667,3.41618979166667,76.7790604166667,15.4084166666667,12.371,19.377,0,129.787371428571,27.7763875,41.6906895833333,19.0201354166667,22.4102291666667,21.3741666666667,19.9426875,0.742575991666667,0.849909166666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-06,0.383791166666667,58.0207616666667,37.3055878125,3.57658125,69.5692634146342,16.5548958333333,11.153,22.108,0,335.59583,27.53458125,41.61659375,18.64735625,22.4070833333333,20.7405208333333,20.8544375,1.48457238125,0.669636041666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-07,-0.649449364583333,67.7946188333333,46.7414561489362,2.7879699375,68.5797525,16.8352708333333,10.311,23.814,0,393.76289047619,27.5201416666667,41.6873645833333,18.4195770833333,22.3959583333333,21.6113125,22.3509166666667,1.768653225,0.669597083333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-08,-0.125489477083333,64.2280311770833,40.05767,2.23761527083333,65.1900790697674,17.3220625,10.449,24.611,0,358.968423809524,27.4562541666667,40.9304854166667,17.6504895833333,22.4038958333333,22.5259583333333,23.3690416666667,1.76769005625,0.877826666666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-09,0.0625126458333333,54.1954905145833,23.2735021276596,2.80978983333333,73.6411975,17.4300833333333,12.323,23.099,0,267.854154545455,27.5044854166667,40.3222145833333,16.7327666666667,22.5953333333333,23.1087291666667,23.4253125,1.58944517291667,1.01464,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-10,-0.00495520833333333,61.6839494166667,15.6518839375,2.80044652083333,78.3769512195122,15.9952083333333,11.4450000000001,21.379,0,279.772604761905,27.51409375,39.49188125,15.7188916666667,22.8028333333333,22.7222708333333,22.3136458333333,1.51012307708333,0.999711458333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-11,0.370209275555556,64.009288,17.3025947622222,4.25072422222222,77.2678717948718,16.2553777777778,13.132,21.545,0,267.280789473684,27.5266311111111,38.7687288888889,15.0455377777778,22.9488444444444,22.6132444444444,22.4088888888889,1.33422176875,1.13033708333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-12,0.0308044166666667,76.545456925,21.1896180833333,3.5774256875,76.84782,16.0871666666667,12.096,20.976,0,300.565571428571,27.36625,38.0844458333333,14.4401375,22.9966875,22.6755,22.6054583333333,1.64233985833333,1.284714375,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-13,0.00339146458333335,41.9566000229167,18.3110587916667,3.23660310416667,77.26788125,14.8601458333333,10.779,18.879,0,186.988422727273,27.1876354166667,37.3514583333333,13.6634083333333,23.0072291666667,22.2003125,21.1176875,1.35057852083333,1.27895666666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-14,-0.0348897083333333,88.3321784375,25.6498014651163,3.16436375,78.6167805555556,16.1674166666667,10.401,22.585,0,362.446581818182,26.8297875,36.3243145833333,12.9817375,23.0014791666667,21.8968958333333,22.2316041666667,1.84623718541667,1.39927708333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-15,0.414737389583333,46.5780768333333,9.63262816666667,3.28759895833333,78.0114071428571,15.7262708333333,12.184,21.018,0,193.286414285714,27.18333125,35.7763895833333,12.3687458333333,22.9896666666667,22.4404375,21.8396041666667,1.21846365833333,1.47633125,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-16,0.1871495375,38.6032012708333,16.7655914375,3.40331541666667,76.8185729166667,14.7642708333333,10.473,19.425,0.1,191.704303333333,27.1914583333333,35.1004833333333,11.9070875,22.996875,21.7526041666667,20.6410416666667,1.34942362708333,1.54299791666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-17,1.10004046458333,33.5727240208333,10.7462744708333,2.9093999375,79.4139145833333,15.0650625,12.446,18.638,0,137.539866666667,26.8504833333333,34.24631875,11.5982604166667,22.8995208333333,21.1095208333333,20.0415416666667,1.16238232083333,1.66194583333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-18,0.0465013891666667,50.6750267070833,11.3836898979167,3.30716125,79.2913770833333,15.1722291666667,11.667,19.211,0,193.86475,26.56626875,33.5778375,11.4574575,22.6522708333333,20.9653125,20.6427291666667,1.38991555,1.73071666666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-19,0.188098835416667,48.6086940833333,9.38878860625,2.807990625,76.2610627906977,15.9261458333333,12.667,21.257,0,194.066436666667,26.59715,33.2399333333333,11.3846541666667,22.6014375,21.2100833333333,21.0030416666667,1.17779635625,1.64307083333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-20,0.185910666666667,68.0403533333333,9.6905121875,3.09273229166667,73.7746536585366,15.7338333333333,11.444,21.277,0,264.537257142857,26.24926875,32.5807708333333,11.2483729166667,22.5901041666667,21.3517291666667,21.2739166666667,1.23769734791667,1.2036825,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-21,0.415236854166667,46.9103422916667,8.072153529375,2.97181822916667,73.2879897435897,16.3055833333333,10.777,21.123,0,185.606640909091,26.6780541666667,32.1459041666667,11.00256875,22.5799583333333,21.498625,21.289125,0.96064074375,1.04219833333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-22,-0.101498695833333,58.9563664791667,12.3656182083333,2.6744994375,70.2456266666667,17.060875,10.963,24.119,0,296.858425,26.3324291666667,31.6479208333333,10.9578520833333,22.5866458333333,21.869875,22.5774583333333,1.222174275,1.14238958333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-23,0.391665322916667,31.9904450833333,5.83894614583333,3.037720625,80.6879854166667,15.9065,13.392,18.69,0,113.440235,26.043125,31.1637479166667,10.67756875,22.5982916666667,22.3074583333333,21.8158541666667,0.69084266875,1.01825520833333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-24,0.376088877083333,50.6955655833333,9.4279742,3.16190916666667,71.7678636363636,17.2860833333333,12.488,23.06,0,215.292725238095,26.3695854166667,30.4164666666667,10.5272916666667,22.6233125,21.8467083333333,21.9996458333333,0.953665591666667,1.118298125,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-25,0.2424420625,59.5344848541667,10.5371760583333,3.30866520833333,69.3183,17.7411666666667,11.877,23.371,0,259.156377619048,26.4539625,30.1848895833333,10.5170166666667,22.6873958333333,22.4342291666667,22.9650208333333,1.06340873541667,1.22066479166667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-26,0.3190924375,51.0230235416667,5.0289419375,3.138749375,80.3902333333333,17.086375,14.402,22.169,0,179.338785714286,26.2741625,29.7741708333333,10.360975,22.7967708333333,22.7358125,22.7411458333333,0.854920266666667,1.28254083333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-27,0.805278229166667,58.5848535833333,16.6223067708333,2.40387328125,77.1899954545455,17.7302916666667,12.357,24.349,1.5,261.6323765,26.3339666666667,29.2682020833333,10.2385447916667,22.87675,22.7404375,23.3288958333333,1.09286984791667,1.50030645833333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-28,1.13274290416667,15.1487230729167,26.8625261041667,2.50847997916667,85.0601270833333,15.9313125,14.088,18.769,0.1,90.3901104545455,26.7798604166667,28.89993125,9.87659729166667,22.9972916666667,22.5729375,21.2121041666667,0.474496102083333,1.34646875,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-29,0.590557408333333,35.4905682083333,16.2118895833333,3.11550020833333,73.1320270833333,16.370125,13.472,19.549,0,143.6762,26.6602833333333,28.2166,9.70930458333333,22.9988125,21.3732083333333,20.4704791666667,0.675460389583333,1.39726875,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-30,0.5164571875,54.3519639375,11.6190419041667,3.23102514583333,69.2720297297297,16.8211041666667,12.715,21.064,0,211.611066666667,26.38229375,28.1536145833333,9.854233125,22.8135833333333,21.4399583333333,21.5119375,0.85404008125,1.31851520833333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-08-31,0.301944966666667,54.5725480208333,8.482214775,3.4388225,70.4684739130435,16.5552708333333,13.204,20.14,0,201.456925,26.1463854166667,27.8753458333333,9.82937458333333,22.7370416666667,21.7980833333333,21.7218541666667,0.772954179166667,1.188883125,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-01,0.610663591666667,28.0003348208333,6.21314610416667,2.8924729375,79.3551916666667,15.4685208333333,11.77,19.591,0,120.0849735,26.2697895833333,27.5550708333333,9.67875020833333,22.6232083333333,21.4460833333333,20.5406458333333,0.528141220833333,1.04788208333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-02,0.7699505625,27.3351230833333,5.06013288958333,2.973290625,80.7029613636364,16.3432708333333,13.178,21.045,0,108.199856363636,26.2308375,27.3884041666667,9.59027708333333,22.6021458333333,21.0570416666667,20.449,0.535216958333333,1.16019520833333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-03,0.401719,45.0363472708333,7.38818095833333,2.749851875,73.3640833333333,16.616625,10.713,22.4690000000001,0,210.5094315,25.96063125,27.2529166666667,9.542500625,22.518125,20.9845,20.9352291666667,0.79273429375,1.30197583333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-04,0.410657575,52.1563170833333,4.8282478125,3.12311785416667,78.6391404761905,16.4175833333333,11.877,21.522,0,192.345035,26.043475,27.06153125,9.531944375,22.4032708333333,21.3509791666667,21.3336041666667,0.85987916875,1.360375,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-05,0.261814104166667,91.0324066041667,12.1095150833333,3.5794995,71.5857590909091,18.100875,14.541,23.261,0,341.28032047619,25.60506875,27.0202145833333,9.70132208333333,22.4015833333333,22.0639583333333,23.3701875,1.06366889583333,1.47187083333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-06,0.521578802083333,84.956899875,6.34688195833333,4.21875395833333,70.7021136363636,17.8320416666667,13.625,23.3440000000001,0,294.495866666667,25.9380583333333,27.0395833333333,9.65069333333333,22.5146666666667,23.0937916666667,24.0435833333333,1.04805976666667,1.49041875,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-07,0.0348808333333333,112.646768958333,12.34460794375,3.35738304166667,67.3450476190476,17.7728333333333,12.83,23.708,0,399.677714285714,25.8501375,26.9467770833333,9.61711479166667,22.7363958333333,23.6646666666667,25.1496458333333,1.16669434166667,1.57523541666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-08,0.400183811702128,81.1601837642553,9.91735648297872,3.09878510638298,66.8675121951219,17.8567021276596,11.986,23.802,0,348.41895,25.7116914893617,26.8336893617021,9.52680914893617,23.0382340425532,24.4447021276596,25.4558085106383,1.05253521666667,1.56384375,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-09,0.23545754375,91.5683697916667,9.03843527083333,3.32215389583333,62.4720209302326,18.9486875,11.892,26.467,0,388.102395238095,26.0813833333333,26.678825,9.49139104166667,23.400375,24.7451666666667,26.1329375,1.10986737291667,1.49380625,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-10,0.673043997916667,80.7951849375,10.067779,3.251775625,65.5721659090909,20.0160833333333,14.366,26.752,0,362.862275263158,26.1628541666667,26.6145125,9.38368270833333,23.667875,25.723875,27.248375,0.8853582,1.34006875,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-11,0.284375256875,103.513990833333,8.52120345833333,4.16287145833333,65.1666840909091,19.084,14.84,24.555,0,375.275719047619,26.2024979166667,26.32715,9.15833291666667,24.0607708333333,26.0305,27.1175208333333,0.886996620833333,0.997653958333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-12,0.361375229166667,98.9332565708333,8.41540165208333,3.42754520833333,62.3987340909091,18.0099166666667,11.399,24.921,0,382.859838095238,26.22381875,26.0628458333333,8.92166666666667,24.3724583333333,25.9496875,26.6533125,0.80990575625,0.708482708333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-13,0.237368475,101.686135083333,9.1276651625,3.46729395833333,65.5558333333333,18.8993333333333,13.458,25.214,0,381.148666666667,26.2588166666667,25.92249375,8.75131979166667,24.6831041666667,26.2190416666667,27.3305833333333,0.776801777083333,0.588705416666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-14,0.388111520833333,82.69895825,7.1390025,3.65017820833333,65.1184348837209,19.7418958333333,13.806,25.912,0,344.46356,26.6920875,25.7677041666667,8.64145854166667,24.8653125,26.686,27.6921875,0.73822670625,0.669223333333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-15,0.079894625,100.865840625,12.4482455416667,3.40912733333333,62.8790923076923,18.9932083333333,11.419,26.661,0,390.951652380952,26.5277041666667,25.6549979166667,8.47083333333333,25.0856875,26.667125,27.5999166666667,1.00847911458333,0.898932083333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-16,0.279701198333333,96.0028971666667,16.2117652639583,3.63305295833333,60.2167742857143,19.415875,11.634,26.66,0,386.212361904762,26.13034375,25.53708125,8.29083291666667,25.3192708333333,26.7749791666667,27.4633541666667,1.087875625,1.09993729166667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-17,0.0514121666666667,77.9927855,2.62196834042553,3.48643485416667,60.7633377777778,19.0406875,11.43,26.797,0,343.897885,25.7822208333333,25.29381875,8.17402791666667,25.51925,26.8438333333333,27.4991041666667,0.9441932375,1.20871104166667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-18,0.0876457083333333,95.4126679583333,6.23868920833333,3.2256939375,67.6371934782609,17.9578541666667,11.557,25.689,0,367.380114285714,25.3902791666667,25.0581895833333,8.03076354166667,25.6004583333333,26.7483958333333,27.2307708333333,1.0839633125,1.28125916666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-19,0.55979300625,76.521516875,5.77470064166667,2.90747335416667,66.9524266666667,17.6957291666667,12.248,24.728,0,302.251766666667,25.4861895833333,25.03680625,7.86506916666667,25.7141875,26.5974791666667,26.6705208333333,0.9609606125,1.37442708333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-20,0.352019265,104.3915584375,8.10593105625,3.84215879166667,68.4326297297297,19.2333541666667,12.657,26.444,0,402.745485714286,25.5716,25.0533979166667,7.86333291666667,25.8870416666667,26.6360833333333,27.4512291666667,1.25977536041667,1.62912291666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-21,0.494142452083333,96.8065518125,7.45673156875,4.14926666666667,64.7534826086956,19.4506458333333,14.4450000000001,26.205,0,375.511252380952,25.24020625,24.9834041666667,7.77750020833333,25.8980625,27.0510208333333,27.7088958333333,1.251336275,1.91358333333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-22,0.6419901625,75.8363506,2.4111768105,3.9416975,69.0449452380952,18.16225,13.006,23.555,0,276.903880952381,25.6695833333333,24.8833979166667,7.57215291666667,26.0747916666667,26.8688958333333,26.6708958333333,1.18742746041667,1.89043541666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-23,0.490123246041667,86.859982375,7.46523801875,3.4637593125,65.8270666666667,18.5419583333333,13.003,24.954,0,348.034304761905,25.2212479166667,24.7176375,7.54562541666667,26.1928541666667,26.4515,26.7048125,1.18327970833333,1.70911041666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-24,0.155925391666667,102.206306208333,4.66816829166667,3.76972225,64.0406044444444,17.9746041666667,10.742,25.28,0,390.046071428571,25.34596875,24.6063875,7.611666875,26.1923541666667,26.5645208333333,27.0907916666667,1.16048094583333,1.48401875,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-25,0.359738520833333,82.54238875,10.3807974854167,3.90961333333333,65.6350088888889,19.0662708333333,13.964,24.867,0,307.700489047619,25.1797979166667,24.6849291666667,7.53930520833333,26.1952916666667,26.9237708333333,27.4698125,0.93873035625,1.32686458333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-26,0.0890331125,84.5105940416667,4.220878125,3.84454166666667,66.8075465116279,19.4387291666667,12.782,26.227,0,338.756961904762,25.2024270833333,24.5677083333333,7.52145833333333,26.2022916666667,26.8489583333333,27.4511666666667,0.909786120833333,1.13437708333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-27,0.677723240425532,70.7924235106383,0.651465744680851,3.49544087234043,73.6665525,18.5534468085106,14.649,22.859,0,262.617657894737,25.1925531914894,24.5715595744681,7.39539021276596,26.229170212766,26.8423617021277,26.7115957446809,0.690813133333333,0.908909166666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-28,0.2408337725,90.9628404791667,2.79121241666667,4.53944666666667,73.014975,19.1054583333333,15.23,24.789,0,325.255109090909,25.1895125,24.5206291666667,7.40645833333333,26.2754583333333,26.5000833333333,27.0166875,0.767580035416667,0.719693541666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-29,0.204048291666667,76.4727043125,6.76396633333333,3.742457125,66.0893409090909,19.3351666666667,13.567,26.128,0,340.4967365,25.4046479166667,24.5120854166667,7.37465270833333,26.2149791666667,26.7261458333333,27.38175,0.626760383333333,0.518215625,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-09-30,0.0621819583333333,103.608035625,9.41195839583333,3.9481868125,60.80335,19.3904583333333,13.988,25.704,0,427.603435,25.1472229166667,24.5050041666667,7.37986104166667,26.2854166666667,26.9733125,27.9421041666667,0.63507756875,0.314150833333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-10-01,0.119944354166667,93.6043830833333,4.10987738333333,3.9399395625,58.4991357142857,17.8973125,10.417,24.282,0,386.57023,25.4352833333333,24.2911791666667,7.23381958333333,26.3835625,26.8771458333333,26.965375,0.51696934375,0.103403916666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-10-02,0.0938506947916667,68.1538489375,2.27667541666667,3.77623333333333,67.9045266666667,17.9132916666667,12.044,24.287,0,294.81434,25.1633354166667,24.1375729166667,7.09145854166667,26.3975208333333,26.5156875,26.4477083333333,0.41761685,0.111408945833333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-10-03,0.0385037708333333,100.717647854167,3.73850430291667,4.18112416666667,68.0391720930233,19.2737083333333,13.896,26.014,0,413.407285,25.3881270833333,24.1327833333333,7.250208125,26.3965208333333,26.782,28.1312708333333,0.631173433333333,0.343854583333333,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-10-04,0.2875957,71.6273385416667,3.078970125,3.74957458333333,67.8444767441861,18.6862083333333,14.181,24.045,0,302.87389047619,25.1113208333333,24.1651416666667,7.0459725,26.3986041666667,27.0452916666667,27.2155208333333,0.683365541666667,0.651409375,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-10-05,0.15918185,89.6535616666667,3.708442125,3.21864501666667,64.3144590909091,19.0015833333333,13.033,25.493,0,363.146976190476,25.32631875,24.0365979166667,7.04548604166667,26.4043958333333,26.8173958333333,27.6681458333333,0.950993625,1.108709375,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-10-06,0.121898677291667,85.7240543541667,5.80634,3.78758958333333,65.8717088888889,20.1130416666667,15.162,26.995,0,385.8895615,25.1475041666667,24.1152770833333,7.09777729166667,26.4062083333333,27.4573333333333,28.7890625,1.02673301875,1.39796041666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-10-07,2.25676315416667,55.1842038333333,34.8978464583333,3.147833375,73.6502744680851,19.044,14.532,26.459,9.9,290.1379085,25.3218729166667,24.0468083333333,6.96527770833333,26.6324375,27.7068333333333,27.9565416666667,0.792354685416667,1.3682625,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-10-08,4.019441875,33.4322280416667,64.972790625,3.28706979166667,70.6839130434783,18.54725,12.954,24.163,0.8,240.489005,25.1160416666667,23.6851354166667,6.73111104166667,26.7037916666667,26.0208125,24.012375,0.776359664583333,1.38019791666667,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
2018-10-09,2.343722625,60.0097875,41.6466162708333,3.62531833333333,70.3312121951219,18.7484791666667,13.468,23.905,0,311.961119047619,25.1644416666667,23.5233375,7.02375020833333,26.539625,24.8726666666667,24.04625,1.00322203541667,1.4333625,"actual","actual","actual","actual",NA,"actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual","actual"
