source,id,datetime,species,area_cover[-],area_fraction[-],n_tree[ha-1],vol_tree[m3ha-1],h_max[m],h_min[m],diam_ground[m],diam_breast[m],depth[m],sla[m2kg-1],lai[-],crown_diam_ratio[-],sap_fol_ratio[-],branch_fraction[-],DW_stem_wood[kgm-2],DW_branch_wood[kgm-2],DW_root_wood[kgm-2]
setup,0,2006-01-08 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-08 23:00:00,HYBRID.SHRUB,0.971374,0.00137439,17.4992,0.467671,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00429802,6.66667,0,0,0.0212294,0,0.00634126
setup,0,2006-01-08 23:00:00,:ALL:,0.971374,0.971374,17.4992,0.467671,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.60869,6.66667,0,0,0.0212294,0,0.00634126
setup,0,2006-01-09 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.60361,1,0,0,0,0,0
setup,0,2006-01-09 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-09 23:00:00,HYBRID.SHRUB,0.971374,0.00137438,17.4991,0.467669,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00442082,6.66667,0,0,0.0212495,0,0.00634725
setup,0,2006-01-09 23:00:00,:ALL:,0.971374,0.971374,17.4991,0.467669,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.60803,6.66667,0,0,0.0212495,0,0.00634725
setup,0,2006-01-10 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.60275,1,0,0,0,0,0
setup,0,2006-01-10 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-10 23:00:00,HYBRID.SHRUB,0.971374,0.00137437,17.499,0.467666,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00459287,6.66667,0,0,0.0212624,0,0.0063511
setup,0,2006-01-10 23:00:00,:ALL:,0.971374,0.971374,17.499,0.467666,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.60735,6.66667,0,0,0.0212624,0,0.0063511
setup,0,2006-01-11 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.60182,1,0,0,0,0,0
setup,0,2006-01-11 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-11 23:00:00,HYBRID.SHRUB,0.971374,0.00137436,17.4989,0.467663,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00478939,6.66667,0,0,0.0212772,0,0.00635551
setup,0,2006-01-11 23:00:00,:ALL:,0.971374,0.971374,17.4989,0.467663,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.60661,6.66667,0,0,0.0212772,0,0.00635551
setup,0,2006-01-12 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.6008,1,0,0,0,0,0
setup,0,2006-01-12 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-12 23:00:00,HYBRID.SHRUB,0.971374,0.00137436,17.4988,0.467661,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00501872,6.66667,0,0,0.0212945,0,0.00636071
setup,0,2006-01-12 23:00:00,:ALL:,0.971374,0.971374,17.4988,0.467661,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.60582,6.66667,0,0,0.0212945,0,0.00636071
setup,0,2006-01-13 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.59969,1,0,0,0,0,0
setup,0,2006-01-13 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-13 23:00:00,HYBRID.SHRUB,0.971374,0.00137435,17.4988,0.467658,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00526956,6.66667,0,0,0.0213136,0,0.00636639
setup,0,2006-01-13 23:00:00,:ALL:,0.971374,0.971374,17.4988,0.467658,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.60496,6.66667,0,0,0.0213136,0,0.00636639
setup,0,2006-01-14 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.59848,1,0,0,0,0,0
setup,0,2006-01-14 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-14 23:00:00,HYBRID.SHRUB,0.971374,0.00137434,17.4987,0.467656,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00549754,6.66667,0,0,0.0213309,0,0.00637157
setup,0,2006-01-14 23:00:00,:ALL:,0.971374,0.971374,17.4987,0.467656,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.60397,6.66667,0,0,0.0213309,0,0.00637157
setup,0,2006-01-15 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.59716,1,0,0,0,0,0
setup,0,2006-01-15 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-15 23:00:00,HYBRID.SHRUB,0.971374,0.00137433,17.4986,0.467653,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00573115,6.66667,0,0,0.0213487,0,0.00637688
setup,0,2006-01-15 23:00:00,:ALL:,0.971374,0.971374,17.4986,0.467653,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.60289,6.66667,0,0,0.0213487,0,0.00637688
setup,0,2006-01-16 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.59573,1,0,0,0,0,0
setup,0,2006-01-16 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-16 23:00:00,HYBRID.SHRUB,0.971374,0.00137433,17.4985,0.467651,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00598154,6.66667,0,0,0.0213678,0,0.00638258
setup,0,2006-01-16 23:00:00,:ALL:,0.971374,0.971374,17.4985,0.467651,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.60171,6.66667,0,0,0.0213678,0,0.00638258
setup,0,2006-01-17 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.59418,1,0,0,0,0,0
setup,0,2006-01-17 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-17 23:00:00,HYBRID.SHRUB,0.971374,0.00137432,17.4984,0.467648,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00624661,6.66667,0,0,0.021388,0,0.00638862
setup,0,2006-01-17 23:00:00,:ALL:,0.971374,0.971374,17.4984,0.467648,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.60042,6.66667,0,0,0.021388,0,0.00638862
setup,0,2006-01-18 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.59249,1,0,0,0,0,0
setup,0,2006-01-18 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-18 23:00:00,HYBRID.SHRUB,0.971374,0.00137431,17.4983,0.467646,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00652084,6.66667,0,0,0.0214089,0,0.00639488
setup,0,2006-01-18 23:00:00,:ALL:,0.971374,0.971374,17.4983,0.467646,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.59901,6.66667,0,0,0.0214089,0,0.00639488
setup,0,2006-01-19 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.59067,1,0,0,0,0,0
setup,0,2006-01-19 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-19 23:00:00,HYBRID.SHRUB,0.971374,0.0013743,17.4982,0.467643,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00670714,6.66667,0,0,0.0214233,0,0.00639917
setup,0,2006-01-19 23:00:00,:ALL:,0.971374,0.971374,17.4982,0.467643,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.59738,6.66667,0,0,0.0214233,0,0.00639917
setup,0,2006-01-20 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.58869,1,0,0,0,0,0
setup,0,2006-01-20 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-20 23:00:00,HYBRID.SHRUB,0.971374,0.0013743,17.4981,0.46764,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00701371,6.66667,0,0,0.0214468,0,0.00640618
setup,0,2006-01-20 23:00:00,:ALL:,0.971374,0.971374,17.4981,0.46764,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.59571,6.66667,0,0,0.0214468,0,0.00640618
setup,0,2006-01-21 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.58656,1,0,0,0,0,0
setup,0,2006-01-21 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-21 23:00:00,HYBRID.SHRUB,0.971374,0.00137429,17.498,0.467638,3.25,0.65,0.0745604,0.15,1.3,321.6,0.0073538,6.66667,0,0,0.0214729,0,0.00641398
setup,0,2006-01-21 23:00:00,:ALL:,0.971374,0.971374,17.498,0.467638,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.59392,6.66667,0,0,0.0214729,0,0.00641398
setup,0,2006-01-22 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.58426,1,0,0,0,0,0
setup,0,2006-01-22 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-22 23:00:00,HYBRID.SHRUB,0.971374,0.00137428,17.4979,0.467635,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00767938,6.66667,0,0,0.0214979,0,0.00642146
setup,0,2006-01-22 23:00:00,:ALL:,0.971374,0.971374,17.4979,0.467635,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.59194,6.66667,0,0,0.0214979,0,0.00642146
setup,0,2006-01-23 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.58177,1,0,0,0,0,0
setup,0,2006-01-23 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-23 23:00:00,HYBRID.SHRUB,0.971374,0.00137427,17.4978,0.467633,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00802715,6.66667,0,0,0.0215248,0,0.00642947
setup,0,2006-01-23 23:00:00,:ALL:,0.971374,0.971374,17.4978,0.467633,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.5898,6.66667,0,0,0.0215248,0,0.00642947
setup,0,2006-01-24 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.57909,1,0,0,0,0,0
setup,0,2006-01-24 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-24 23:00:00,HYBRID.SHRUB,0.971374,0.00137427,17.4977,0.46763,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00839529,6.66667,0,0,0.0215532,0,0.00643797
setup,0,2006-01-24 23:00:00,:ALL:,0.971374,0.971374,17.4977,0.46763,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.58749,6.66667,0,0,0.0215532,0,0.00643797
setup,0,2006-01-25 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.57621,1,0,0,0,0,0
setup,0,2006-01-25 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-25 23:00:00,HYBRID.SHRUB,0.971374,0.00137426,17.4976,0.467628,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00881557,6.66667,0,0,0.0215857,0,0.00644767
setup,0,2006-01-25 23:00:00,:ALL:,0.971374,0.971374,17.4976,0.467628,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.58503,6.66667,0,0,0.0215857,0,0.00644767
setup,0,2006-01-26 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.57311,1,0,0,0,0,0
setup,0,2006-01-26 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-26 23:00:00,HYBRID.SHRUB,0.971374,0.00137425,17.4975,0.467625,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00924526,6.66667,0,0,0.021619,0,0.00645762
setup,0,2006-01-26 23:00:00,:ALL:,0.971374,0.971374,17.4975,0.467625,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.58235,6.66667,0,0,0.021619,0,0.00645762
setup,0,2006-01-27 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.56978,1,0,0,0,0,0
setup,0,2006-01-27 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-27 23:00:00,HYBRID.SHRUB,0.971374,0.00137424,17.4974,0.467622,3.25,0.65,0.0745604,0.15,1.3,321.6,0.00971035,6.66667,0,0,0.0216551,0,0.00646841
setup,0,2006-01-27 23:00:00,:ALL:,0.971374,0.971374,17.4974,0.467622,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.57949,6.66667,0,0,0.0216551,0,0.00646841
setup,0,2006-01-28 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.5662,1,0,0,0,0,0
setup,0,2006-01-28 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-28 23:00:00,HYBRID.SHRUB,0.971374,0.00137424,17.4973,0.46762,3.25,0.65,0.0745604,0.15,1.3,321.6,0.0101848,6.66667,0,0,0.0216921,0,0.00647945
setup,0,2006-01-28 23:00:00,:ALL:,0.971374,0.971374,17.4973,0.46762,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.57639,6.66667,0,0,0.0216921,0,0.00647945
setup,0,2006-01-29 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.56237,1,0,0,0,0,0
