source	id	datetime	dC_ch4_emis[kgCha-1]	dC_co2_emis_auto[kgCha-1]	dC_co2_emis_hetero[kgCha-1]	dC_doc_leach[kgCha-1]	dN_don_leach[kgNha-1]	dN_no3_leach[kgNha-1]	dN_nh4_leach[kgNha-1]	dN_no_emis[kgNha-1]	dN_n2o_emis[kgNha-1]	dN_n2_emis[kgNha-1]	dN_nh3_emis[kgNha-1]	dN_n2_fix[kgNha-1]	dC_co2_fix[kgCha-1]	dS_so4_leach[kgSha-1]	dC_litter_above[kgCha-1]	dC_litter_below[kgCha-1]	dN_litter_above[kgNha-1]	dN_litter_below[kgNha-1]	dN_deposition[kgNha-1]	dN_plant_uptake[kgNha-1]	dN_mineral[kgNha-1]	dN_nitrify[kgNha-1]	dN_denitrify[kgNha-1]	dN_chemodenitrify[kgNha-1]	C_plants[kgCha-1]	C_soil[kgCha-1]	C_soil_20cm[kgCha-1]	C_soil_30cm[kgCha-1]	C_aorg[kgCha-1]	C_litter_raw[kgCha-1]	C_litter[kgCha-1]	C_mic[kgCha-1]	C_sol[kgCha-1]	C_wood_above[kgCha-1]	C_wood_below[kgCha-1]	N_plants[kgNha-1]	N_soil[kgNha-1]	N_soil_20cm[kgNha-1]	N_soil_30cm[kgNha-1]	N_aorg[kgNha-1]	N_litter_raw[kgNha-1]	N_litter[kgNha-1]	N_mic[kgNha-1]	N_sol[kgNha-1]	N_wood_above[kgNha-1]	N_wood_below[kgNha-1]	anvf_mean[-]
setup	0	2010-06-27 23:00:00	4.46161e-18	3.7097	6.90214	0.0111627	0	0.000638087	0.00451814	0.00388059	0.00670158	0.00330953	1.34855e-06	0	0	0	13.3349	9.56992	0.503514	0.216289	0.0136256	0.212261	0.729773	0.753287	0.084701	0.00306243	4192.86	245167	61384.2	80317	475.582	2624.35	352.7	113.045	36.9175	512.796	117.558	78.9669	35794.1	6779.18	8796.74	54.9097	68.4295	8.22313	7.86437	27.5941	5.02313	1.14276	0.169309
setup	0	2010-06-28 23:00:00	3.54137e-18	3.48472	6.90417	0.00137547	0	0.000646205	0.00459402	0.00379408	0.00627397	0.00300674	1.48137e-06	0	0	0	13.8963	9.51003	0.523812	0.21903	0.0136256	0.180213	0.718423	0.740533	0.0801171	0.00301029	4188.31	245174	61394.3	80324.8	473.498	2638.64	354.918	115.876	37.2651	513.045	117.562	78.933	35794.3	6779.48	8796.77	54.7278	68.93	8.30898	7.94366	27.9173	5.02534	1.14281	0.167979
setup	0	2010-06-29 23:00:00	2.79846e-18	3.30301	6.94027	0.00870486	0	0.000654357	0.00474028	0.00372217	0.00584338	0.00272899	1.61425e-06	0	0	0	14.4827	9.4698	0.545142	0.220913	0.0136256	0.180648	0.710495	0.728095	0.075825	0.00297528	4183.98	245182	61404.3	80332.4	471.44	2653.41	357.123	118.82	37.486	513.294	117.566	78.8718	35794.5	6779.77	8796.8	54.5463	69.4521	8.3945	8.02839	28.234	5.02756	1.14287	0.166772
setup	0	2010-06-30 23:00:00	2.2034e-18	3.15438	6.92256	0.00832857	0	0.000661706	0.00385508	0.00365412	0.00542603	0.00245058	1.77951e-06	0	0	0	15.0898	9.43032	0.547469	0.21989	0.0136256	0.170177	0.614543	0.698515	0.070944	0.0029279	4179.77	245189	61414.2	80340	469.422	2668.68	359.312	121.802	37.1285	513.543	117.57	78.8211	35794.7	6780.07	8796.84	54.457	69.9738	8.4797	8.12544	28.441	5.02977	1.14293	0.165217
setup	0	2010-07-01 23:00:00	1.73346e-18	3.00084	6.85955	0.00637962	0	0.00066723	0.00279259	0.0035816	0.00504205	0.00215829	1.96782e-06	0	0	0	34.4063	9.38497	1.70138	0.220245	0.0136256	0.088647	0.653675	0.652481	0.0651903	0.00287573	4175.55	245196	61424.1	80347.6	467.425	2703.15	361.503	124.799	36.8505	513.792	117.574	78.7943	35795	6780.36	8796.88	54.2696	71.6458	8.56499	8.20725	28.797	5.03383	1.143	0.165033
setup	0	2010-07-02 23:00:00	1.35606e-18	2.70949	6.78113	0.00739033	0	0.000672386	0.00268224	0.00351204	0.00462687	0.00188221	2.15118e-06	0	0	0	33.8363	9.33227	1.71611	0.220689	0.0136256	0.144139	0.640891	0.647274	0.0596867	0.00281466	4171.12	245203	61433.9	80355.1	465.424	2736.88	363.764	127.855	36.632	514.041	117.579	78.692	35795.3	6780.66	8796.92	54.0813	73.3265	8.65474	8.28735	29.0844	5.03811	1.14306	0.163813
setup	0	2010-07-03 23:00:00	1.05776e-18	2.40897	6.71677	0.00482556	0	0.000677498	0.00215806	0.00342418	0.00424009	0.00164511	2.3451e-06	0	0	0	33.2505	9.1839	1.58654	0.220932	0.0136256	0.0590316	0.611151	0.628734	0.0550201	0.00274587	4164.09	245211	61443.7	80362.4	463.408	2769.84	366.088	130.999	36.3631	514.29	117.583	78.647	35795.6	6781	8796.99	53.9291	74.8716	8.74867	8.37067	29.4158	5.04221	1.14313	0.162472
setup	0	2010-07-04 23:00:00	8.20977e-19	2.28426	6.69842	0.00141628	0	0.000684463	0.00231644	0.00334659	0.00386314	0.00145501	2.52057e-06	0	0	0	32.6424	9.22461	1.59164	0.231978	0.0136256	0.11122	0.628528	0.612729	0.0514243	0.00270446	4159.64	245218	61453.6	80369.9	461.379	2802	368.474	134.236	36.1949	514.539	117.588	78.4954	35795.9	6781.32	8797.04	53.7273	76.4267	8.84632	8.46059	29.7344	5.04648	1.1432	0.161709
setup	0	2010-07-05 23:00:00	6.33827e-19	2.27712	6.70611	0.00107493	0	0.000691654	0.00270482	0.00327547	0.00347914	0.00129713	2.69917e-06	0	0	0	32.0048	9.18101	1.47058	0.218342	0.0136256	0.107945	0.618298	0.610994	0.0483037	0.00267599	4155.26	245226	61463.5	80377.3	459.345	2833.35	370.918	137.576	35.9934	514.788	117.593	78.436	35796.2	6781.63	8797.08	53.5332	77.8411	8.94764	8.55768	30.0429	5.05069	1.14327	0.160676
setup	0	2010-07-06 23:00:00	4.8752e-19	2.19632	6.69945	0.00126126	0	0.000698116	0.00355278	0.00317197	0.00311214	0.00115123	2.89464e-06	0	0	0	31.3296	9.11635	1.40195	0.219689	0.0136256	0.100751	0.612057	0.598751	0.0449813	0.00260427	4150.74	245234	61473.4	80384.6	457.314	2863.86	373.419	141.008	35.7379	515.037	117.599	78.3724	35796.6	6781.96	8797.12	53.3358	79.1829	9.0521	8.66101	30.3545	5.05493	1.14334	0.159264
setup	0	2010-07-07 23:00:00	3.75333e-19	2.05932	6.71264	9.48144e-06	0	0.000704994	0.00344278	0.00308874	0.00280423	0.00102521	3.03358e-06	0	0	0	30.6081	9.05054	1.33235	0.220087	0.0136256	0.0930177	0.606441	0.589491	0.0419718	0.0025525	4145.98	245241	61483.3	80391.9	455.295	2893.48	375.97	144.522	35.4181	515.286	117.604	78.2986	35796.9	6782.29	8797.17	53.1374	80.4504	9.1593	8.77078	30.6683	5.05918	1.14342	0.158613
setup	0	2010-07-08 23:00:00	2.88479e-19	1.90325	6.72587	0.00115165	0	0.000712391	0.00443418	0.00303969	0.00253043	0.000914403	3.10685e-06	0	0	0	29.8311	8.98461	1.26074	0.220076	0.0136256	0.0878233	0.601552	0.582394	0.0390121	0.00253546	4140.98	245249	61493.2	80399.2	453.295	2922.15	378.567	148.105	35.0464	515.534	117.61	78.2164	35797.2	6782.63	8797.22	52.94	81.6413	9.26886	8.88655	30.981	5.06344	1.14349	0.157836
setup	0	2010-07-09 23:00:00	2.22305e-19	1.76001	6.73335	0.000312135	0	0.000719269	0.0049141	0.00300033	0.00226833	0.000815064	3.1889e-06	0	0	0	28.9891	8.92023	1.18381	0.220114	0.0136256	0.0855217	0.596595	0.57438	0.0362497	0.00252532	4135.99	245257	61503	80406.4	451.319	2949.81	381.206	151.741	34.6355	515.783	117.615	78.1268	35797.6	6782.97	8797.27	52.7433	82.7507	9.38047	9.00765	31.2906	5.0677	1.14357	0.156818
setup	0	2010-07-10 23:00:00	1.69055e-19	1.69552	6.74475	8.63205e-06	0	0.000726127	0.00535695	0.00291589	0.00199878	0.000725011	3.32736e-06	0	0	0	28.0722	8.85612	1.10142	0.219879	0.0136256	0.0846124	0.592226	0.566951	0.0335411	0.00246495	4131.02	245264	61512.9	80413.6	449.375	2976.4	383.883	155.414	34.1861	516.031	117.621	78.035	35797.9	6783.32	8797.32	52.5469	83.7733	9.4938	9.13351	31.5962	5.07196	1.14365	0.155575
setup	0	2010-07-11 23:00:00	1.29247e-19	1.56403	6.77131	0.00277043	0	0.000733626	0.00570615	0.00286362	0.00179759	0.000648638	3.44505e-06	0	0	0	27.0705	8.78344	1.01513	0.219339	0.0136256	0.0824142	0.588562	0.562117	0.0311778	0.00243889	4125.94	245272	61522.8	80420.7	447.465	3001.84	386.593	159.111	33.6893	516.279	117.627	77.9434	35798.2	6783.67	8797.37	52.3531	84.7053	9.60845	9.26359	31.8981	5.07621	1.14373	0.155033
setup	0	2010-07-12 23:00:00	9.82277e-20	1.43085	6.78154	7.96385e-06	0	0.000742076	0.0058391	0.00282537	0.00160111	0.000586203	3.51363e-06	0	0	0	25.9742	8.71168	0.926402	0.219063	0.0136256	0.080159	0.58586	0.559465	0.0293494	0.00242901	4120.73	245280	61532.6	80427.8	445.592	3026.03	389.332	162.818	33.1832	516.527	117.633	77.8507	35798.6	6784.03	8797.43	52.1629	85.5447	9.72404	9.39723	32.1971	5.08046	1.1438	0.15421
setup	0	2010-07-13 23:00:00	7.49632e-20	1.28605	6.79825	0.00457594	0	0.000750116	0.00588865	0.00280682	0.00143215	0.000529305	3.6012e-06	0	0	0	24.7738	8.64212	0.834716	0.218798	0.0136256	0.0793172	0.584165	0.55604	0.0273868	0.0024385	4115.5	245288	61542.5	80434.9	443.758	3048.87	392.093	166.522	32.6691	516.775	117.639	77.756	35799	6784.39	8797.48	51.9747	86.2889	9.8402	9.53385	32.4942	5.08471	1.14388	0.153613
setup	0	2010-07-14 23:00:00	5.68687e-20	1.16663	6.80793	0.00318445	0	0.000756517	0.00563631	0.00278039	0.00126781	0.000477792	3.73791e-06	0	0	0	23.4604	8.57026	0.738502	0.218026	0.0136256	0.0761768	0.579993	0.551383	0.0254315	0.00243487	4110.17	245295	61552.3	80441.9	441.962	3070.26	394.873	170.212	32.1618	517.022	117.645	77.6619	35799.3	6784.75	8797.54	51.7919	86.9334	9.95655	9.67277	32.7891	5.08896	1.14396	0.152692
setup	0	2010-07-15 23:00:00	4.3427e-20	1.03026	6.82048	7.13056e-06	0	0.000761853	0.0054101	0.00276129	0.00113187	0.000432492	3.90931e-06	0	0	0	22.0256	8.49762	0.640365	0.217791	0.0136256	0.0739451	0.576084	0.545702	0.0236658	0.00243482	4104.75	245303	61562.1	80448.9	440.205	3090.09	397.666	173.879	31.6624	517.269	117.651	77.5642	35799.7	6785.12	8797.61	51.6127	87.4772	10.0728	9.81357	33.0815	5.0932	1.14405	0.152155
setup	0	2010-07-16 23:00:00	3.36042e-20	0.938554	6.81384	0.00467791	0	0.000766552	0.00495243	0.00271012	0.000987371	0.000392803	4.08222e-06	0	0	0	21.266	8.42495	0.590963	0.217207	0.0136256	0.0700081	0.57137	0.540674	0.0220197	0.00239817	4099.18	245311	61571.8	80455.9	438.488	3109.03	400.464	177.517	31.1952	517.517	117.657	77.4644	35800.1	6785.49	8797.67	51.4397	87.9691	10.1884	9.95599	33.3715	5.09744	1.14413	0.151037
setup	0	2010-07-17 23:00:00	2.48154e-20	0.83432	6.8485	0.00139605	0	0.000772032	0.00476544	0.00265196	0.000870188	0.000360619	4.2222e-06	0	0	0	21.1746	8.35613	0.592065	0.216993	0.0136256	0.066404	0.568108	0.537732	0.0207363	0.00235377	4093.42	245319	61581.6	80462.8	436.809	3127.75	403.265	181.119	30.7354	517.764	117.663	77.3593	35800.4	6785.87	8797.75	51.2719	88.46	10.3032	10.0999	33.6594	5.10167	1.14421	0.149935
setup	0	2010-07-18 23:00:00	1.91286e-20	0.737689	6.85774	0.00380573	0	0.000778865	0.00426997	0.00259288	0.000764033	0.000333595	4.25976e-06	0	0	0	20.9406	8.30079	0.588768	0.216649	0.0136256	0.0634065	0.566619	0.536881	0.0195847	0.00230911	4087.48	245326	61591.2	80469.6	435.17	3146.11	406.069	184.684	30.3245	518.011	117.669	77.2493	35800.8	6786.25	8797.82	51.109	88.9456	10.4174	10.2454	33.9468	5.10591	1.14429	0.148925
setup	0	2010-07-19 23:00:00	1.24077e-20	0.607465	6.87655	0.0030513	0	0.000786703	0.0043495	0.00256361	0.000687019	0.000312182	4.21547e-06	0	0	0	20.5588	8.24534	0.580852	0.216171	0.0136256	0.0594671	0.565492	0.537465	0.0187247	0.00229615	4081.39	245334	61600.9	80476.5	433.569	3163.98	408.874	188.217	29.9578	518.257	117.676	77.1349	35801.2	6786.63	8797.9	50.9524	89.421	10.5308	10.3922	34.2334	5.11014	1.14438	0.148391
setup	0	2010-07-20 23:00:00	1.24077e-20	0.520854	6.89423	0.000841085	0	0.000794371	0.00398611	0.00252358	0.000599969	0.000294208	4.14208e-06	0	0	0	20.0258	8.19008	0.568708	0.215759	0.0136256	0.0529321	0.563097	0.537481	0.0179145	0.002269	4075.18	245342	61610.5	80483.3	432.004	3181.18	411.679	191.721	29.6319	518.504	117.682	77.0148	35801.6	6787.03	8797.99	50.8044	89.8821	10.6434	10.5402	34.5204	5.11437	1.14446	0.147867
setup	0	2010-07-21 23:00:00	1.24077e-20	0.502358	6.91925	5.86568e-06	0	0.000801795	0.00401623	0.00251454	0.000548753	0.000277621	4.07295e-06	0	0	0	19.3398	8.13558	0.553129	0.215767	0.0136256	0.0473426	0.561731	0.536895	0.01709	0.00227294	4068.81	245349	61620.2	80490.1	430.475	3197.59	414.481	195.2	29.3393	518.75	117.688	76.8847	35802	6787.42	8798.09	50.6631	90.326	10.7553	10.6895	34.808	5.11859	1.14454	0.146906
setup	0	2010-07-22 23:00:00	5.16988e-21	0.486869	6.94762	0.00298278	0	0.000808826	0.00382245	0.0025125	0.000491718	0.000262499	4.02976e-06	0	0	0	18.5011	8.08167	0.532217	0.215517	0.0136256	0.0410159	0.559912	0.536151	0.0162512	0.00228284	4062.22	245357	61629.7	80496.9	428.979	3213.04	417.279	198.656	29.0694	518.996	117.695	76.7461	35802.4	6787.83	8798.19	50.5291	90.7471	10.8663	10.8404	35.0961	5.12281	1.14463	0.146628
setup	0	2010-07-23 23:00:00	0	0.483185	7.02039	0.00166271	0	0.000815485	0.00397167	0.00248323	0.000428367	0.000250602	4.0504e-06	0	0	0	17.5119	8.02801	0.507446	0.2156	0.0136276	0.0346151	0.559982	0.536843	0.0155742	0.00226276	4055.38	245364	61639.2	80503.6	427.512	3227.36	419.978	202.134	28.8651	519.242	117.701	76.5969	35802.8	6788.24	8798.31	50.404	91.1414	10.9734	10.9947	35.3848	5.12703	1.14471	0.145755
setup	0	2010-07-24 23:00:00	0	0.475941	7.4879	0.000518446	0	0.000823218	0.00353262	0.0024609	0.000384006	0.000248042	4.08159e-06	0	0	0	16.3763	7.97457	0.478048	0.21572	0.0136307	0.0280318	0.57645	0.552122	0.0150343	0.00225073	4048.26	245371	61648.2	80509.9	426.09	3240.28	422.314	205.989	28.3889	519.487	117.707	76.4368	35803.3	6788.65	8798.44	50.286	91.5016	11.0673	11.17	35.674	5.13123	1.14479	0.144762
setup	0	2010-07-25 23:00:00	0	0.463832	7.29782	0.000491722	0	0.000831855	0.00388572	0.00245134	0.000351183	0.000236132	4.05197e-06	0	0	0	15.1009	7.92135	0.444242	0.215952	0.0136256	0.0269887	0.570443	0.546494	0.0145597	0.00224815	4041.08	245378	61657.3	80516.4	424.698	3251.86	424.845	209.536	28.1826	519.732	117.714	76.2654	35803.7	6789.07	8798.58	50.1702	91.8279	11.1675	11.3367	35.9645	5.13544	1.14488	0.14428
setup	0	2010-07-26 23:00:00	0	0.464468	7.23441	3.48316e-05	0	0.00084023	0.0036727	0.00242813	0.000310376	0.000226415	4.027e-06	0	0	0	13.6938	7.86845	0.402342	0.214325	0.0136256	0.0189875	0.564851	0.545523	0.0140428	0.00223112	4033.64	245386	61666.5	80522.9	423.334	3261.99	427.442	212.973	28.043	519.977	117.72	76.0936	35804.1	6789.49	8798.71	50.0631	92.1104	11.2695	11.5015	36.2553	5.13965	1.14496	0.143622
setup	0	2010-07-27 23:00:00	0	0.456384	7.21195	5.98786e-06	0	0.000848406	0.00370797	0.00239749	0.000278006	0.000218406	4.01175e-06	0	0	0	12.1654	7.81577	0.361221	0.215239	0.0136256	0.0140897	0.563258	0.544566	0.0135613	0.0022047	4025.96	245393	61675.7	80529.4	421.998	3270.54	430.06	216.363	27.9217	520.222	117.727	75.9074	35804.6	6789.92	8798.86	49.9596	92.3526	11.3718	11.6667	36.5473	5.14385	1.14505	0.142716
setup	0	2010-07-28 23:00:00	0	0.444225	7.22109	5.82619e-06	0	0.000856667	0.00388507	0.00239377	0.00026436	0.000212338	3.97586e-06	0	0	0	10.5276	7.76333	0.314347	0.215204	0.0136256	0.00918055	0.562621	0.545071	0.0132242	0.00220582	4018.09	245400	61684.9	80535.8	420.688	3277.38	432.666	219.737	27.803	520.467	117.733	75.7128	35805	6790.36	8799.01	49.8606	92.5474	11.4735	11.8332	36.8395	5.14805	1.14513	0.14252
setup	0	2010-07-29 23:00:00	0	0.419062	7.24962	5.76805e-06	0	0.000864932	0.0037397	0.00242989	0.000259934	0.000205818	3.95026e-06	0	0	0	8.79441	7.71113	0.264165	0.215395	0.0136256	0.00425117	0.56284	0.545913	0.0127585	0.00225023	4010.03	245407	61694	80542.1	419.405	3282.43	435.243	223.107	27.6789	520.712	117.739	75.51	35805.5	6790.79	8799.16	49.7661	92.6917	11.5738	12.0018	37.1327	5.15225	1.14521	0.142326
setup	0	2010-07-30 23:00:00	0	0.420814	7.28746	5.80008e-06	0	0.000873247	0.00363111	0.00241577	0.000216144	0.000201629	4.02017e-06	0	0	0	6.98089	7.65918	0.211044	0.215959	0.0136256	0.0022153	0.564913	0.54765	0.0124475	0.0022408	4001.91	245414	61703	80548.4	418.149	3285.6	437.781	226.472	27.5448	520.957	117.746	75.2986	35806	6791.23	8799.32	49.6731	92.7832	11.6726	12.1727	37.4264	5.15645	1.1453	0.141885
setup	0	2010-07-31 23:00:00	0	0.419039	7.36548	5.71325e-06	0	0.000881569	0.00346424	0.00238198	0.000200919	0.000197633	4.14235e-06	0	0	0	5.10356	7.60754	0.154033	0.215378	0.0136256	0.000492271	0.509015	0.523063	0.012134	0.00220437	3993.73	245421	61711.8	80554.6	416.916	3286.84	440.27	229.93	27.3712	521.201	117.752	75.0846	35806.4	6791.68	8799.49	49.6976	92.817	11.7695	12.3613	37.6885	5.16064	1.14538	0.141249
setup	0	2010-08-01 23:00:00	0	0.416022	7.40696	5.35773e-06	0	0.00088955	0.00310399	0.00237555	0.00018673	0.000192075	4.19942e-06	0	0	0	3.17992	7.5562	0.0951208	0.214888	0.0136256	7.14187e-05	0.525843	0.522963	0.0116433	0.00219589	3985.57	245428	61720.5	80560.7	415.702	3286.1	442.7	233.489	27.1009	521.445	117.759	74.8685	35806.9	6792.12	8799.66	49.6948	92.7914	11.8642	12.567	37.962	5.16483	1.14547	0.140521
setup	0	2010-08-02 23:00:00	0	0.409894	7.44264	5.17812e-06	0	0.000897553	0.0028128	0.00239511	0.000179407	0.000187086	4.21734e-06	0	0	0	1.22819	7.50521	0.0346627	0.213715	0.0136256	7.83082e-15	0.541226	0.532293	0.0112375	0.00221348	3977.45	245435	61729.1	80566.6	414.503	3283.37	445.064	237.083	26.8055	521.689	117.765	74.6531	35807.4	6792.56	8799.83	49.666	92.7045	11.9566	12.7875	38.2342	5.16902	1.14555	0.140421
setup	0	2010-08-03 23:00:00	0	0.415661	7.46282	4.96485e-06	0	0.000905675	0.00265946	0.00238525	0.000152898	0.000182498	4.24603e-06	0	0	0	0.247536	7.45457	0.00421902	0.21232	0.0136256	7.83082e-15	0.554838	0.540636	0.0107865	0.00220006	3969.39	245441	61737.5	80572.5	413.318	3279.62	447.359	240.679	26.5312	521.933	117.771	74.439	35807.8	6792.99	8800	49.6141	92.5863	12.0465	13.0197	38.5052	5.1732	1.14563	0.139822
setup	0	2010-08-04 23:00:00	0	0.413097	7.50004	5.0817e-06	0	0.000913999	0.00271348	0.00238837	0.000148517	0.000178966	4.28242e-06	0	0	0	0.247359	7.40427	0.00421595	0.210866	0.0136256	7.83082e-15	0.566795	0.548432	0.0104586	0.00220249	3961.37	245448	61745.8	80578.2	412.145	3275.85	449.583	244.261	26.2756	522.177	117.778	74.2263	35808.3	6793.42	8800.17	49.5419	92.4672	12.1338	13.2605	38.7748	5.17738	1.14572	0.13958
setup	0	2010-08-05 23:00:00	0	0.412719	7.51917	5.18122e-06	0	0.000922501	0.00280326	0.00238588	0.000134137	0.000176164	4.30746e-06	0	0	0	0.247182	7.35433	0.0042129	0.209423	0.0136256	7.83082e-15	0.571917	0.551598	0.0101612	0.0022005	3953.4	245454	61754	80583.8	410.984	3272.04	451.738	247.823	26.0641	522.421	117.784	74.0151	35808.7	6793.85	8800.34	49.4632	92.3474	12.2187	13.5073	39.0452	5.18156	1.1458	0.13877
setup	0	2010-08-06 23:00:00	0	0.410394	7.55169	5.23735e-06	0	0.000931178	0.00299576	0.00238597	0.000125204	0.000173951	4.35816e-06	0	0	0	0.247005	7.30473	0.00420982	0.20799	0.0136256	7.83082e-15	0.575585	0.553506	0.00991824	0.00220346	3945.48	245461	61762	80589.4	409.836	3268.2	453.824	251.361	25.8838	522.664	117.79	73.8053	35809.2	6794.28	8800.51	49.3812	92.2267	12.3012	13.7587	39.3158	5.18573	1.14589	0.138403
setup	0	2010-08-07 23:00:00	0	0.41303	7.57853	5.27245e-06	0	0.000940021	0.00324078	0.00237278	0.000108356	0.000172115	4.42348e-06	0	0	0	0.246828	7.25548	0.00420676	0.206566	0.0136256	7.83082e-15	0.578827	0.55526	0.00965737	0.0021925	3937.62	245467	61769.9	80594.8	408.703	3264.33	455.843	254.875	25.7365	522.907	117.797	73.5969	35809.6	6794.71	8800.68	49.297	92.1053	12.3813	14.0138	39.5866	5.1899	1.14597	0.138288
setup	0	2010-08-08 23:00:00	0	0.416355	7.61764	5.2679e-06	0	0.000949018	0.00354045	0.0023521	9.53403e-05	0.00017062	4.48061e-06	0	0	0	0.246652	7.20656	0.0042037	0.205153	0.0136256	7.83082e-15	0.581778	0.557335	0.00940786	0.0021737	3928.73	245473	61777.7	80600.2	407.588	3260.44	457.8	258.362	25.6054	523.15	117.803	73.3544	35810.1	6795.13	8800.86	49.2116	91.9831	12.4591	14.2718	39.8574	5.19407	1.14605	0.137604
setup	0	2010-08-09 23:00:00	0	0.396636	8.21244	5.36137e-06	0	0.000958156	0.0037399	0.00240777	0.000117166	0.000180288	4.49682e-06	0	0	0	0.246475	7.15799	0.00420064	0.20375	0.013626	7.83082e-15	0.613077	0.581392	0.00930149	0.00223827	3920.58	245478	61784.8	80605.1	406.532	3256.33	459.229	262.182	25.2577	523.392	117.81	73.1376	35810.5	6795.56	8801.05	49.1217	91.8564	12.5185	14.567	40.1257	5.19823	1.14614	0.137966
setup	0	2010-08-10 23:00:00	0	0.378178	9.99201	5.46747e-06	0	0.000967409	0.00391309	0.00250377	0.000128016	0.000224633	4.54987e-06	0	0	0	0.246297	7.10975	0.00419758	0.202356	0.0136303	7.83082e-15	0.701891	0.637153	0.00952463	0.00233549	3912.37	245482	61790.1	80608.8	405.749	3251.68	459.468	266.311	24.4674	523.633	117.816	72.9185	35810.9	6795.97	8801.32	49.0228	91.7179	12.5367	14.9442	40.3831	5.20237	1.14622	0.138005
setup	0	2010-08-11 23:00:00	0	0.359319	9.27857	5.72539e-06	0	0.000976675	0.00390833	0.0025701	0.000112432	0.000206365	4.71205e-06	0	0	0	0.246124	7.06185	0.0041945	0.200972	0.0136256	7.83082e-15	0.67392	0.626969	0.00907644	0.00240964	3904.07	245486	61796	80613.1	404.927	3247.02	460.301	269.735	24.4388	523.874	117.822	72.696	35811.4	6796.39	8801.57	48.9268	91.579	12.575	15.2453	40.6467	5.20651	1.1463	0.137803
setup	0	2010-08-12 23:00:00	0	0.379911	9.07214	5.21308e-06	0	0.000985916	0.00409581	0.00254115	7.53194e-05	0.000199178	5.05529e-06	0	0	0	0.245955	7.01429	0.0041915	0.199598	0.0136256	7.83082e-15	0.659725	0.618793	0.00885498	0.00238633	3895.63	245490	61802	80617.3	404.082	3242.37	461.328	273.084	24.422	524.116	117.828	72.4687	35811.8	6796.8	8801.8	48.8409	91.4405	12.62	15.5235	40.9128	5.21066	1.14639	0.137279
setup	0	2010-08-13 23:00:00	0	0.399839	68.1307	5.23383e-06	0	0.000995487	0.00423261	0.00159458	0.00317106	0.00839396	5.40479e-06	0	0	0	0.24579	6.96706	0.00418857	0.198233	0.0136724	7.83082e-15	2.80395	0.7088	0.0211359	0.00237646	3886.93	245436	61749	80586.9	420.016	3229.77	445.817	231.547	21.0134	524.336	117.833	72.235	35812.2	6797.19	8804.63	50.2694	91.1328	12.0848	15.3959	41.1171	5.21459	1.14646	0.16839
setup	0	2010-08-14 23:00:00	0	0.414504	86.7457	5.52806e-06	0	0.00100512	0.0041036	0.00246564	0.00510572	0.0128719	5.21916e-06	0	0	0	0.245619	6.92015	0.0041857	0.196878	0.0145262	7.83082e-15	3.5727	0.954736	0.0324941	0.00253141	3877.9	245362	61675.5	80531.1	455.984	3201.09	435.305	164.764	17.3529	524.556	117.831	71.9928	35812.6	6797.2	8806.67	53.2855	90.4873	11.6912	14.0386	41.3358	5.21853	1.14646	0.181039
setup	0	2010-08-15 23:00:00	0	0.413664	48.375	6.69579e-06	0	0.00101388	0.00390597	0.00292843	0.00433421	0.00692478	4.62205e-06	0	0	0	0.245445	6.87356	0.00418274	0.195532	0.0136256	7.83082e-15	2.60412	1.13921	0.0236383	0.00268738	3868.47	245327	61642	80504.7	479.387	3171.92	425.803	144.654	17.4051	524.777	117.827	71.7399	35813	6797.41	8807.7	55.8862	89.8307	11.3441	12.9693	41.6718	5.22246	1.14645	0.174067
setup	0	2010-08-16 23:00:00	0	0.413561	48.8481	7.6823e-06	0	0.00102223	0.00363236	0.00316266	0.00473698	0.0077405	4.02543e-06	0	0	0	0.24527	6.8273	0.00417973	0.194195	0.0136779	1.20169e-05	2.47967	1.16152	0.0271715	0.00274049	3858.56	245291	61608.2	80476.6	495.132	3143.79	417.928	128.261	17.7873	524.997	117.823	71.4736	35813.3	6797.65	8808.59	58.2467	89.1953	11.0569	11.9573	42.0581	5.22639	1.14643	0.176889
setup	0	2010-08-17 23:00:00	0	0.413388	41.8239	8.45751e-06	0	0.00103041	0.00337333	0.00333304	0.00632405	0.0109431	3.53851e-06	0	0	0	0.245093	6.78135	0.00417668	0.192855	0.0137506	3.54596e-05	2.59093	1.31083	0.0342643	0.0028425	3848.07	245262	61581.2	80456.7	508.278	3115.29	411.045	121.282	17.6433	525.216	117.819	71.1909	35813.7	6797.85	8809.62	59.9214	88.5511	10.8075	11.6502	42.3851	5.23031	1.14641	0.178176
setup	0	2010-08-18 23:00:00	0	0.41244	36.337	9.15217e-06	0	0.0010382	0.00313499	0.00365698	0.00648578	0.00909745	3.15789e-06	0	0	0	0.244917	6.73572	0.00417363	0.191514	0.0136641	7.43849e-05	2.48266	1.32572	0.0330872	0.00290331	3836.89	245239	61559.9	80439.6	521.189	3087.42	405.168	118.306	17.3219	525.436	117.813	70.8884	35814.1	6798.09	8810.37	61.4703	87.9197	10.5966	11.4092	42.7001	5.23424	1.14638	0.177708
