source	id	datetime	species	day_emergence	gdd[oC]	dvs_flush[-]	dvs_mort[-]	dN_don_upt[kgNm-2]	dN_nh4_upt[kgNm-2]	dN_no3_upt[kgNm-2]	dN_nh3_upt[kgNm-2]	dN_nox_upt[kgNm-2]	dN_n2_fix[kgNm-2]	N2_fix[kgNm-2]	dC_fol_grow[kgCm-2]	dC_fru_grow[kgCm-2]	dC_frt_grow[kgCm-2]	dC_lst_grow[kgCm-2]	dC_fac_grow[kgCm-2]	dC_fol_resp[kgCm-2]	dC_fru_resp[kgCm-2]	dC_frt_resp[kgCm-2]	dC_lst_resp[kgCm-2]	dC_maintenance_resp[kgCm-2]	dC_transport_resp[kgCm-2]	dC_growth_resp[kgCm-2]	dC_co2_upt[kgCm-2]	f_fac	DW_fol[kgDWm-2]	DW_dfol[kgDWm-2]	DW_fru[kgDWm-2]	DW_stemfru[kgDWm-2]	DW_frt[kgDWm-2]	DW_lst[kgDWm-2]	DW_dst[kgDWm-2]	DW_below[kgDWm-2]	DW_above[kgDWm-2]	lai	specific_leaf_area[m2kg-1]	N_ret[kgNm-2]	NC_fol[gNgDW-1]	NC_fru[gNgDW-1]	NC_frt[gNgDW-1]	NC_lst[gNgDW-1]	NC_dst[gNgDW-1]	N_total[kgNm-2]	dDW_fol_sen[kgDWm-2]	dDW_fru_sen[kgDWm-2]	dDW_frt_sen[kgDWm-2]	dDW_lst_sen_below[kgDWm-2]	dDW_lst_sen_above[kgDWm-2]	dC_exsudates[kgCm-2]	dN_lit_fol[kgNm-2]	dN_lit_fru[kgNm-2]	dN_lit_frt[kgNm-2]	dN_lit_ldst_below[kgNm-2]	dN_lit_ldst_above[kgNm-2]	drought_rel[-]	conduct_rel[-]	vc_act_25[umol:m-2:s-1]	iso_act[nmol:m-2:s-1]	mono_act[nmol:m-2:s-1]	d_iso_emis[umol:m-2]	d_mono_emis[umol:m-2]	d_mono_storage_emis[umol:m-2]	d_ovoc_emis[umol:m-2]	dN_nh4_throughf[kgN:L-1]	dN_no3_throughf[kgN:L-1]
setup	0	2010-01-03 23:00:00	BUAF	41	1762.11	0.000295665	0	0	1.61016e-05	4.20732e-05	0	0	1.111e-22	0	0	0	2.66669e-05	4.568e-05	-2.26319e-05	2.34137e-05	1.1859e-06	2.75713e-06	3.44118e-05	6.17685e-05	6.24415e-06	2.48356e-05	0.000135549	0.149828	0.0328003	0	0.000851967	0.279494	0.0146743	0.490904	0.0250994	0.252036	0.312294	0.265682	8.1	1.05846e-06	0.029	0.0290029	0.00500056	0.0080008	0.00795736	0.00517665	0	0	3.07593e-05	1.30062e-06	5.06368e-05	1.40352e-06	0	0	7.64595e-08	1.04032e-08	2.08612e-07	0.746551	0.3279	32.2	0	0	0	0	0	0	6.82658e-07	6.81911e-07
setup	0	2010-01-03 23:00:00	:ALL:	41	1762.11	1	0	0	4.83048e-05	0.00012622	0	0	1.111e-22	0	0	0.00031721	2.66669e-05	4.568e-05	-0.00259085	0.000446381	8.88601e-05	0.00218741	3.47279e-05	0.00275737	7.54448e-05	0.00014216	0.000719799	0.182998	0.278086	0	0.0687605	0.430249	1.04141	0.886585	0.0261431	1.59265	0.708335	3.69714	29.5956	3.42952e-05	0.0137654	0.00244614	0.00834309	0.000325875	0.000324517	0.0201296	0	0	0.00716944	2.6484e-06	5.38016e-05	1.40352e-06	0	0	2.75786e-05	1.31016e-08	2.14946e-07	0.693866	0.533025	153.33	0	0	0	0	0	0	-99.99	-99.99
setup	0	2010-01-04 23:00:00	PERG	3	1777.41	1	0	0	1.63888e-05	4.13925e-05	0	0	0	0	0	0	0	0	-0.00275685	0.000463112	1.43042e-07	0.00239688	0	0.00286014	7.12114e-05	0	-0.000131921	0.188038	0.245059	0	0.000963009	0	0.989177	0	0	0.99014	0.245059	3.42976	13.9956	3.33405e-05	0.0126786	0.000502805	0.00878546	0	0	0.0117979	0	0	0.00701619	0	0	0	0	0	2.72786e-05	0	0	0.763654	0.0548019	71.5	0	0	0	0	0	0	6.86333e-07	6.83596e-07
setup	0	2010-01-04 23:00:00	ACTO	1	1780.28	0.00363219	0	0	1.63888e-05	4.13925e-05	0	0	0	0	0	0	0	0	-9.57187e-05	1.67164e-07	9.79233e-05	7.56852e-06	3.5321e-07	0.000106012	0	0	-6.6826e-07	0.103768	0.000244202	0	0.0668924	0.150688	0.0243763	0.395495	0.00105203	0.337128	0.150932	0.00183152	7.5	0	0.0323049	0.0323478	0.00901363	0.00200296	0.00200002	0.0031857	0	0	3.41896e-05	1.34718e-06	3.16337e-06	0	0	0	3.08037e-07	2.69835e-09	6.33406e-09	0.753731	0.0399301	49.63	0	0	0	0	0	0	6.86333e-07	6.83596e-07
setup	0	2010-01-04 23:00:00	BUAF	41	1780.49	0.000269795	0	0	1.63888e-05	4.13925e-05	0	0	2.33509e-10	0	0	0	1.1953e-06	0	-4.82597e-05	2.58216e-05	1.32704e-06	2.99486e-06	3.84958e-05	6.86394e-05	1.74422e-07	8.66273e-07	1.38517e-05	0.149648	0.0328003	0	0.000851787	0.27941	0.014643	0.490552	0.0252956	0.251933	0.31221	0.265682	8.1	0	0.029	0.0290061	0.00500071	0.00800169	0.00797323	0.00517608	0	0	3.08161e-05	1.30023e-06	5.06168e-05	6.29105e-08	0	0	1.54097e-07	1.04022e-08	4.04974e-07	0.753731	0.181301	32.2	0	0	0	0	0	0	6.86333e-07	6.83596e-07
setup	0	2010-01-04 23:00:00	:ALL:	41	1780.49	1	0	0	4.91664e-05	0.000124178	0	0	2.33509e-10	0	0	0	1.1953e-06	0	-0.00290083	0.000489101	9.93934e-05	0.00240745	3.8849e-05	0.00303479	7.13858e-05	8.66273e-07	-0.000118738	0.178437	0.278104	0	0.0687072	0.430098	1.0282	0.886047	0.0263476	1.5792	0.708201	3.69727	29.5956	3.33405e-05	0.0137655	0.00280951	0.0084743	0.00032594	0.000324976	0.0201596	0	0	0.0070812	2.64741e-06	5.37802e-05	6.29105e-08	0	0	2.77407e-05	1.31005e-08	4.11308e-07	0.744467	0.276033	153.33	0	0	0	0	0	0	-99.99	-99.99
setup	0	2010-01-05 23:00:00	PERG	3	1795.33	1	0	0	1.54145e-05	3.27634e-05	0	0	0	0	0	0.000170989	0	0	-0.00285536	0.000456943	1.82094e-07	0.00241598	0	0.00287311	7.12874e-05	6.32426e-05	0.000265937	0.182686	0.245059	0	0.00133681	0	0.975914	0	0	0.97725	0.245059	3.42976	13.9956	3.3458e-05	0.0126786	0.000658934	0.00893561	0	0	0.0118283	0	0	0.00692424	0	0	0	0	0	2.73747e-05	0	0	0.985265	0.0831661	71.5	0	0	0	0	0	0	6.81867e-07	6.81548e-07
setup	0	2010-01-05 23:00:00	ACTO	1	1798.25	0.00391767	0	0	1.54145e-05	3.27634e-05	0	0	0	0	0	0	0	0	-0.000106137	1.78648e-07	9.60759e-05	7.90269e-06	3.46628e-07	0.000104504	0	0	-2.04588e-07	0.103337	0.000263396	0	0.0668408	0.150613	0.0243303	0.395291	0.00106036	0.336909	0.150877	0.00197547	7.5	0	0.0323081	0.0323635	0.009018	0.00200394	0.00200002	0.00318538	0	0	3.41268e-05	1.34651e-06	3.16186e-06	0	0	0	3.07606e-07	2.69831e-09	6.33389e-09	0.952956	0.0694449	49.63	0	0	0	0	0	0	6.81867e-07	6.81548e-07
setup	0	2010-01-05 23:00:00	BUAF	41	1798.47	0.000246063	0	0	1.54145e-05	3.27634e-05	0	0	7.95845e-09	0	0	0	1.7366e-05	2.1608e-05	-2.61773e-05	2.56011e-05	1.30368e-06	3.12188e-06	3.7799e-05	6.78257e-05	2.64718e-06	1.30123e-05	8.83078e-05	0.14955	0.0328003	0	0.000851689	0.279377	0.0146492	0.490296	0.0254917	0.251911	0.312177	0.265682	8.1	0	0.029	0.0290033	0.00498846	0.00800092	0.0079912	0.00517551	0	0	3.07504e-05	1.30007e-06	5.05814e-05	9.14e-07	0	0	1.53774e-07	1.04012e-08	4.04735e-07	0.952951	0.262397	32.2	0	0	0	0	0	0	6.81867e-07	6.81548e-07
setup	0	2010-01-05 23:00:00	:ALL:	41	1798.47	1	0	0	4.62435e-05	9.82901e-05	0	0	7.95845e-09	0	0	0.000170989	1.7366e-05	2.1608e-05	-0.00298768	0.000482723	9.75617e-05	0.00242701	3.81457e-05	0.00304544	7.39346e-05	7.62549e-05	0.00035404	0.173597	0.278123	0	0.0690293	0.42999	1.01489	0.885587	0.026552	1.56607	0.708113	3.69742	29.5956	3.3458e-05	0.0137657	0.00295067	0.00860928	0.000325961	0.000325496	0.0201892	0	0	0.00698912	2.64659e-06	5.37433e-05	9.14e-07	0	0	2.78361e-05	1.30995e-08	4.11069e-07	0.95903	0.415008	153.33	0	0	0	0	0	0	-99.99	-99.99
