source	id	datetime	daylength[h]	solar_radiation[Wm-2]	sw_radiation_above_canopy_in[Wm-2]	sw_radiation_above_canopy_out[Wm-2]	lw_radiation_above_canopy_in[Wm-2]	lw_radiation_above_canopy_out[Wm-2]	latent_heat_out_top[Wm-2]	latent_heat_out_bottom[Wm-2]	sensible_heat_out_top[Wm-2]	sensible_heat_out_bottom[Wm-2]	energy[Jm-2]	temp_above_canopy_avg[oC]	temp_above_canopy_min[oC]	temp_above_canopy_max[oC]	temp_canopy_top[oC]	temp_canopy_middle[oC]	temp_canopy_bottom[oC]	temp_surfacewater[oC]	temp_soil_surface[oC]	temp_5cm[oC]	temp_10cm[oC]	temp_15cm[oC]	temp_20cm[oC]	temp_30cm[oC]	temp_50cm[oC]	temp_100cm[oC]	vpd[mbar]
setup	0	2000-01-01 23:00:00	12.0927	421.531	163.34	8.43266	376.283	0	29.8707	0	0	0	0	20.52	13.16	25.05	41.1156	36.9266	32.5975	-99.99	32.5285	17.5214	14.4117	12.8703	11.6474	9.73653	8.3411	8.00248	1.75701
setup	0	2000-01-02 23:00:00	12.0924	421.75	194.99	10.1132	357.848	0	25.9753	0	0	0	0	19.83	12.32	24.65	19.8297	19.7517	19.5238	-99.99	19.5156	18.5628	16.9447	15.9337	14.9648	12.9097	10.1281	8.10958	0.926718
setup	0	2000-01-03 23:00:00	12.092	421.983	196.51	10.1958	357.199	0	98.3539	0	0	0	0	20.09	11.22	25.62	20.0898	20.0231	19.8283	-99.99	19.8212	19.0139	17.6647	16.8264	16.02	14.2689	11.5655	8.47994	1.05009
setup	0	2000-01-04 23:00:00	12.0916	422.229	194.19	10.0794	363.578	0	102.168	0	0	0	0	20.84	12.39	26.46	20.8398	20.7728	20.5771	-99.99	20.57	19.7756	18.4831	17.6913	16.9313	15.2804	12.6239	8.98603	1.08826
setup	0	2000-01-05 23:00:00	12.0912	422.488	205.44	10.6679	359.769	0	102.98	0	0	0	0	21	11.94	26.5	20.9998	20.9441	20.7813	-99.99	20.7754	20.1039	18.9795	18.2733	17.5847	16.0636	13.4946	9.52336	1.125
setup	0	2000-01-06 23:00:00	12.0908	422.759	169.58	8.80974	373.892	0	104.352	0	0	0	0	21.27	12.27	26.52	21.2698	21.2171	21.0632	-99.99	21.0576	20.4274	19.3803	18.7242	18.0833	16.6621	14.2014	10.0555	1.27252
setup	0	2000-01-07 23:00:00	12.0903	423.042	175.89	9.14191	373.665	0	105.521	0	0	0	0	21.5	13.23	26.44	21.4998	21.4504	21.3061	-99.99	21.3008	20.712	19.7352	19.1214	18.5194	17.1724	14.7974	10.5645	1.23398
setup	0	2000-01-08 23:00:00	12.0898	423.337	195.5	10.1662	359.259	0	102.611	0	0	0	0	20.93	12.22	26.51	20.9298	20.8958	20.7963	-99.99	20.7926	20.3679	19.6127	19.1132	18.6093	17.441	15.2633	11.0442	1.30351
setup	0	2000-01-09 23:00:00	12.0893	423.644	201.74	10.4963	358.988	0	102.81	0	0	0	0	20.97	11.59	26.66	20.9698	20.9334	20.8269	-99.99	20.823	20.3806	19.6274	19.1461	18.6697	17.5858	15.5785	11.4837	1.23339
setup	0	2000-01-10 23:00:00	12.0887	423.961	203.85	10.6119	363.491	0	105.66	0	0	0	0	21.53	12.21	27.06	21.5298	21.4865	21.3601	-99.99	21.3555	20.843	20.0038	19.4848	18.9812	17.8651	15.8763	11.8747	1.2158
setup	0	2000-01-11 23:00:00	12.0881	424.288	184.53	9.61164	370.326	0	103.769	0	0	0	0	21.16	12.73	26.19	21.1598	21.1286	21.0373	-99.99	21.034	20.6555	20.002	19.5735	19.1403	18.1256	16.2009	12.2316	1.10998
setup	0	2000-01-12 23:00:00	12.0875	424.626	195.72	10.2006	355.806	0	99.6901	0	0	0	0	20.36	11.25	26.26	20.3598	20.3409	20.2855	-99.99	20.2835	20.0356	19.5631	19.2339	18.8915	18.0611	16.3821	12.5652	1.26965
setup	0	2000-01-13 23:00:00	12.0868	424.973	198.91	10.3732	352.365	0	99.2778	0	0	0	0	20.28	10.52	26.52	20.2798	20.2563	20.1873	-99.99	20.1848	19.8949	19.3899	19.0608	18.7306	17.9597	16.4435	12.8578	1.33767
setup	0	2000-01-14 23:00:00	12.0862	425.329	206.46	10.7738	348.307	0	101.511	0	0	0	0	20.72	10.46	27.67	20.7198	20.6889	20.5985	-99.99	20.5952	20.2244	19.608	19.2249	18.8534	18.0281	16.5218	13.103	1.5202
setup	0	2000-01-15 23:00:00	12.0855	425.693	205.95	10.7543	353.655	0	104.51	0	0	0	0	21.31	11.23	28.38	21.3098	21.2737	21.1682	-99.99	21.1644	20.7382	20.0431	19.616	19.2043	18.299	16.7025	13.3189	1.53632
setup	0	2000-01-16 23:00:00	12.0847	426.065	193.39	10.1053	366.336	0	107.41	0	0	0	0	21.88	11.83	28.15	21.8798	21.8412	21.7285	-99.99	21.7244	21.2705	20.5315	20.0767	19.6372	18.6679	16.9706	13.5306	1.46063
setup	0	2000-01-17 23:00:00	12.084	426.445	191.29	10.0025	369.531	0	106.23	0	0	0	0	21.65	12.74	26.79	21.6498	21.6211	21.537	-99.99	21.5339	21.1905	20.6072	20.2283	19.8466	18.9532	17.2654	13.7522	1.24936
setup	0	2000-01-18 23:00:00	12.0832	426.831	199.13	10.4199	366.244	0	109.08	0	0	0	0	22.21	12.43	28.24	22.2098	22.1741	22.0695	-99.99	22.0656	21.6362	20.9212	20.4786	20.0518	19.1152	17.4634	13.9799	1.48678
setup	0	2000-01-19 23:00:00	12.0824	427.224	160.43	8.40092	383.544	0	107.287	0	0	0	0	21.86	12.98	27.21	21.8598	21.8341	21.7586	-99.99	21.7558	21.4438	20.9034	20.5479	20.1876	19.3368	17.704	14.1992	1.2862
setup	0	2000-01-20 23:00:00	12.0816	427.622	169.36	8.87513	383.704	0	109.932	0	0	0	0	22.38	13.56	27.53	22.3798	22.3458	22.2462	-99.99	22.2426	21.8402	21.1787	20.7688	20.3707	19.4824	17.8747	14.4137	1.30905
setup	0	2000-01-21 23:00:00	12.0807	428.025	157.6	8.26512	382.9	0	102.738	0	0	0	0	20.97	13.74	25.19	20.9699	20.961	20.9349	-99.99	20.934	20.8125	20.551	20.3432	20.1073	19.4687	18.036	14.6175	0.94388
setup	0	2000-01-22 23:00:00	12.0798	428.433	123.63	6.48861	397.502	0	105.073	0	0	0	0	21.43	13.62	26.12	21.4299	21.4053	21.3335	-99.99	21.3308	21.0373	20.5485	20.2437	19.9467	19.2759	17.9923	14.803	1.09813
setup	0	2000-01-23 23:00:00	12.0789	428.844	170.67	8.96448	376.742	0	103.435	0	0	0	0	21.11	13.2	25.88	21.1099	21.0924	21.0411	-99.99	21.0392	20.8217	20.4328	20.1733	19.9089	19.2786	18.022	14.9512	1.1046
setup	0	2000-01-24 23:00:00	12.078	429.258	214	11.2493	343.54	0	99.1546	0	0	0	0	20.27	10.6	27.15	20.2699	20.2633	20.244	-99.99	20.2433	20.1371	19.8933	19.7092	19.5125	19.0208	17.9637	15.0789	1.46922
setup	0	2000-01-25 23:00:00	12.0771	429.675	213.79	11.2473	339.439	0	100.469	0	0	0	0	20.53	9.93	28.03	20.5298	20.5119	20.4594	-99.99	20.4575	20.2393	19.8671	19.6317	19.401	18.8773	17.8656	15.178	1.70825
setup	0	2000-01-26 23:00:00	12.0761	430.094	214.3	11.2833	343.182	0	104.888	0	0	0	0	21.4	10.19	29.26	21.3998	21.3704	21.2843	-99.99	21.2811	20.9356	20.378	20.0429	19.7261	19.0487	17.8908	15.2531	1.8676
setup	0	2000-01-27 23:00:00	12.0751	430.514	215.6	11.3611	348.871	0	108.395	0	0	0	0	22.09	12.12	28.97	22.0898	22.0568	21.9601	-99.99	21.9566	21.5756	20.9668	20.597	20.2416	19.4594	18.101	15.3333	1.85398
setup	0	2000-01-28 23:00:00	12.0741	430.934	211.39	11.1485	350.586	0	105.94	0	0	0	0	21.61	11.69	28.28	21.6099	21.5911	21.5363	-99.99	21.5343	21.3012	20.8818	20.6002	20.3129	19.6295	18.3103	15.4442	1.72114
setup	0	2000-01-29 23:00:00	12.0731	431.354	198.33	10.4681	354.394	0	102.571	0	0	0	0	20.95	11.56	27.27	20.9499	20.9382	20.9041	-99.99	20.9029	20.7545	20.4739	20.2746	20.0625	19.5254	18.3779	15.5715	1.59009
setup	0	2000-01-30 23:00:00	12.072	431.774	191.57	10.1187	360.403	0	102.003	0	0	0	0	20.84	10.54	27.45	20.8399	20.8255	20.7835	-99.99	20.782	20.6026	20.2814	20.0689	19.8542	19.3462	18.3231	15.6847	1.4652
setup	0	2000-01-31 23:00:00	12.071	432.191	200.43	10.5935	369.828	0	113.101	0	0	0	0	23.02	12.09	29.36	23.0198	22.9734	22.8374	-99.99	22.8325	22.303	21.487	21.0195	20.5931	19.7303	18.4044	15.772	1.72481
setup	0	2000-02-01 23:00:00	12.0699	432.607	189.18	10.0039	376.826	0	112.581	0	0	0	0	22.92	14.58	27.89	22.9199	22.8906	22.8048	-99.99	22.8017	22.4595	21.8901	21.5271	21.1654	20.3274	18.7946	15.8725	1.54855
setup	0	2000-02-02 23:00:00	12.0688	433.019	199.93	10.5764	366.054	0	109.408	0	0	0	0	22.3	13.09	28.29	22.2999	22.2831	22.2338	-99.99	22.232	22.0128	21.5987	21.3153	21.0247	20.3319	18.9809	16.02	1.60628
setup	0	2000-02-03 23:00:00	12.0676	433.428	210.89	11.1586	357.441	0	107.665	0	0	0	0	21.96	12.91	28.14	21.9599	21.9438	21.8965	-99.99	21.8948	21.6942	21.3329	21.0902	20.8417	20.2426	19.0329	16.1694	1.63104
setup	0	2000-02-04 23:00:00	12.0665	433.833	210.89	11.158	357.882	0	107.604	0	0	0	0	21.95	11.83	28.44	21.9499	21.9319	21.8791	-99.99	21.8772	21.6544	21.2618	21.0066	20.7521	20.1626	19.0265	16.296	1.64011
setup	0	2000-02-05 23:00:00	12.0653	434.232	212.19	11.2215	363.052	0	111.569	0	0	0	0	22.73	12.14	29.59	22.7298	22.7009	22.6161	-99.99	22.613	22.2714	21.7109	21.3687	21.0416	20.3293	19.0898	16.4005	1.7207
setup	0	2000-02-06 23:00:00	12.0641	434.626	202.83	10.7135	373.485	0	114.313	0	0	0	0	23.27	12.99	29.08	23.2698	23.2392	23.1491	-99.99	23.1459	22.7867	22.1978	21.8342	21.4817	20.6964	19.3056	16.505	1.65844
setup	0	2000-02-07 23:00:00	12.063	435.013	204.14	10.7877	373.761	0	114.608	0	0	0	0	23.33	14.75	28.23	23.3299	23.3036	23.2263	-99.99	23.2235	22.9139	22.3963	22.0671	21.7398	20.9803	19.553	16.6326	1.61598
setup	0	2000-02-08 23:00:00	12.0617	435.393	180.83	9.50747	377.913	0	110.16	0	0	0	0	22.46	13.11	28.22	22.4599	22.4484	22.4144	-99.99	22.4132	22.2547	21.9365	21.7086	21.4684	20.8733	19.6454	16.7779	1.56118
setup	0	2000-02-09 23:00:00	12.0605	435.766	197.02	10.3503	367.031	0	107.704	0	0	0	0	21.98	12.6	27.74	21.9799	21.9687	21.9357	-99.99	21.9345	21.791	21.5218	21.3346	21.1383	20.648	19.5984	16.9081	1.5538
setup	0	2000-02-10 23:00:00	12.0593	436.13	192.08	10.0581	367.836	0	106.318	0	0	0	0	21.71	11.92	28.14	21.7099	21.6987	21.6656	-99.99	21.6644	21.5205	21.2537	21.0725	20.8862	20.4346	19.4961	17.0051	1.53433
setup	0	2000-02-11 23:00:00	12.058	436.484	214.59	11.2209	360.088	0	109.158	0	0	0	0	22.27	11.89	28.29	22.2699	22.2485	22.1856	-99.99	22.1833	21.9313	21.516	21.2602	21.0132	20.4631	19.4581	17.0723	1.65652
setup	0	2000-02-12 23:00:00	12.0567	436.829	214.3	11.1766	365.576	0	116.641	0	0	0	0	23.74	12.81	30.33	23.7398	23.7033	23.5953	-99.99	23.5914	23.1642	22.478	22.0702	21.689	20.8894	19.605	17.1329	2.00219
setup	0	2000-02-13 23:00:00	12.0555	437.164	216.4	11.2682	364.892	0	114.996	0	0	0	0	23.42	13.24	29.55	23.4199	23.3981	23.3338	-99.99	23.3314	23.0656	22.6005	22.2961	21.9895	21.2702	19.9135	17.2226	1.86981
setup	0	2000-02-14 23:00:00	12.0542	437.487	212.7	11.0548	361.947	0	111.211	0	0	0	0	22.68	12.25	28.55	22.6799	22.6679	22.6323	-99.99	22.631	22.4737	22.172	21.9598	21.7365	21.1799	20.0181	17.3477	1.78515
setup	0	2000-02-15 23:00:00	12.0528	437.799	209.87	10.8961	361.073	0	110.689	0	0	0	0	22.58	12.71	29.03	22.5799	22.5646	22.5195	-99.99	22.5178	22.3301	21.9995	21.7824	21.5629	21.0405	19.9918	17.4643	1.83517
setup	0	2000-02-16 23:00:00	12.0515	438.099	198.91	10.3167	362.78	0	107.42	0	0	0	0	21.94	12.52	27.27	21.9399	21.9315	21.9065	-99.99	21.9056	21.7983	21.5948	21.4488	21.2913	20.8808	19.9569	17.5554	1.72396
setup	0	2000-02-17 23:00:00	12.0502	438.385	171.68	8.90241	377.913	0	109.443	0	0	0	0	22.34	13.07	28.27	22.3399	22.3224	22.2707	-99.99	22.2688	22.0598	21.7087	21.4892	21.2749	20.7893	19.8724	17.6242	1.78819
setup	0	2000-02-18 23:00:00	12.0488	438.658	210.38	10.9106	351.433	0	106.125	0	0	0	0	21.69	12.54	26.98	21.6899	21.6825	21.6604	-99.99	21.6596	21.5619	21.3711	21.2334	21.0854	20.7032	19.8591	17.676	1.85484
setup	0	2000-02-19 23:00:00	12.0475	438.916	216.91	11.2538	346.585	0	105.858	0	0	0	0	21.64	12.31	27.67	21.6399	21.6292	21.5976	-99.99	21.5964	21.4623	21.2216	21.0628	20.9025	20.522	19.7526	17.7202	1.90625
setup	0	2000-02-20 23:00:00	12.0461	439.16	206.17	10.7076	353.761	0	110.119	0	0	0	0	22.48	10.82	30.46	22.4799	22.4586	22.3956	-99.99	22.3934	22.1321	21.6877	21.4151	21.157	20.6107	19.7133	17.7482	2.20145
setup	0	2000-02-21 23:00:00	12.0447	439.389	210.89	10.9717	356.638	0	114.282	0	0	0	0	23.3	11.99	30.72	23.2999	23.2725	23.1915	-99.99	23.1885	22.8692	22.3494	22.0333	21.7309	21.0695	19.9335	17.7813	2.28821
setup	0	2000-02-22 23:00:00	12.0433	439.601	212.7	11.093	359.853	0	113.148	0	0	0	0	23.08	12.35	30.02	23.0799	23.0619	23.0087	-99.99	23.0068	22.7879	22.405	22.1549	21.903	21.3087	20.1655	17.8547	2.07346
setup	0	2000-02-23 23:00:00	12.0419	439.797	207.76	10.8708	367.331	0	111.556	0	0	0	0	22.77	12.43	29.52	22.7699	22.7558	22.714	-99.99	22.7124	22.5375	22.2245	22.0159	21.8027	21.2888	20.2532	17.9539	1.77732
setup	0	2000-02-24 23:00:00	12.0405	439.977	209.36	11.0037	371.443	0	115.669	0	0	0	0	23.58	12.74	30.49	23.5799	23.5547	23.48	-99.99	23.4773	23.1787	22.6842	22.3808	22.0896	21.4497	20.3269	18.048	1.90694
setup	0	2000-02-25 23:00:00	12.0391	440.139	201.23	10.6409	380.677	0	122.849	0	0	0	0	24.99	13.63	31.7	24.9899	24.9531	24.8443	-99.99	24.8404	24.4105	23.711	23.2892	22.8901	22.0341	20.6166	18.1433	2.2437
setup	0	2000-02-26 23:00:00	12.0377	440.283	203.34	10.8423	383.977	0	122.886	0	0	0	0	25	14.49	31.03	24.9999	24.9732	24.8944	-99.99	24.8915	24.5714	24.0226	23.6713	23.3227	22.5178	21.0213	18.2766	2.05743
setup	0	2000-02-27 23:00:00	12.0362	440.408	212.48	11.4501	378.714	0	121.237	0	0	0	0	24.68	14.76	30.29	24.6799	24.6595	24.5994	-99.99	24.5973	24.348	23.9066	23.6161	23.322	22.6219	21.2439	18.4469	1.97455
setup	0	2000-02-28 23:00:00	12.0348	440.515	180.04	9.83424	394.743	0	122.193	0	0	0	0	24.87	15.1	30.39	24.8699	24.8465	24.7779	-99.99	24.7754	24.4952	24.0129	23.7052	23.4006	22.6979	21.365	18.6144	1.95229
setup	0	2000-02-29 23:00:00	12.0333	440.603	154.19	8.5702	404.466	0	122.586	0	0	0	0	24.95	14.88	30.82	24.9499	24.9276	24.8627	-99.99	24.8604	24.5907	24.118	23.8135	23.5112	22.8132	21.4936	18.7665	2.09091
setup	0	2000-03-01 23:00:00	12.0319	440.671	208.27	11.8358	380.157	0	120.377	0	0	0	0	24.52	14.2	30.23	24.5199	24.5039	24.4574	-99.99	24.4557	24.2567	23.892	23.6475	23.3976	22.7957	21.5824	18.9093	1.95529
setup	0	2000-03-02 23:00:00	12.0304	440.719	170.16	9.93156	392.737	0	112.925	0	0	0	0	23.06	14.95	26.98	23.06	23.0581	23.0527	-99.99	23.0525	23.0222	22.9365	22.8546	22.7506	22.4234	21.5265	19.0374	1.38638
setup	0	2000-03-03 23:00:00	12.0289	440.747	161.74	9.75036	398.776	0	115.354	0	0	0	0	23.54	14.94	27.75	23.5399	23.5239	23.4783	-99.99	23.4766	23.2906	22.9749	22.7773	22.5845	22.1458	21.299	19.1243	1.45909
setup	0	2000-03-04 23:00:00	12.0275	440.754	200.72	12.5745	384.606	0	115.849	0	0	0	0	23.64	14.77	28.36	23.6399	23.6245	23.5812	-99.99	23.5796	23.3975	23.0767	22.8701	22.6651	22.1915	21.2826	19.17	1.50876
setup	0	2000-03-05 23:00:00	12.026	440.74	200.94	13.1622	382.874	0	116.14	0	0	0	0	23.7	14.67	29.08	23.6999	23.6842	23.6411	-99.99	23.6395	23.4564	23.1321	22.9225	22.7142	22.2318	21.3059	19.215	1.63021
setup	0	2000-03-06 23:00:00	12.0245	440.705	178.51	12.2991	389.078	0	114.141	0	0	0	0	23.31	14.66	27.11	23.3099	23.2986	23.2682	-99.99	23.2671	23.1394	22.9102	22.7558	22.5955	22.1959	21.3365	19.2667	1.56761
setup	0	2000-03-07 23:00:00	12.023	440.649	185.55	13.5117	382.841	0	92.7577	0	0	0	0	23.48	13.96	29.3	23.4799	23.465	23.4266	-99.99	23.4252	23.2542	22.9445	22.7441	22.5464	22.0977	21.2603	19.3165	1.86623
setup	0	2000-03-08 23:00:00	12.0215	440.571	205.15	15.8328	379.601	0	71.1408	0	0	0	0	24.41	14.03	29.83	24.4099	24.3821	24.3142	-99.99	24.3117	24.0283	23.5598	23.2744	23.0024	22.4101	21.3814	19.3566	2.02374
setup	0	2000-03-09 23:00:00	12.02	440.471	211.18	17.2728	381.077	0	53.4533	0	0	0	0	24.28	14.58	30.21	24.2799	24.2598	24.2148	-99.99	24.2131	24.0114	23.6534	23.4201	23.1866	22.6398	21.5835	19.421	1.81149
setup	0	2000-03-10 23:00:00	12.0185	440.349	195.5	16.8915	387.145	0	35.2223	0	0	0	0	23.79	14.69	29.4	23.7899	23.7755	23.7474	-99.99	23.7463	23.6115	23.3615	23.1909	23.0137	22.5745	21.6451	19.5084	1.59847
setup	0	2000-03-11 23:00:00	12.017	440.204	210.89	19.1162	381.283	0	16.4482	0	0	0	0	24.16	14.12	30.39	24.1598	24.1329	24.092	-99.99	24.0905	23.8822	23.5203	23.2913	23.0676	22.5631	21.6286	19.5869	1.78238
setup	0	2000-03-12 23:00:00	12.0154	440.037	172.19	16.203	396.208	0	11.2688	0	0	0	0	23.61	14.99	28.7	23.6098	23.5903	23.5718	-99.99	23.5712	23.4553	23.2448	23.1001	22.9475	22.5584	21.6991	19.6547	1.48633
setup	0	2000-03-13 23:00:00	12.0139	439.848	188.16	18.1295	390.115	0	7.54525	0	0	0	0	23.81	14.77	29.11	23.8094	23.7673	23.7533	-99.99	23.7528	23.5822	23.2853	23.0956	22.9083	22.4769	21.6451	19.7189	1.6084
setup	0	2000-03-14 23:00:00	12.0124	439.636	162.32	15.7675	399.162	0	6.6616	0	0	0	0	23.56	14.69	28.93	23.5594	23.5195	23.518	-99.99	23.518	23.389	23.1539	22.9966	22.836	22.4483	21.6527	19.7697	1.51919
setup	0	2000-03-15 23:00:00	12.0109	439.402	164.14	15.9452	398.456	0	6.62543	0	0	0	0	23.69	14.3	29.8	23.6893	23.6394	23.6374	-99.99	23.6374	23.4776	23.1946	23.0122	22.8319	22.4176	21.6273	19.8156	1.61842
setup	0	2000-03-16 23:00:00	12.0094	439.145	162.54	15.7906	400.764	0	4.42913	0	0	0	0	23.89	14.49	29.67	23.8892	23.8315	23.8293	-99.99	23.8293	23.6509	23.3455	23.1519	22.9612	22.5228	21.686	19.8576	1.60968
setup	0	2000-03-17 23:00:00	12.0078	438.866	161.52	15.6923	399.705	0	6.57078	0	0	0	0	23.64	14.55	28.76	23.6394	23.5983	23.5967	-99.99	23.5967	23.4664	23.2331	23.0779	22.9194	22.5344	21.739	19.9082	1.56176
setup	0	2000-03-18 23:00:00	12.0063	438.563	172.78	16.7872	395.474	0	4.44686	0	0	0	0	23.79	14.51	29.43	23.7893	23.7382	23.7363	-99.99	23.7363	23.5748	23.2923	23.1112	22.9323	22.5207	21.7332	19.9604	1.65609
setup	0	2000-03-19 23:00:00	12.0048	438.239	168.06	16.3294	392.302	0	5.87396	0	0	0	0	22.55	14.83	27.84	22.5501	22.5556	22.5558	-99.99	22.5559	22.5621	22.5389	22.5009	22.4452	22.2519	21.6838	20.0073	1.30776
setup	0	2000-03-20 23:00:00	12.0032	437.892	164.14	15.873	393.493	0	6.41642	0	0	0	0	22.62	14.44	27.75	22.6197	22.5976	22.5927	-99.99	22.5925	22.5102	22.3656	22.2712	22.1762	21.9485	21.4641	20.0324	1.36888
setup	0	2000-03-21 23:00:00	12.0017	437.522	161.74	15.6195	394.594	0	6.45715	0	0	0	0	22.89	14.14	28.76	22.8896	22.8575	22.8488	-99.99	22.8485	22.7238	22.5071	22.3703	22.2372	21.9388	21.3863	20.0265	1.52563
setup	0	2000-03-22 23:00:00	12.0002	437.131	197.31	19.0215	385.113	0	6.56768	0	0	0	0	23.42	14.07	29.48	23.4194	23.374	23.3589	-99.99	23.3584	23.1787	22.8774	22.6921	22.5146	22.126	21.444	20.0222	1.56233
setup	0	2000-03-23 23:00:00	11.9986	436.717	170.67	16.4173	393.125	0	6.733	0	0	0	0	22.82	14.41	28.29	22.8198	22.8044	22.7982	-99.99	22.798	22.7296	22.5995	22.5046	22.4018	22.1323	21.521	20.0412	1.35761
setup	0	2000-03-24 23:00:00	11.9971	436.282	166.97	16.0174	392.276	0	6.81805	0	0	0	0	22.51	14.02	28.08	22.5098	22.4974	22.4913	-99.99	22.4911	22.4302	22.3135	22.2304	22.1424	21.9192	21.4222	20.069	1.3476
setup	0	2000-03-25 23:00:00	11.9956	435.825	147.65	14.1159	395.246	0	6.65414	0	0	0	0	21.61	14.27	25.74	21.6101	21.6171	21.6213	-99.99	21.6214	21.6518	21.6864	21.6919	21.6832	21.6088	21.2872	20.0789	1.0966
setup	0	2000-03-26 23:00:00	11.9941	435.347	167.25	15.9229	392.937	0	6.88944	0	0	0	0	22.57	14.32	28.05	22.5696	22.5383	22.5161	-99.99	22.5153	22.3577	22.1048	21.9568	21.8212	21.5464	21.115	20.0638	1.32523
setup	0	2000-03-27 23:00:00	11.9925	434.848	157.6	14.9276	395.936	0	6.95376	0	0	0	0	22.51	13.8	28.16	22.5098	22.4926	22.4782	-99.99	22.4777	22.3785	22.2015	22.0853	21.9692	21.6999	21.1871	20.0415	1.33938
setup	0	2000-03-28 23:00:00	11.991	434.328	165.15	15.5459	396.068	0	7.05327	0	0	0	0	22.87	14.42	28.05	22.8697	22.8446	22.8201	-99.99	22.8192	22.6745	22.4386	22.2935	22.153	21.8382	21.2587	20.0439	1.32404
setup	0	2000-03-29 23:00:00	11.9895	433.788	152.37	14.2362	399.91	0	7.08643	0	0	0	0	22.68	14.37	28.08	22.6799	22.6659	22.6502	-99.99	22.6496	22.5561	22.3865	22.2727	22.1566	21.8781	21.3178	20.0651	1.26231
setup	0	2000-03-30 23:00:00	11.988	433.227	149.98	13.8886	398.783	0	6.99595	0	0	0	0	22.25	14.43	27.33	22.25	22.2438	22.236	-99.99	22.2357	22.1897	22.0983	22.0304	21.9559	21.7579	21.2965	20.0933	1.14769
setup	0	2000-03-31 23:00:00	11.9864	432.647	144.54	13.2445	400.365	0	7.20493	0	0	0	0	22.19	14.45	27.06	22.1899	22.1808	22.1677	-99.99	22.1672	22.0998	21.9823	21.9042	21.8244	21.6299	21.2159	20.1118	1.12806
setup	0	2000-04-01 23:00:00	11.9849	432.048	171.18	15.4929	394.524	0	7.50055	0	0	0	0	22.96	14.32	28.44	22.9598	22.9369	22.9005	-99.99	22.8992	22.7236	22.4381	22.2671	22.1071	21.7711	21.2213	20.1177	1.34789
setup	0	2000-04-02 23:00:00	11.9834	431.43	161.74	14.4297	397.748	0	7.87326	0	0	0	0	22.79	14.6	27.67	22.7899	22.7773	22.7556	-99.99	22.7548	22.6509	22.4709	22.352	22.231	21.9409	21.3588	20.135	1.24266
setup	0	2000-04-03 23:00:00	11.9819	430.793	144.03	12.6388	397.994	0	9.51586	0	0	0	0	21.58	14.79	24.86	21.5801	21.5862	21.5976	-99.99	21.598	21.6465	21.7086	21.7255	21.7241	21.6541	21.3154	20.1722	0.929508
setup	0	2000-04-04 23:00:00	11.9804	430.138	152.08	13.0958	397.51	0	11.4849	0	0	0	0	22.21	14.7	27.57	22.2099	22.1971	22.1712	-99.99	22.1702	22.0537	21.8685	21.7574	21.6548	21.445	21.1038	20.1872	1.17873
setup	0	2000-04-05 23:00:00	11.9789	429.466	190.49	16.0579	385.319	0	12.5766	0	0	0	0	22.45	14.3	27.86	22.45	22.4379	22.4121	-99.99	22.4112	22.2965	22.1047	21.985	21.869	21.6121	21.1538	20.177	1.24571
setup	0	2000-04-06 23:00:00	11.9774	428.777	147.37	12.1314	400.005	0	13.9376	0	0	0	0	22.24	14.61	26.67	22.24	22.2331	22.2176	-99.99	22.2171	22.1505	22.0351	21.9567	21.8744	21.6673	21.2204	20.1847	1.10684
setup	0	2000-04-07 23:00:00	11.9759	428.071	136.91	10.979	399.671	0	15.8484	0	0	0	0	21.46	15.09	24.82	21.46	21.4628	21.4692	-99.99	21.4694	21.495	21.5244	21.5272	21.5168	21.4451	21.16	20.2043	0.905586
setup	0	2000-04-08 23:00:00	11.9744	427.35	146.86	11.4456	397.606	0	18.2476	0	0	0	0	21.66	14.52	26.18	21.66	21.6546	21.6415	-99.99	21.641	21.5823	21.4828	21.4197	21.3591	21.2265	20.9792	20.2067	0.951568
setup	0	2000-04-09 23:00:00	11.9729	426.613	144.03	10.8859	397.706	0	20.6442	0	0	0	0	21.48	14.48	25.72	21.48	21.4773	21.4703	-99.99	21.47	21.4399	21.3859	21.3468	21.3044	21.1935	20.9377	20.1878	0.901251
setup	0	2000-04-10 23:00:00	11.9714	425.861	138	10.0962	399.073	0	19.9013	0	0	0	0	21.47	14.27	25.68	21.47	21.4663	21.4567	-99.99	21.4563	21.4148	21.3414	21.293	21.2436	21.1247	20.876	20.1705	0.958873
setup	0	2000-04-11 23:00:00	11.9699	425.095	144.25	10.2005	396.255	0	18.4748	0	0	0	0	21.32	13.5	25.66	21.32	21.3181	21.3131	-99.99	21.3129	21.2871	21.2327	21.1929	21.1508	21.0455	20.8179	20.1531	0.941207
setup	0	2000-04-12 23:00:00	11.9685	424.316	152.59	10.4182	390.497	0	15.2702	0	0	0	0	20.89	14.11	25.07	20.89	20.8919	20.8969	-99.99	20.8971	20.9161	20.9381	20.9429	20.9398	20.9046	20.7485	20.1351	0.931411
setup	0	2000-04-13 23:00:00	11.967	423.524	151.86	10.0058	392.245	0	17.8456	0	0	0	0	21.72	12.33	27.79	21.72	21.7092	21.6795	-99.99	21.6784	21.5511	21.339	21.216	21.1067	20.9023	20.6438	20.1102	1.37207
