source	id	datetime	dC_ch4_emis[kgCha-1]	dC_co2_emis_auto[kgCha-1]	dC_co2_emis_hetero[kgCha-1]	dC_doc_leach[kgCha-1]	dN_don_leach[kgNha-1]	dN_no3_leach[kgNha-1]	dN_nh4_leach[kgNha-1]	dN_no_emis[kgNha-1]	dN_n2o_emis[kgNha-1]	dN_n2_emis[kgNha-1]	dN_nh3_emis[kgNha-1]	dN_n2_fix[kgNha-1]	dC_co2_fix[kgCha-1]	dS_so4_leach[kgSha-1]	dC_litter_above[kgCha-1]	dC_litter_below[kgCha-1]	dN_litter_above[kgNha-1]	dN_litter_below[kgNha-1]	dN_deposition[kgNha-1]	dN_plant_uptake[kgNha-1]	dN_mineral[kgNha-1]	dN_nitrify[kgNha-1]	dN_denitrify[kgNha-1]	dN_chemodenitrify[kgNha-1]	C_plants[kgCha-1]	C_soil[kgCha-1]	C_soil_20cm[kgCha-1]	C_soil_30cm[kgCha-1]	C_aorg[kgCha-1]	C_litter_raw[kgCha-1]	C_litter[kgCha-1]	C_mic[kgCha-1]	C_sol[kgCha-1]	C_wood_above[kgCha-1]	C_wood_below[kgCha-1]	N_plants[kgNha-1]	N_soil[kgNha-1]	N_soil_20cm[kgNha-1]	N_soil_30cm[kgNha-1]	N_aorg[kgNha-1]	N_litter_raw[kgNha-1]	N_litter[kgNha-1]	N_mic[kgNha-1]	N_sol[kgNha-1]	N_wood_above[kgNha-1]	N_wood_below[kgNha-1]	anvf_mean[-]
setup	0	2019-01-11 23:00:00	1.112e-12	10.1601	17.2371	2.50827e-05	0	2.03328e-06	7.53697e-07	0.000344275	0.00222778	0.000545283	6.71614e-05	0	0	0	1.46299	1.28306	0.0220927	0.0175685	0.0136266	0.151757	0.866541	0.509068	3.57325e-05	0.00031994	974.459	236305	41154.1	61714.4	542.362	53.7237	211.101	161.907	123.961	0	0	25.5122	16215.5	4495.37	6743.33	60.2424	0.819622	3.06156	14.206	7.85743	0	0	0.246046
setup	0	2019-01-12 23:00:00	5.91113e-13	10.1415	17.7502	3.22443e-05	0	2.83215e-06	8.46683e-07	0.000374056	0.00100774	0.000374232	8.44088e-05	0	0	0	1.67024	1.2668	0.0252714	0.0175779	0.0136256	0.158608	0.885815	0.599943	4.27599e-05	0.000344384	961.889	236288	41151.6	61710.3	534.628	56.0107	200.345	166.397	147.627	0	0	25.5273	16215.3	4495.33	6743.26	60.2949	0.852525	2.88149	14.4305	8.6869	0	0	0.234642
setup	0	2019-01-13 23:00:00	3.14082e-13	10.0948	18.0402	3.8824e-05	0	3.68388e-06	8.50452e-07	0.000401025	0.000407967	0.000294466	9.12838e-05	0	0	0	1.90189	1.25046	0.0288344	0.0175883	0.0136425	0.164896	0.900372	0.698687	0.000156407	0.0003608	949.63	236272	41148.9	61706.1	526.998	58.506	190.11	171.883	170.426	0	0	25.544	16215.1	4495.29	6743.2	60.3555	0.888921	2.7131	14.7453	9.45124	0	0	0.223744
setup	0	2019-01-14 23:00:00	1.67411e-13	10.2213	18.3825	4.40728e-05	0	4.48205e-06	6.39885e-07	0.00041578	0.000117288	0.000243468	0.000101422	0	0	0	2.15999	1.23452	0.0328168	0.0175998	0.013627	0.148749	0.928576	0.722839	5.61796e-05	0.000375486	937.562	236255	41146.3	61701.9	519.371	61.2087	180.346	177.072	193.856	0	0	25.5613	16215	4495.26	6743.15	60.4164	0.928794	2.55419	15.0623	10.2663	0	0	0.212887
setup	0	2019-01-15 23:00:00	8.87505e-14	10.0355	18.7917	4.7537e-05	0	5.21364e-06	6.89847e-07	0.000435191	-4.30743e-05	0.000224059	0.000103139	0	0	0	2.44669	1.21883	0.0372531	0.0176118	0.0136394	0.157789	0.928271	0.806878	0.000270242	0.000380529	925.399	236237	41143.5	61697.6	511.873	64.1887	171.138	183.483	215.795	0	0	25.5802	16214.8	4495.24	6743.11	60.5039	0.973238	2.40691	15.4947	10.9595	0	0	0.203332
setup	0	2019-01-16 23:00:00	4.72542e-14	10.1055	19.2321	5.12843e-05	0	5.81389e-06	3.1322e-07	0.000459497	-8.61093e-05	0.0002219	0.000102017	0	0	0	2.76414	1.20302	0.0421814	0.0176247	0.0136658	0.149771	0.95692	0.861064	0.000827677	0.000398344	913.548	236219	41140.4	61692.9	504.491	67.4393	162.492	191.484	235.746	0	0	25.6011	16214.7	4495.23	6743.08	60.5706	1.02215	2.27009	16.0614	11.5769	0	0	0.195946
setup	0	2019-01-17 23:00:00	2.51796e-14	10.1814	19.0114	5.38212e-05	0	6.31883e-06	4.8085e-07	0.000459435	-0.00013193	0.000187265	0.000108043	0	0	0	3.11452	1.18761	0.0515935	0.0191026	0.0136256	0.149407	0.960941	0.853082	7.21839e-05	0.000401525	901.736	236201	41137.8	61688.8	497.113	70.9995	154.316	198.261	257.575	0	0	25.6213	16214.6	4495.21	6743.04	60.6539	1.08158	2.14185	16.556	12.2758	0	0	0.18791
setup	0	2019-01-18 23:00:00	1.34031e-14	10.359	19.5123	5.60028e-05	0	6.7452e-06	0.00388425	0.000489199	-0.00013594	0.000178061	0.000114082	0	0	0	3.5	1.17226	0.0636204	0.0209282	0.0136256	0.11943	1.01669	0.908397	7.44335e-05	0.000430649	889.805	236183	41135.1	61684.6	489.709	74.8899	146.562	205.6	279.014	0	0	25.6409	16214.5	4495.2	6743.02	60.6811	1.15421	2.02108	17.1199	13.027	0	0	0.182668
setup	0	2019-01-19 23:00:00	7.1114e-15	10.3815	20.064	5.76435e-05	0	7.21489e-06	4.80204e-07	0.000509861	-0.000144995	0.000170497	0.000119725	0	0	0	3.92271	1.15675	0.101765	0.029821	0.0136256	0.12182	1.05622	0.963214	7.81711e-05	0.000445595	877.766	236164	41132.4	61680.3	482.286	79.1638	139.204	213.54	300.022	0	0	25.6495	16214.4	4495.2	6743.01	60.6797	1.27344	1.90778	17.7589	13.7684	0	0	0.176557
setup	0	2019-01-20 23:00:00	3.77274e-15	10.4747	20.6311	5.90064e-05	0	7.68726e-06	0.00239246	0.000532945	-0.000139239	0.000164805	0.000123424	0	0	0	4.38471	1.1411	0.115667	0.0302762	0.0136256	0.109569	1.0949	1.01404	8.22515e-05	0.000465284	865.737	236145	41129.5	61676	474.851	83.8504	132.251	222.107	320.457	0	0	25.6586	16214.3	4495.21	6743.01	60.6492	1.40617	1.80205	18.4764	14.5053	0	0	0.172011
setup	0	2019-01-21 23:00:00	1.99613e-15	10.4545	21.1425	6.00417e-05	0	8.15679e-06	0.000853334	0.000546953	-0.000142088	0.000159904	0.000125087	0	0	0	4.88795	1.12546	0.142096	0.0333118	0.0136256	0.118531	1.12696	1.05926	8.60952e-05	0.000471812	853.735	236125	41126.7	61671.5	467.427	88.9992	125.698	231.332	340.257	0	0	25.6632	16214.3	4495.21	6743.01	60.5963	1.56761	1.70385	19.2747	15.2064	0	0	0.168477
