source	id	datetime	species	area_cover[-]	area_fraction[-]	n_tree[ha-1]	vol_tree[m3ha-1]	h_max[m]	h_min[m]	diam_ground[m]	diam_breast[m]	depth[m]	sla[m2kg-1]	lai[-]	crown_diam_ratio[-]	sap_fol_ratio[-]	branch_fraction[-]	DW_stem_wood[kgm-2]	DW_branch_wood[kgm-2]	DW_root_wood[kgm-2]
setup	0	2019-11-08 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.519461	1	0	0	0	0	0
setup	0	2019-11-09 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.563171	1	0	0	0	0	0
setup	0	2019-11-10 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.607746	1	0	0	0	0	0
setup	0	2019-11-11 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.652829	1	0	0	0	0	0
setup	0	2019-11-12 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.698025	1	0	0	0	0	0
setup	0	2019-11-13 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.742914	1	0	0	0	0	0
setup	0	2019-11-14 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.787047	1	0	0	0	0	0
setup	0	2019-11-15 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.829961	1	0	0	0	0	0
setup	0	2019-11-16 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.871184	1	0	0	0	0	0
setup	0	2019-11-17 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.910243	1	0	0	0	0	0
setup	0	2019-11-18 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.946672	1	0	0	0	0	0
setup	0	2019-11-19 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.980024	1	0	0	0	0	0
setup	0	2019-11-20 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.00988	1	0	0	0	0	0
setup	0	2019-11-21 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.03585	1	0	0	0	0	0
setup	0	2019-11-22 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.05759	1	0	0	0	0	0
setup	0	2019-11-23 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.07482	1	0	0	0	0	0
setup	0	2019-11-24 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.0873	1	0	0	0	0	0
setup	0	2019-11-25 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09485	1	0	0	0	0	0
setup	0	2019-11-26 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-11-27 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-11-28 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-11-29 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-11-30 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-01 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-02 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-03 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-04 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-05 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-06 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-07 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-08 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-09 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-10 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-11 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-12 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-13 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-14 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-15 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-16 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-17 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-18 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-19 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-20 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-21 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-22 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-23 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-24 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-25 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-26 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-27 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-28 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-29 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-30 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2019-12-31 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-01 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-02 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-03 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-04 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-05 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-06 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-07 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-08 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-09 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-10 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-11 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-12 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-13 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-14 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-15 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-16 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-17 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-18 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-19 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-20 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-21 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-22 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-23 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-24 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-25 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-26 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-27 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-28 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-29 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-30 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-01-31 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-01 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-02 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-03 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-04 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-05 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-06 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-07 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-08 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-09 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-10 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-11 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-12 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-13 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-14 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-15 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-16 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-17 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-18 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-19 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-20 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-21 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-22 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-23 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-24 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-25 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-26 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-27 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-28 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09738	1	0	0	0	0	0
setup	0	2020-02-29 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.10014	1	0	0	0	0	0
setup	0	2020-03-01 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.10181	1	0	0	0	0	0
setup	0	2020-03-02 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.10595	1	0	0	0	0	0
setup	0	2020-03-03 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.11454	1	0	0	0	0	0
setup	0	2020-03-04 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.12186	1	0	0	0	0	0
setup	0	2020-03-05 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.12752	1	0	0	0	0	0
setup	0	2020-03-06 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.13566	1	0	0	0	0	0
setup	0	2020-03-07 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.14314	1	0	0	0	0	0
setup	0	2020-03-08 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.15094	1	0	0	0	0	0
setup	0	2020-03-09 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.15503	1	0	0	0	0	0
setup	0	2020-03-10 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.16327	1	0	0	0	0	0
setup	0	2020-03-11 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.16853	1	0	0	0	0	0
setup	0	2020-03-12 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.17379	1	0	0	0	0	0
setup	0	2020-03-13 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.18015	1	0	0	0	0	0
setup	0	2020-03-14 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.18281	1	0	0	0	0	0
setup	0	2020-03-15 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.18814	1	0	0	0	0	0
setup	0	2020-03-16 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.19197	1	0	0	0	0	0
setup	0	2020-03-17 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.19511	1	0	0	0	0	0
setup	0	2020-03-18 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.19911	1	0	0	0	0	0
setup	0	2020-03-19 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.20179	1	0	0	0	0	0
setup	0	2020-03-20 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.20445	1	0	0	0	0	0
setup	0	2020-03-21 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.20499	1	0	0	0	0	0
setup	0	2020-03-22 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.20403	1	0	0	0	0	0
setup	0	2020-03-23 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.1993	1	0	0	0	0	0
setup	0	2020-03-24 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.19131	1	0	0	0	0	0
setup	0	2020-03-25 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.17934	1	0	0	0	0	0
setup	0	2020-03-26 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.16612	1	0	0	0	0	0
setup	0	2020-03-27 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.15877	1	0	0	0	0	0
setup	0	2020-03-28 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.15017	1	0	0	0	0	0
setup	0	2020-03-29 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.13988	1	0	0	0	0	0
setup	0	2020-03-30 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.1299	1	0	0	0	0	0
setup	0	2020-03-31 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.11936	1	0	0	0	0	0
setup	0	2020-04-01 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.10659	1	0	0	0	0	0
setup	0	2020-04-02 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.09074	1	0	0	0	0	0
setup	0	2020-04-03 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.07449	1	0	0	0	0	0
setup	0	2020-04-04 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.05527	1	0	0	0	0	0
setup	0	2020-04-05 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.03446	1	0	0	0	0	0
setup	0	2020-04-06 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	1.01181	1	0	0	0	0	0
setup	0	2020-04-07 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.984958	1	0	0	0	0	0
setup	0	2020-04-08 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.95875	1	0	0	0	0	0
setup	0	2020-04-09 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.928705	1	0	0	0	0	0
setup	0	2020-04-10 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.896976	1	0	0	0	0	0
setup	0	2020-04-11 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.862527	1	0	0	0	0	0
setup	0	2020-04-12 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.82541	1	0	0	0	0	0
setup	0	2020-04-13 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.786312	1	0	0	0	0	0
setup	0	2020-04-14 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.746314	1	0	0	0	0	0
setup	0	2020-04-15 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.705554	1	0	0	0	0	0
setup	0	2020-04-16 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.664184	1	0	0	0	0	0
setup	0	2020-04-17 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.62237	1	0	0	0	0	0
setup	0	2020-04-18 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.580291	1	0	0	0	0	0
setup	0	2020-04-19 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.538134	1	0	0	0	0	0
setup	0	2020-04-20 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.496099	1	0	0	0	0	0
setup	0	2020-04-21 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.454396	1	0	0	0	0	0
setup	0	2020-04-22 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.413238	1	0	0	0	0	0
setup	0	2020-04-23 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.372848	1	0	0	0	0	0
setup	0	2020-04-24 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.333448	1	0	0	0	0	0
setup	0	2020-04-25 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.295265	1	0	0	0	0	0
setup	0	2020-04-26 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.258524	1	0	0	0	0	0
setup	0	2020-04-27 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.223446	1	0	0	0	0	0
setup	0	2020-04-28 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.19025	1	0	0	0	0	0
setup	0	2020-04-29 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.159145	1	0	0	0	0	0
setup	0	2020-04-30 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.130332	1	0	0	0	0	0
setup	0	2020-05-01 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.104	1	0	0	0	0	0
setup	0	2020-05-02 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0803233	1	0	0	0	0	0
setup	0	2020-05-03 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0594627	1	0	0	0	0	0
setup	0	2020-05-04 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0415603	1	0	0	0	0	0
setup	0	2020-05-05 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0267394	1	0	0	0	0	0
setup	0	2020-05-06 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0151029	1	0	0	0	0	0
setup	0	2020-05-07 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.00673215	1	0	0	0	0	0
setup	0	2020-05-08 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.00168601	1	0	0	0	0	0
setup	0	2020-05-09 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-10 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-11 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-12 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-13 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-14 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-15 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-16 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-17 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-18 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-19 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-20 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-21 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-22 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-23 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-24 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-25 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-26 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-27 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-28 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-29 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-30 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0	1	0	0	0	0	0
setup	0	2020-05-31 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.00711012	1	0	0	0	0	0
setup	0	2020-06-01 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.00897693	1	0	0	0	0	0
setup	0	2020-06-02 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0112817	1	0	0	0	0	0
setup	0	2020-06-03 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0141129	1	0	0	0	0	0
setup	0	2020-06-04 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0175732	1	0	0	0	0	0
setup	0	2020-06-05 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0217813	1	0	0	0	0	0
setup	0	2020-06-06 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0268726	1	0	0	0	0	0
setup	0	2020-06-07 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0330013	1	0	0	0	0	0
setup	0	2020-06-08 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.040341	1	0	0	0	0	0
setup	0	2020-06-09 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0490861	1	0	0	0	0	0
setup	0	2020-06-10 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0594518	1	0	0	0	0	0
