source,id,datetime,dC_ch4_emis[kgCha-1],dC_co2_emis_auto[kgCha-1],dC_co2_emis_hetero[kgCha-1],dC_doc_leach[kgCha-1],dN_don_leach[kgNha-1],dN_no3_leach[kgNha-1],dN_nh4_leach[kgNha-1],dN_no_emis[kgNha-1],dN_n2o_emis[kgNha-1],dN_n2_emis[kgNha-1],dN_nh3_emis[kgNha-1],dN_n2_fix[kgNha-1],dC_co2_fix[kgCha-1],dS_so4_leach[kgSha-1],dC_litter_above[kgCha-1],dC_litter_below[kgCha-1],dN_litter_above[kgNha-1],dN_litter_below[kgNha-1],dN_deposition[kgNha-1],dN_plant_uptake[kgNha-1],dN_mineral[kgNha-1],dN_nitrify[kgNha-1],dN_denitrify[kgNha-1],dN_chemodenitrify[kgNha-1],C_plants[kgCha-1],C_soil[kgCha-1],C_soil_20cm[kgCha-1],C_soil_30cm[kgCha-1],C_aorg[kgCha-1],C_litter_raw[kgCha-1],C_litter[kgCha-1],C_mic[kgCha-1],C_sol[kgCha-1],C_wood_above[kgCha-1],C_wood_below[kgCha-1],N_plants[kgNha-1],N_soil[kgNha-1],N_soil_20cm[kgNha-1],N_soil_30cm[kgNha-1],N_aorg[kgNha-1],N_litter_raw[kgNha-1],N_litter[kgNha-1],N_mic[kgNha-1],N_sol[kgNha-1],N_wood_above[kgNha-1],N_wood_below[kgNha-1],anvf_mean[-]
setup,0,2019-01-11 23:00:00,1.22719e-10,5.7789,18.047,1.06568e-06,0,8.28932e-05,0,0.0010201,0.0096127,0.109492,9.1862e-07,0,0,0,0,0.512891,0,0.00709769,0.0136266,0.740089,1.83822,1.11425,0.130942,0.000887111,391.737,366386,43126.4,71845.4,922.164,58.8512,431.307,183.067,5.12485,0,0,10.288,39244.2,4616.15,7692.83,103.539,1.41259,10.7305,19.3215,9.7062,0,0,0.519781
setup,0,2019-01-12 23:00:00,2.24046e-10,5.66066,17.9244,1.1338e-06,0,5.48101e-05,0,0.000969703,0.00938096,0.107872,9.78502e-07,0,0,0,0,0.509258,0,0.00708846,0.0136256,0.681571,1.78472,1.07623,0.12832,0.000871665,389.054,366368,43122.6,71839,923.037,58.773,421.78,184.901,5.46474,0,0,10.2747,39243.4,4615.93,7692.45,103.594,1.40562,10.4838,19.4513,9.73282,0,0,0.508698
setup,0,2019-01-13 23:00:00,4.35977e-10,5.57131,17.983,1.19155e-06,0,2.23811e-05,0,0.000923643,0.00897408,0.107014,9.73957e-07,0,0,0,0,0.50577,0,0.00707925,0.0136425,0.68536,1.78186,1.07502,0.130925,0.000864397,386.711,366351,43119,71832.8,923.691,58.6835,412.58,186.867,5.62436,0,0,10.2613,39242.6,4615.7,7692.06,103.619,1.39848,10.2459,19.6009,9.74752,0,0,0.503953
setup,0,2019-01-14 23:00:00,3.07554e-09,5.66108,17.6684,1.24029e-06,0,6.3113e-06,0,0.000899448,0.00898297,0.106846,1.12318e-06,0,0,0,0,0.502725,0,0.00707005,0.013627,0.683691,1.75446,1.05526,0.130632,0.000866917,384.68,366334,43115.8,71827.1,923.853,58.6522,403.646,189.074,5.96369,0,0,10.248,39241.9,4615.48,7691.68,103.614,1.39289,10.0153,19.7606,9.77681,0,0,0.496418
setup,0,2019-01-15 23:00:00,8.45532e-09,5.4926,17.4698,1.2792e-06,0,1.65068e-06,0,0.000863034,0.0088169,0.108219,9.82627e-07,0,0,0,0.250286,0.500084,0.0037732,0.00706086,0.0136394,0.656074,1.72435,1.04693,0.134128,0.000857277,382.74,366316,43112.8,71821.8,923.843,58.8761,395.012,191.382,6.12054,0,0,10.2347,39241.1,4615.27,7691.33,103.601,1.39127,9.79265,19.9299,9.8108,0,0,0.487694
setup,0,2019-01-16 23:00:00,1.5064e-08,5.51147,17.3975,1.312e-06,0,5.13768e-07,0,0.000853823,0.00878199,0.111043,1.03083e-06,0,0,0,0.290209,0.497562,0.00437506,0.00705168,0.0136658,0.637236,1.71534,1.06179,0.140894,0.000872808,381.071,366299,43109.8,71816.5,923.911,59.0927,386.637,193.534,6.31739,0,0,10.2213,39240.3,4615.07,7690.98,103.609,1.38916,9.57693,20.0923,9.85049,0,0,0.478297
setup,0,2019-01-17 23:00:00,2.43899e-08,5.53762,16.7321,1.3354e-06,0,2.4711e-07,0,0.000836978,0.00918836,0.114621,1.22985e-06,0,0,0,0.335638,0.495393,0.00505993,0.00704251,0.0136256,0.635627,1.65993,1.02601,0.146666,0.00088648,379.605,366283,43107.3,71811.8,923.405,59.4657,378.517,195.923,6.80988,0,0,10.2081,39239.6,4614.88,7690.64,103.579,1.39057,9.36814,20.2564,9.89841,0,0,0.477361
setup,0,2019-01-18 23:00:00,3.56603e-08,5.40662,16.1277,1.35182e-06,0,1.41754e-07,0,0.000817316,0.00954232,0.119754,1.55473e-06,0,0,0,0.38718,0.493487,0.00583695,0.00703335,0.0136256,0.447481,1.55297,0.985104,0.151936,0.000908779,377.785,366267,43105.3,71807.8,922.407,59.9603,370.636,198.699,7.40534,0,0,10.1948,39239,4614.76,7690.42,103.634,1.39455,9.16577,20.4351,10.0146,0,0,0.464816
setup,0,2019-01-19 23:00:00,4.86674e-08,5.07333,15.7398,1.36755e-06,0,8.37833e-08,0,0.000792676,0.00983911,0.125627,1.85158e-06,0,0,0,0.445486,0.491121,0.00671594,0.00702421,0.0136256,0.33923,1.49529,0.965405,0.166793,0.000937359,375.748,366252,43103.7,71804.3,921.092,60.5691,362.948,201.791,7.97385,0,0,10.1911,39238.5,4614.68,7690.26,103.714,1.40086,8.96856,20.6465,10.1451,0,0,0.463316
setup,0,2019-01-20 23:00:00,6.33764e-08,4.84266,15.5224,1.38709e-06,0,4.71967e-08,0,0.000791866,0.0104576,0.1328,2.30978e-06,0,0,0,0.511247,0.488472,0.00771528,0.00702164,0.0136256,0.211444,1.44623,0.952082,0.174765,0.000974238,373.428,366236,43102.4,71801.1,919.641,61.28,355.43,205.08,8.47039,0,0,10.1924,39238.2,4614.63,7690.16,103.843,1.40915,8.77592,20.8811,10.3124,0,0,0.453671
