source	id	datetime	irri[mm]	prec[mm]	throughfall[mm]	evapot[mm]	potential_transpiration[mm]	transp[mm]	evacep[mm]	evasoil[mm]	evasurfacewater[mm]	runoff[mm]	percol[mm]	infiltration[mm]	groundwateraccess[mm]	groundwaterloss[mm]	capillaryrise[mm]	snow_height[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_floor[%]	soilwater_5cm[%]	soilwater_10cm[%]	soilwater_15cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_40cm[%]	soilwater_50cm[%]	soilwater_60cm[%]	soilwater_80cm[%]	soilwater_100cm[%]	soilwater_120cm[%]	capillary_pressure_5cm[hPa]	capillary_pressure_10cm[hPa]	capillary_pressure_15cm[hPa]	capillary_pressure_20cm[hPa]	capillary_pressure_30cm[hPa]	capillary_pressure_50cm[hPa]	capillary_pressure_100cm[hPa]	groundwaterdepth[m]	irrigationreservoir[m]	plant_waterdeficit[m]
setup	0	2023-05-02 23:00:00	0	40.0312	38.3464	3.47937	7.982	1.78318	1.69619	0	0	0	39.5834	38.3464	0	0	0	0	0	0	1355.48	386.434	0.218199	39.9707	31.4724	31.5567	29.3496	29.9983	29.9991	35.9835	35.9999	36	38.3718	48.222	50.0881	0.0915907	0.0912086	0.104891	0.100993	0.100988	0.0744005	0.0138681	2.31272	0	0
setup	0	2023-05-03 23:00:00	0	12.9	11.8464	3.56	8.33154	2.30495	1.25505	0	0	0	28.8895	11.8464	0	0	0	0	0	0	1336.13	368.82	0.0167198	37.0189	30.7371	30.6147	29.1627	29.5802	29.6959	35.8865	35.9336	35.9477	35.9473	43.0886	49.6513	0.0949794	0.0955531	0.106041	0.103489	0.102792	0.0747009	0.0437437	2.52986	0	0
setup	0	2023-05-04 23:00:00	0	62.2	60.6902	3.39016	7.6776	1.86368	1.52649	0	0	0	55.9365	60.6902	0	0	0	0	0	0	1339.02	382.224	0	30.0278	29.5459	29.3958	29.0058	28.6533	29.7868	35.8085	35.9339	35.9526	38.4896	50.7348	49.1535	0.100693	0.101434	0.107017	0.109245	0.102248	0.0746995	0.0138681	2.52985	0	0
setup	0	2023-05-05 23:00:00	0	261.4	258.679	3.26489	6.85336	0.766032	2.49886	0	0	0	85.4779	258.679	0	0	0	0	0	0	1511.45	543.546	0.222264	42.4747	31.56	53.0016	50.3337	50.3337	50.3337	53.2158	53.2158	53.2158	53.2158	53.263	49.0763	0.0911936	0.0138681	0.0138681	0.0138681	0.0138681	0.0138681	0.0138681	2.31269	0	0
setup	0	2023-05-06 23:00:00	0	9.44468	8.06388	3.16857	6.71791	1.5655	1.60307	0	0	0	135.783	8.06388	0	0	0	0	0	0	1382.17	414.279	0	32.9011	31.0276	30.9838	29.4405	29.8207	29.8711	36.6369	43.8786	44.0493	44.0894	48.3879	49.073	0.0936291	0.0938315	0.104335	0.102046	0.101746	0.0382001	0.0138681	2.42126	0	0
setup	0	2023-05-07 23:00:00	0	4.8	4.22548	2.8901	5.82401	2.31558	0.57452	0	0	0	18.0811	4.22548	0	0	0	0	0	0	1366	402.933	0	30.9226	29.4739	30.9057	31.7453	29.8016	29.545	35.6816	35.8494	38.7533	44.029	51.4146	49.0917	0.101048	0.0941938	0.0911398	0.10216	0.103701	0.0750834	0.0138681	2.52982	0	0
setup	0	2023-05-08 23:00:00	0	24	23.2303	2.83163	5.45836	2.06198	0.769651	0	0	0	34.1342	23.2303	0	0	0	0	0	0	1353.03	384.008	0	32.9336	30.9958	30.9548	29.333	29.2464	29.8676	35.9393	35.9713	35.9773	38.9915	49.5624	49.3234	0.0937762	0.093966	0.104992	0.105524	0.101766	0.07453	0.0138681	2.52982	0	0
setup	0	2023-05-09 23:00:00	0	0	0	2.84101	5.39154	2.84101	0	0	0	0	18.0788	0	0	0	0	0	0	0	1332.11	368.041	0	32.5368	29.8201	29.9059	28.7262	28.7684	29.484	35.8097	35.8518	35.8357	35.7345	47.2438	49.5455	0.0993514	0.0989346	0.10878	0.108512	0.104071	0.0750724	0.0138902	2.52981	0	0
setup	0	2023-05-10 23:00:00	0	0.8	0.453943	2.93486	5.49677	2.81258	0.122286	0	0	0	12.7551	0.453943	0	0	0	0	0	0	1317	361.71	0.223771	33.3162	28.6947	28.895	28.1567	28.2631	29.1011	35.6783	35.7503	35.7495	35.7344	43.3923	47.5845	0.10497	0.103947	0.11247	0.11177	0.106424	0.0755344	0.0422061	2.52981	0	0
setup	0	2023-05-11 23:00:00	0	99.4667	98.781	3.17937	6.44759	2.2699	0.909467	0	0	0	44.8743	98.781	0	0	0	0	0	0	1368.63	397.763	0	30.973	31.443	31.5364	28.7064	29.988	29.9927	35.9855	35.9984	35.9987	43.378	53.263	48.6264	0.0917246	0.0913003	0.108906	0.101054	0.101026	0.0744074	0.0138681	2.31265	0	0
setup	0	2023-05-12 23:00:00	0	33.9873	33.2465	3.21211	6.63644	2.47125	0.740863	0	0	0	44.9048	33.2465	0	0	0	0	0	0	1354.51	383.65	0	30.6279	31.2756	31.275	29.4304	29.913	29.9382	35.9672	35.9865	35.9894	38.7586	48.5428	48.6311	0.0924885	0.0924913	0.104397	0.101497	0.101348	0.074461	0.0138681	2.31265	0	0
setup	0	2023-05-13 23:00:00	0	71.5213	69.8123	3.29634	6.78483	1.64817	1.64817	0	0	0	45.7191	69.8123	0	0	0	0	0	0	1376.95	400.711	0.0608503	31.5608	31.4653	31.5564	30.6944	30.0156	30	46.2426	36.0748	36.0048	46.0357	53.263	48.7075	0.0916233	0.0912098	0.0969631	0.100891	0.100983	0.0740614	0.0138681	2.31264	0	0
setup	0	2023-05-14 23:00:00	0	-99.99	22.1987	0	0	0	0	0	0	0	45.003	22.1987	0	0	0	0	0	0	1354.15	0	0.0608503	39.6206	31.4702	31.4954	31.2754	31.8425	29.9171	35.9531	35.998	35.9997	36	49.6042	48.8201	0.091601	0.0914866	0.0937077	0.0906154	0.101473	0.0744091	0.0138681	2.42121	0	0
setup	0	2023-05-15 23:00:00	0	0.281704	0	2.42763	2.86965	0	0.0608503	0.800996	0	0	18.3315	0	0	0	0	0	0	0	1335.01	374.543	0	36.3744	30.8965	30.89	29.3254	29.2823	29.7865	35.9372	35.9937	35.9985	35.9399	48.5027	49.0623	0.0942363	0.0942666	0.105039	0.105304	0.10225	0.0744284	0.0138681	2.52977	0	0
setup	0	2023-05-16 23:00:00	0	0	5.45929	2.4491	2.6564	2.0249	0.4242	0	0	0	18.3998	5.45929	0	0	0	0	0	0	1320.05	370.156	0	33.5546	31.3896	31.3704	29.5075	31.5346	29.6077	35.7715	35.9262	35.9468	35.932	43.4909	48.4421	0.0919678	0.0920551	0.103928	0.0922842	0.103323	0.0747347	0.0416995	2.52977	0	0
setup	0	2023-05-17 23:00:00	0	5.88349	0	2.47022	2.63922	2.47022	0	0	0	0	13.1349	0	0	0	0	0	0	0	1304.44	364.826	0	33.1539	30.3093	30.3645	28.903	28.864	29.3775	35.5751	35.8351	35.881	35.9076	43.2937	43.3295	0.0969978	0.096735	0.107662	0.107907	0.10472	0.0751484	0.0427089	2.52977	0	0
