row,time,.water.obs.val
128,2018-12-13T00:00:00,28.6089958
129,2018-12-14T00:00:00,33.126796899999995
130,2018-12-15T00:00:00,35.898257799999996
131,2018-12-16T00:00:00,32.755788
132,2018-12-17T00:00:00,30.251112699999997
133,2018-12-18T00:00:00,28.358125
134,2018-12-19T00:00:00,26.389305600000004
135,2018-12-20T00:00:00,25.141070199999998
136,2018-12-21T00:00:00,23.873259100000002
137,2018-12-22T00:00:00,22.7616992
138,2018-12-23T00:00:00,21.4029923
139,2018-12-24T00:00:00,19.679331899999998
140,2018-12-25T00:00:00,18.13875
141,2018-12-26T00:00:00,16.8300694
142,2018-12-27T00:00:00,15.948125
143,2018-12-28T00:00:00,15.3533055
144,2018-12-29T00:00:00,14.881805599999998
145,2018-12-30T00:00:00,14.3866667
146,2018-12-31T00:00:00,14.061597199999998
147,2019-01-01T00:00:00,13.558194400000001
148,2019-01-02T00:00:00,13.331319400000002
149,2019-01-03T00:00:00,12.9810717
150,2019-01-04T00:00:00,12.264027800000001
151,2019-01-05T00:00:00,11.973958300000001
152,2019-01-06T00:00:00,12.0859625
153,2019-01-07T00:00:00,12.1923611
154,2019-01-08T00:00:00,12.0338194
155,2019-01-09T00:00:00,12.2161806
156,2019-01-10T00:00:00,12.2798611
157,2019-01-11T00:00:00,12.050694400000001
158,2019-01-12T00:00:00,11.8484028
159,2019-01-13T00:00:00,11.663333300000001
160,2019-01-14T00:00:00,11.5265832
161,2019-01-15T00:00:00,11.243888900000002
162,2019-01-16T00:00:00,11.053263900000001
163,2019-01-17T00:00:00,10.965625
164,2019-01-18T00:00:00,10.7849306
165,2019-01-19T00:00:00,10.5760417
166,2019-01-20T00:00:00,10.3702778
167,2019-01-21T00:00:00,10.1178472
168,2019-01-22T00:00:00,9.8953472
169,2019-01-23T00:00:00,9.568958300000002
170,2019-01-24T00:00:00,9.4494444
171,2019-01-25T00:00:00,9.2786806
172,2019-01-26T00:00:00,9.1027159
173,2019-01-27T00:00:00,8.9514583
174,2019-01-28T00:00:00,8.710625
175,2019-01-29T00:00:00,8.6878472
176,2019-01-30T00:00:00,8.491875
177,2019-01-31T00:00:00,8.4365278
178,2019-02-01T00:00:00,8.2627338
179,2019-02-02T00:00:00,8.1891516
180,2019-02-03T00:00:00,8.1089583
181,2019-02-04T00:00:00,7.9870833
182,2019-02-05T00:00:00,7.8225694
183,2019-02-06T00:00:00,7.747222200000001
184,2019-02-07T00:00:00,7.7347917
185,2019-02-08T00:00:00,7.664583299999999
186,2019-02-09T00:00:00,7.555649099999999
187,2019-02-10T00:00:00,7.4661805999999995
188,2019-02-11T00:00:00,7.4199019
189,2019-02-12T00:00:00,7.342837299999999
190,2019-02-13T00:00:00,7.2
191,2019-02-14T00:00:00,7.1111188
192,2019-02-15T00:00:00,7.1662718
193,2019-02-16T00:00:00,7.1608333
194,2019-02-17T00:00:00,7.1460042
195,2019-02-18T00:00:00,7.131988900000001
196,2019-02-19T00:00:00,7.1338194
197,2019-02-20T00:00:00,6.9794159
198,2019-02-21T00:00:00,6.753402799999999
199,2019-02-22T00:00:00,6.819027799999999
200,2019-02-23T00:00:00,7.081875
201,2019-02-24T00:00:00,7.107023599999999
202,2019-02-25T00:00:00,7.0606272
203,2019-02-26T00:00:00,7.134446799999999
204,2019-02-27T00:00:00,7.0876912
205,2019-02-28T00:00:00,6.997013900000001
206,2019-03-01T00:00:00,6.9754167
207,2019-03-02T00:00:00,6.749861099999999
208,2019-03-03T00:00:00,6.7697917
209,2019-03-04T00:00:00,6.676597200000001
210,2019-03-05T00:00:00,14.455203899999999
211,2019-03-06T00:00:00,16.3958333
212,2019-03-07T00:00:00,15.915555599999998
213,2019-03-08T00:00:00,15.007152800000002
214,2019-03-09T00:00:00,13.766782500000001
215,2019-03-10T00:00:00,12.5688719
216,2019-03-11T00:00:00,11.6003472
217,2019-03-12T00:00:00,11.013472199999999
218,2019-03-13T00:00:00,10.5861806
219,2019-03-14T00:00:00,10.193541699999999
220,2019-03-15T00:00:00,9.8936067
221,2019-03-16T00:00:00,9.5668056
222,2019-03-17T00:00:00,9.2821528
223,2019-03-18T00:00:00,8.9552083
224,2019-03-19T00:00:00,8.673020300000001
225,2019-03-20T00:00:00,8.361822
226,2019-03-21T00:00:00,8.1672943
