row,time,.evapotranspiration.sim.val
191,2018-07-11T23:00:00,1.287156
192,2018-07-12T23:00:00,1.3688979999999997
193,2018-07-13T23:00:00,1.490069
194,2018-07-14T23:00:00,1.569665
195,2018-07-15T23:00:00,1.540629
196,2018-07-16T23:00:00,1.6399880000000002
197,2018-07-17T23:00:00,1.850883
198,2018-07-18T23:00:00,1.9785709999999999
199,2018-07-19T23:00:00,1.8908639999999999
200,2018-07-20T23:00:00,1.8904649999999998
201,2018-07-21T23:00:00,2.149756
202,2018-07-22T23:00:00,1.8725720000000001
203,2018-07-23T23:00:00,2.2801189999999996
204,2018-07-24T23:00:00,1.983387
205,2018-07-25T23:00:00,2.102923
206,2018-07-26T23:00:00,1.75702
207,2018-07-27T23:00:00,2.215648
208,2018-07-28T23:00:00,2.2024509999999995
209,2018-07-29T23:00:00,2.2548340000000002
210,2018-07-30T23:00:00,2.1355899999999997
211,2018-07-31T23:00:00,2.165616
212,2018-08-01T23:00:00,1.853202
213,2018-08-02T23:00:00,2.041135
214,2018-08-03T23:00:00,1.9671310000000002
215,2018-08-04T23:00:00,1.8085429999999998
216,2018-08-05T23:00:00,1.8510369999999998
217,2018-08-06T23:00:00,1.453239
218,2018-08-07T23:00:00,1.59434
219,2018-08-08T23:00:00,1.61886
220,2018-08-09T23:00:00,1.601162
221,2018-08-10T23:00:00,1.572891
222,2018-08-11T23:00:00,1.32694
223,2018-08-12T23:00:00,1.329068
224,2018-08-13T23:00:00,1.15479
225,2018-08-14T23:00:00,0.9116730000000002
226,2018-08-15T23:00:00,1.358434
227,2018-08-16T23:00:00,1.051196
228,2018-08-17T23:00:00,1.122898
229,2018-08-18T23:00:00,0.9550480000000001
230,2018-08-19T23:00:00,0.90159
231,2018-08-20T23:00:00,0.968164
232,2018-08-21T23:00:00,0.8681580000000001
233,2018-08-22T23:00:00,0.785698
234,2018-08-23T23:00:00,0.839139
235,2018-08-24T23:00:00,0.953294
236,2018-08-25T23:00:00,1.031612
237,2018-08-26T23:00:00,1.023154
238,2018-08-27T23:00:00,1.112381
239,2018-08-28T23:00:00,1.233501
240,2018-08-29T23:00:00,1.050659
241,2018-08-30T23:00:00,0.9159529999999999
242,2018-08-31T23:00:00,1.099324
243,2018-09-01T23:00:00,0.9377829999999999
244,2018-09-02T23:00:00,0.9203730000000001
245,2018-09-03T23:00:00,0.9247070000000001
246,2018-09-04T23:00:00,1.009782
247,2018-09-05T23:00:00,0.8970210000000001
248,2018-09-06T23:00:00,0.9628
249,2018-09-07T23:00:00,0.7312209999999999
250,2018-09-08T23:00:00,0.802084
251,2018-09-09T23:00:00,0.683592
252,2018-09-10T23:00:00,0.785257
253,2018-09-11T23:00:00,0.672545
254,2018-09-12T23:00:00,0.561457
255,2018-09-13T23:00:00,0.7103790000000001
256,2018-09-14T23:00:00,0.464298
257,2018-09-15T23:00:00,0.47004799999999997
258,2018-09-16T23:00:00,0.444592
259,2018-09-17T23:00:00,0.37902900000000006
260,2018-09-18T23:00:00,0.39376099999999997
261,2018-09-19T23:00:00,0.45158700000000007
262,2018-09-20T23:00:00,0.395969
263,2018-09-21T23:00:00,0.463387
264,2018-09-22T23:00:00,0.448016
265,2018-09-23T23:00:00,0.41963400000000006
266,2018-09-24T23:00:00,0.4112862299999999
267,2018-09-25T23:00:00,0.4305878
268,2018-09-26T23:00:00,0.43952900000000006
269,2018-09-27T23:00:00,0.4347177
270,2018-09-28T23:00:00,0.45410870000000003
271,2018-09-29T23:00:00,0.42431350000000007
272,2018-09-30T23:00:00,0.27445790000000003
273,2018-10-01T23:00:00,0.24690189999999998
274,2018-10-02T23:00:00,0.28871800000000003
275,2018-10-03T23:00:00,0.3672833
276,2018-10-04T23:00:00,0.37522440000000007
277,2018-10-05T23:00:00,0.3844441
278,2018-10-06T23:00:00,0.39564260000000007
279,2018-10-07T23:00:00,0.40015272
280,2018-10-08T23:00:00,0.4255982
281,2018-10-09T23:00:00,0.41679705999999994
282,2018-10-10T23:00:00,0.403121505
283,2018-10-11T23:00:00,0.401719301
284,2018-10-12T23:00:00,0.33975590518000004
285,2018-10-13T23:00:00,0.41813222690600005
286,2018-10-14T23:00:00,0.325191
287,2018-10-15T23:00:00,0.415091
288,2018-10-16T23:00:00,0.413687
289,2018-10-17T23:00:00,0.417224
290,2018-10-18T23:00:00,0.483022
291,2018-10-19T23:00:00,0.516594
292,2018-10-20T23:00:00,0.577523
293,2018-10-21T23:00:00,0.52493
294,2018-10-22T23:00:00,0.516343
295,2018-10-23T23:00:00,0.523404
296,2018-10-24T23:00:00,0.598813
297,2018-10-25T23:00:00,1.0961059999999998
298,2018-10-26T23:00:00,0.8320120000000001
299,2018-10-27T23:00:00,0.827272
300,2018-10-28T23:00:00,0.843916
301,2018-10-29T23:00:00,0.857208
