source	id	datetime	species	area_cover[-]	area_fraction[-]	n_tree[ha-1]	vol_tree[m3ha-1]	h_max[m]	h_min[m]	diam_ground[m]	diam_breast[m]	depth[m]	sla[m2kg-1]	lai[-]	crown_diam_ratio[-]	sap_fol_ratio[-]	branch_fraction[-]	DW_stem_wood[kgm-2]	DW_branch_wood[kgm-2]	DW_root_wood[kgm-2]
setup	0	2018-09-11 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-12 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-13 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-14 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-15 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-16 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-17 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-18 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-19 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-20 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-21 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-22 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-23 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-24 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-25 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-26 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-27 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-28 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-29 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-09-30 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
