source,id,datetime,irri[mm],prec[mm],throughfall[mm],evapot[mm],potential_transpiration[mm],transp[mm],evacep[mm],evasoil[mm],evasurfacewater[mm],runoff[mm],percol[mm],infiltration[mm],groundwateraccess[mm],groundwaterloss[mm],capillaryrise[mm],snow_height[mm],snow[mmh2oeq],surfacewater[mm],soil_water[mm],root_soil_water[mm],leafwater[mm],soilwater_floor[%],soilwater_5cm[%],soilwater_10cm[%],soilwater_15cm[%],soilwater_20cm[%],soilwater_30cm[%],soilwater_40cm[%],soilwater_50cm[%],soilwater_60cm[%],soilwater_80cm[%],soilwater_100cm[%],soilwater_120cm[%],capillary_pressure_5cm[hPa],capillary_pressure_10cm[hPa],capillary_pressure_15cm[hPa],capillary_pressure_20cm[hPa],capillary_pressure_30cm[hPa],capillary_pressure_50cm[hPa],capillary_pressure_100cm[hPa],groundwaterdepth[m],irrigationreservoir[m],plant_waterdeficit[m]
setup,0,2006-01-01 23:00:00,0,0.51,0.51,3.72779,0,0,0,0.869272,0.155324,0,1.15662e-06,0.354676,0,0,0,0,0,0,127.878,127.878,0,19.4315,19.3286,19.2676,19.2537,19.3025,19.3956,20.253,20.2516,20.2512,-99.99,-99.99,-99.99,81.5719,83.2157,83.5964,82.2695,79.8082,49.2578,-99.99,99,0,0
setup,0,2006-01-02 23:00:00,0,0.32,0,3.69069,33.8432,0,0.32,0.803159,0,0,6.23785e-06,0,0,0,0,0,0,0,127.075,127.075,0,18.9318,18.9665,18.984,19.024,19.1168,19.3112,20.2524,20.2518,20.2514,-99.99,-99.99,-99.99,91.9616,91.4214,90.2061,87.4623,82.0358,49.2547,-99.99,99,0,0
setup,0,2006-01-03 23:00:00,0,1.49,0,3.6624,28.8222,2.1724,1.49,0,0,0,2.72429e-06,0,0,0,0,0,0,0,124.902,124.902,0,18.2415,18.0573,18.2075,18.4163,18.5981,18.974,20.1414,20.2043,20.232,-99.99,-99.99,-99.99,126.187,119.566,111.061,104.253,91.7306,49.9756,-99.99,99,0,0
setup,0,2006-01-04 23:00:00,0,0.88,0,3.65171,36.0382,2.77171,0.88,0,0,0,0,0,0,0,0,0,0,0,122.131,122.131,0,17.2473,17.0266,17.2492,17.6407,17.9239,18.5193,19.9848,20.1366,20.2041,-99.99,-99.99,-99.99,186.14,170.643,147.046,132.443,107.14,51.028,-99.99,99,0,0
setup,0,2006-01-05 23:00:00,0,0.26,0,3.61462,37.7451,3.35462,0.26,0,0,0,0,0,0,0,0,0,0,0,118.776,118.776,0,16.0982,15.8641,16.1395,16.7069,17.0943,17.9335,19.7703,20.0423,20.1651,-99.99,-99.99,-99.99,302.185,268.089,211.556,181.252,131.981,52.5375,-99.99,99,0,0
setup,0,2006-01-06 23:00:00,0,0.04,0,3.6673,36.6565,3.6273,0.04,0,0,0,0,0,0,0,0,0,0,0,115.149,115.149,0,14.9367,14.6915,15.0029,15.7105,16.1876,17.2589,19.504,19.9229,20.1151,-99.99,-99.99,-99.99,523.968,449.592,323.537,262.62,170.004,54.5296,-99.99,99,0,0
setup,0,2006-01-07 23:00:00,0,0.05,0,3.81693,38.0674,3.76693,0.05,0,0,0,0,0,0,0,0,0,0,0,111.382,111.382,0,13.8187,13.5603,13.8933,14.6986,15.2445,16.5173,19.1848,19.7762,20.053,-99.99,-99.99,-99.99,960.751,796.534,522.108,400.695,228.647,57.1054,-99.99,99,0,0
setup,0,2006-01-08 23:00:00,0,0.04,0,3.84852,40.3802,3.80852,0.04,0,0,0,0,0,0,0,0,0,0,0,107.573,107.573,0,12.7699,12.5057,12.8454,13.7072,14.2989,15.7314,18.8128,19.6,19.9774,-99.99,-99.99,-99.99,1846.24,1479.77,883.618,640.597,320.522,60.3986,-99.99,99,0,0
setup,0,2006-01-09 23:00:00,0,0.12,0,3.89421,40.9186,3.77421,0.12,0,0,0,0,0,0,0,0,0,0,0,103.799,103.799,0,11.8114,11.5443,11.88,12.7636,13.3794,14.9248,18.39,19.3929,19.8869,-99.99,-99.99,-99.99,3700.36,2865.71,1559.17,1067.42,466.953,64.5747,-99.99,99,0,0
setup,0,2006-01-10 23:00:00,0,0.22,0,4.03351,43.9733,3.81351,0.22,0,0,0,0,0,0,0,0,0,0,0,99.9855,99.9855,0,10.9249,10.6525,10.9781,11.8556,12.4772,14.0913,17.9036,19.145,19.7766,-99.99,-99.99,-99.99,7931.72,5911,2918.05,1881.89,715.184,70.0484,-99.99,99,0,0
setup,0,2006-01-11 23:00:00,0,3.48,0,3.96444,40.3556,0.484436,3.48,0,0,0,0,0,0,0,0,0,0,0,99.5011,99.5011,0,10.7165,10.599,10.8689,11.744,12.365,13.9848,17.8374,19.1104,19.761,-99.99,-99.99,-99.99,8340.86,6509.02,3172.76,2030.33,757.631,70.8561,-99.99,99,0,0
setup,0,2006-01-12 23:00:00,0,3.38,0,3.6839,31.5046,0.303904,3.38,0,0,0,0,0,0,0,0,0,0,0,99.1972,99.1972,0,10.615,10.5464,10.8012,11.6744,12.295,13.9178,17.7953,19.0883,19.751,-99.99,-99.99,-99.99,8768.53,6918.06,3345.39,2130.38,785.888,71.3782,-99.99,99,0,0
setup,0,2006-01-13 23:00:00,0,1.02,0,3.53417,33.8843,2.51417,1.02,0,0,0,0,0,0,0,0,0,0,0,96.683,96.683,0,10.1622,9.97366,10.2579,11.1114,11.7245,13.3624,17.431,18.8938,19.6622,-99.99,-99.99,-99.99,15746.6,11660.5,5269.31,3219.86,1078.17,76.1887,-99.99,99,0,0
setup,0,2006-01-14 23:00:00,0,2.87,0,3.6923,39.8002,0.822304,2.87,0,0,0,0,0,0,0,0,0,0,0,95.8607,95.8607,0,9.95373,9.83015,10.0872,10.9324,11.5418,13.1808,17.3057,18.8254,19.6307,-99.99,-99.99,-99.99,18477.5,13931.8,6152.43,3707.52,1201.83,77.9723,-99.99,99,0,0
setup,0,2006-01-15 23:00:00,0,1.88,0,3.81893,40.4004,1.93893,1.88,0,0,0,0,0,0,0,0,0,0,0,93.9218,93.9218,0,9.60886,9.43302,9.69764,10.5206,11.1189,12.7534,16.9983,18.6544,19.5509,-99.99,-99.99,-99.99,29739.7,21534.1,8988.23,5235.93,1569.36,82.6652,-99.99,99,0,0
setup,0,2006-01-16 23:00:00,0,3.86,0,3.77112,33.6387,0,3.77112,0,0,0,0,0,0,0,0,0,0,0,93.9218,93.9218,0.0888806,9.50991,9.46638,9.69764,10.5206,11.1189,12.7534,16.9983,18.6544,19.5509,-99.99,-99.99,-99.99,28515,21534.1,8988.23,5235.93,1569.36,82.6652,-99.99,99,0,0
setup,0,2006-01-17 23:00:00,0,2.32,0,3.72509,32.8034,1.31621,2.40888,0,0,0,0,0,0,0,0,0,0,0,92.6056,92.6056,0,9.32919,9.2038,9.44406,10.2496,10.8386,12.4646,16.7799,18.53,19.4921,-99.99,-99.99,-99.99,40162.5,29327.6,11759.8,6688.52,1897.87,86.2973,-99.99,99,0,0
setup,0,2006-01-18 23:00:00,0,2.1,0,3.72133,33.3644,1.62133,2.1,0,0,0,0,0,0,0,0,0,0,0,90.9843,90.9843,0,9.05377,8.89994,9.14322,9.92527,10.5011,12.111,16.5002,18.3671,19.4141,-99.99,-99.99,-99.99,61941,43638,16608.2,9159.33,2423.78,91.3548,-99.99,99,0,0
setup,0,2006-01-19 23:00:00,0,1.06,0,3.63837,32.9512,2.57837,1.06,0,0,0,0,0,0,0,0,0,0,0,88.4059,88.4059,0,8.6395,8.44756,8.69082,9.43129,9.98281,11.5554,16.0317,18.0849,19.2762,-99.99,-99.99,-99.99,129485,85763.2,29804.9,15589.9,3668.21,101.01,-99.99,99,0,0
setup,0,2006-01-20 23:00:00,0,0.46,0,3.65219,30.3853,3.19219,0.46,0,0,0,0,0,0,0,0,0,0,0,85.2137,85.2137,0,8.1546,7.94505,8.1748,8.85773,9.37432,10.8833,15.4129,17.6933,19.079,-99.99,-99.99,-99.99,351675,216433,66018.3,32055.4,6426.36,116.579,-99.99,99,0,0
setup,0,2006-01-21 23:00:00,0,1.8,0,3.30598,18.9857,1.50598,1.8,0,0,0,0,0,0,0,0,0,0,0,83.7077,83.7077,0,7.90335,7.74876,7.94865,8.60227,9.10071,10.5736,15.1068,17.4913,18.9744,-99.99,-99.99,-99.99,558492,348864,99192.9,46299.7,8544.57,125.764,-99.99,99,0,0
setup,0,2006-01-22 23:00:00,0,0.62,0,3.54091,25.0132,2.92091,0.62,0,0,0,0,0,0,0,0,0,0,0,80.7868,80.7868,0,7.5315,7.35362,7.54167,8.13458,8.59488,9.98762,14.4885,17.0653,18.7476,-99.99,-99.99,-99.99,1.70077e+06,966069,234731,100428,15508.3,148.228,-99.99,99,0,0
setup,0,2006-01-23 23:00:00,0,0.62,0,3.70594,20.2606,3.08594,0.62,0,0,0,0,0,0,0,0,0,0,0,77.7009,77.7009,0,7.16919,6.99236,7.15873,7.68178,8.09765,9.39216,13.802,16.563,18.4684,-99.99,-99.99,-99.99,6.55909e+06,3.3434e+06,661842,253236,31329.1,181.428,-99.99,99,0,0
setup,0,2006-01-24 23:00:00,0,0.91,0,3.69158,17.2198,2.78158,0.91,0,0,0,0,0,0,0,0,0,0,0,74.9193,74.9193,0,6.87406,6.71775,6.8572,7.31208,7.68407,8.87834,13.1566,16.0603,18.1756,-99.99,-99.99,-99.99,2.68267e+07,1.2397e+07,1.94759e+06,657947,63987.4,224.291,-99.99,99,0,0
setup,0,2006-01-25 23:00:00,0,0.41,0,3.77753,12.563,3.36753,0.41,0,0,0,0,0,0,0,0,0,0,0,71.5518,71.5518,0,6.58119,6.44183,6.55118,6.917,7.2306,8.28798,12.3444,15.3826,17.7584,-99.99,-99.99,-99.99,2.21163e+08,8.45639e+07,9.24634e+06,2.57362e+06,173590,303.766,-99.99,99,0,0
setup,0,2006-01-26 23:00:00,0,0.02,0,3.78604,9.4023,3.76604,0.02,0,0,0,0,0,0,0,0,0,0,0,67.7857,67.7857,0,6.32671,6.21843,6.29125,6.55134,6.79262,7.6745,11.401,14.5265,17.1915,-99.99,-99.99,-99.99,4.73017e+09,1.35413e+09,8.44532e+07,1.74266e+07,674457,460.51,-99.99,99,0,0
setup,0,2006-01-27 23:00:00,0,0,0,3.84385,6.83336,3.84385,0,0,0,0,0,0,0,0,0,0,0,0,63.9419,63.9419,0,6.14908,6.08157,6.11902,6.27307,6.43513,7.11125,10.4079,13.5364,16.4748,-99.99,-99.99,-99.99,3.42729e+11,6.62745e+10,1.79212e+09,2.36369e+08,4.01039e+06,787.653,-99.99,99,0,0
setup,0,2006-01-28 23:00:00,0,0,0,3.94222,5.65292,3.94222,0,0,0,0,0,0,0,0,0,0,0,0,59.9997,59.9997,0,6.04881,6.01881,6.03118,6.09655,6.18094,6.62398,9.37369,12.3946,15.5571,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,1.64618e+11,1.07272e+10,4.93077e+07,1609.15,-99.99,99,0,0
setup,0,2006-01-29 23:00:00,0,0,0,4.13068,5.12247,4.13068,0,0,0,0,0,0,0,0,0,0,0,0,55.869,55.869,0,6.00891,6.00173,6.00342,6.01764,6.0436,6.2527,8.30793,11.0732,14.3561,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,2.51045e+09,4402.28,-99.99,99,0,0
setup,0,2006-01-30 23:00:00,0,0,0,4.2646,4.30801,4.26449,0,7.06445e-08,0,0,0,0,0,0,0,0,0,0,51.6045,51.6045,0,6.00048,6.00004,6.00007,6.00086,6.00352,6.05326,7.29383,9.61604,12.8276,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,2.18665e+12,19187.9,-99.99,99,0,0
setup,0,2006-01-31 23:00:00,0,0.43,0,4.10524,3.78011,3.67516,0.43,1.89042e-08,0,0,0,0,0,0,0,0,0,0,47.9293,47.9293,0,5.99781,6,6,6.00001,6.00008,6.00461,6.57346,8.33057,11.2544,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,129559,-99.99,99,0,0
setup,0,2006-02-01 23:00:00,0,0.09,0,3.92673,3.35545,3.69611,0.09,7.51725e-06,0,0,0,0,0,0,0,0,0,0,44.2332,44.2332,0,5.99692,6,6,6,6,6.00002,6.11091,7.06171,9.37015,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,3.9542e+06,-99.99,99,0,0
setup,0,2006-02-02 23:00:00,0,0.14,0,3.86824,3.22131,3.23405,0.14,1.64276e-06,0,0,0,0,0,0,0,0,0,0,40.9992,40.9992,0,5.99606,6,6,6,6,6,6.00205,6.1525,7.32142,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,1.82465e+10,-99.99,99,0,0
setup,0,2006-02-03 23:00:00,0,0.11,0,3.78514,3.2269,2.09216,0.11,1.34031e-08,0,0,0,0,0,0,0,0,0,0,38.8253,38.8253,0,5.99521,6,6,6,6,6,6.00001,6.00093,6.01893,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,0.782245
setup,0,2006-02-04 23:00:00,0,0.02,0,3.80238,3.78096,0.0435082,0.02,3.49926e-10,0,0,0,0,0,0,0,0,0,0,38.7716,38.7716,0,5.99436,6,6,6,6,6,6,6,6.00009,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,3.94516
setup,0,2006-02-05 23:00:00,0,0.07,0,3.87418,3.66659,0.000207736,0.07,1.43288e-12,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.99352,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,7.65969
setup,0,2006-02-06 23:00:00,0,0.11,0,3.85795,3.80699,9.95042e-07,0.11,5.20417e-15,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.99267,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,11.2243
setup,0,2006-02-07 23:00:00,0,0.02,0,3.86461,3.87064,4.76548e-09,0.02,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.99182,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,15.0136
setup,0,2006-02-08 23:00:00,0,0.01,0,3.93289,3.6017,2.16216e-11,0.01,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.99096,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,18.8769
setup,0,2006-02-09 23:00:00,0,0.02,0,3.8128,3.13019,0,0.02,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.9901,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,22.4674
setup,0,2006-02-10 23:00:00,0,0.03,0,3.9268,3.2747,0,0.03,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.98924,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,25.5976
setup,0,2006-02-11 23:00:00,0,0.26,0,4.08497,3.71684,0,0.26,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.98838,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,28.6798
setup,0,2006-02-12 23:00:00,0,0.38,0,4.17272,3.53477,0,0.38,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.98751,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,32.0736
setup,0,2006-02-13 23:00:00,0,0.65,0,4.18992,3.03569,0,0.65,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.98663,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,35.0676
setup,0,2006-02-14 23:00:00,0,0.17,0,4.09776,3.40353,0,0.17,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.98575,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,37.9775
setup,0,2006-02-15 23:00:00,0,1.29,0,4.04269,3.51371,0,1.29,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.98485,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,40.3041
setup,0,2006-02-16 23:00:00,0,0.63,0,3.94188,3.76081,0,0.63,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.98395,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,43.2592
setup,0,2006-02-17 23:00:00,0,0.91,0,4.00481,3.72553,0,0.91,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.98305,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,46.171
setup,0,2006-02-18 23:00:00,0,0.7,0,4.05543,3.96816,0,0.7,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.98213,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,49.2652
setup,0,2006-02-19 23:00:00,0,1.11,0,4.01975,3.53369,0,1.11,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.98121,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,52.1385
setup,0,2006-02-20 23:00:00,0,0.48,0,4.0281,3.49845,0,0.48,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.98027,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,55.2539
setup,0,2006-02-21 23:00:00,0,0.79,0,3.92558,3.46554,0,0.79,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.97933,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,58.0514
setup,0,2006-02-22 23:00:00,0,0.27,0,3.97086,3.70172,0,0.27,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.97838,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,61.289
setup,0,2006-02-23 23:00:00,0,0.04,0,4.07071,4.09243,0,0.04,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.97741,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,64.9661
setup,0,2006-02-24 23:00:00,0,0.85,0,4.22879,3.41856,0,0.85,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.97644,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,68.237
setup,0,2006-02-25 23:00:00,0,3.36,0,4.3588,3.69234,0,3.36,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.97546,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,69.0399
setup,0,2006-02-26 23:00:00,0,1.8,0,3.97251,2.6098,0,1.8,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,0,5.97447,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,71.0606
setup,0,2006-02-27 23:00:00,0,5.56,0,3.6157,2.0991,0,3.6157,0,0,0,0,0,0,0,0,0,0,0,38.7713,38.7713,1.9443,5.97346,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,71.0606
setup,0,2006-02-28 23:00:00,0,7.11,3.45243,3.75729,2.27749,0,3.75729,0,0,0,1.11824e-09,3.45243,0,0,0,0,0,0,39.5014,39.5014,1.84459,6.03896,6.6085,6.10392,6.01246,6.01093,6.00503,6.01374,6.0115,6.01148,-99.99,-99.99,-99.99,5.50005e+07,1.19566e+11,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,62.323
setup,0,2006-03-01 23:00:00,0,9.1,5.35378,3.57454,2.55331,0,3.57454,0,0,0,4.65827e-08,5.35378,0,0,0,0,0,0,39.391,39.391,2.01627,5.99948,6.66402,6.26961,6.047,6.02984,6.01149,6.03636,6.02954,6.02941,-99.99,-99.99,-99.99,3.76266e+07,1.89413e+09,3.76506e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,48.4627
setup,0,2006-03-02 23:00:00,0,3.88,0.457813,3.84763,3.06781,0,3.84763,0,0,0,3.51602e-07,0.457813,0,0,0,0,0,0,39.482,39.482,1.59082,6.0161,6.57951,6.32898,6.08171,6.03903,6.00929,6.04072,6.0314,6.03096,-99.99,-99.99,-99.99,6.80054e+07,7.97307e+08,3.40065e+11,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,44.6289
setup,0,2006-03-03 23:00:00,0,12.45,8.29304,3.75241,2.6464,0,3.75241,0,0,0,1.27086e-06,8.29304,0,0,0,0,0,0,40.1805,40.1805,1.99537,6.05055,6.99493,6.44293,6.14198,6.07837,6.02032,6.07541,6.05966,6.05872,-99.99,-99.99,-99.99,6.48574e+06,2.188e+08,3.07825e+10,4.07771e+11,4.09369e+12,1.07958e+12,-99.99,99,0,23.0731
setup,0,2006-03-04 23:00:00,0,5.38,1.78647,3.77124,2.9919,0,3.77124,0,0,0,3.03408e-06,1.78647,0,0,0,0,0,0,40.4367,40.4367,1.81765,6.03747,7.22367,6.6049,6.18933,6.10064,6.01904,6.08668,6.06651,6.06485,-99.99,-99.99,-99.99,2.63761e+06,5.64358e+07,8.80893e+09,1.37425e+11,4.09369e+12,6.73081e+11,-99.99,99,0,12.0735
setup,0,2006-03-05 23:00:00,0,9.74,5.97311,3.74448,4.22532,0,3.74448,0,0,0,5.84466e-06,5.97311,0,0,0,0,0,0,41.8603,41.8603,1.84006,9.44262,7.74564,6.81837,6.26518,6.14179,6.02623,6.11394,6.08779,6.0852,-99.99,-99.99,-99.99,562839,1.51648e+07,2.03575e+09,3.09667e+10,4.09369e+12,2.01256e+11,-99.99,99,0,0
setup,0,2006-03-06 23:00:00,0,6.91,3.17021,3.70721,6.2872,0,3.70721,0,0,0,9.79524e-06,3.17021,0,0,0,0,0,0,45.0305,45.0305,1.87264,24.3738,8.02521,7.09491,6.35523,6.18252,6.02851,6.13151,6.1001,6.09639,-99.99,-99.99,-99.99,295046,4.2771e+06,5.71017e+08,1.0329e+10,4.09369e+12,1.13763e+11,-99.99,99,0,0
setup,0,2006-03-07 23:00:00,0,0.83,0,3.83299,10.1855,1.13034,2.70264,0,0,0,1.42803e-05,0,0,0,0,0,0,0,43.9002,43.9002,0,14.0182,8.19057,7.10781,6.41628,6.20875,6.02619,6.13412,6.10125,6.09667,-99.99,-99.99,-99.99,209738,4.06477e+06,2.86564e+08,5.76107e+09,4.09369e+12,1.08268e+11,-99.99,99,0,0
setup,0,2006-03-08 23:00:00,0,0.62,0,3.81848,11.6874,3.19848,0.62,0,0,0,9.44285e-06,0,0,0,0,0,0,0,40.7017,40.7017,0,8.17476,6.85619,6.54469,6.24492,6.13925,6.01856,6.1225,6.09812,6.09533,-99.99,-99.99,-99.99,1.24607e+07,8.90283e+07,2.87573e+09,3.34974e+10,4.09369e+12,1.24129e+11,-99.99,99,0,0
setup,0,2006-03-09 23:00:00,0,1.58,0,3.68481,3.67388,1.48549,1.58,0.00159549,0,0,7.35504e-08,0,0,0,0,0,0,0,39.1741,39.1741,0,6.2166,6.07711,6.05296,6.0303,6.02024,6.00363,6.06024,6.07358,6.08469,-99.99,-99.99,-99.99,4.37602e+11,2.24058e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.33661e+11,-99.99,99,0,0.16113
setup,0,2006-03-10 23:00:00,0,0.41,0,3.67559,2.81094,0.208407,0.41,0.000597289,0,0,0,0,0,0,0,0,0,0,38.7816,38.7816,0,6.00181,6.00116,6.00075,6.00042,6.00028,6.00005,6.00057,6.00089,6.0015,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,2.61028
setup,0,2006-03-11 23:00:00,0,0.53,0,3.64187,2.86593,0.00216289,0.53,6.7073e-06,0,0,0,0,0,0,0,0,0,0,38.7764,38.7764,0,5.9995,6.00002,6.00001,6.00001,6,6,6.00001,6.00001,6.00001,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,5.0184
setup,0,2006-03-12 23:00:00,0,0.19,0,3.70268,2.87731,2.8781e-05,0.19,9.06464e-08,0,0,0,0,0,0,0,0,0,0,38.7763,38.7763,0,5.99838,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,7.76396
setup,0,2006-03-13 23:00:00,0,1.14,0,3.56573,2.47436,2.559e-07,1.14,6.23102e-10,0,0,0,0,0,0,0,0,0,0,38.7763,38.7763,0,5.99724,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,9.73075
setup,0,2006-03-14 23:00:00,0,0.5,0,3.7105,2.78086,8.69307e-09,0.5,2.23441e-11,0,0,0,0,0,0,0,0,0,0,38.7763,38.7763,0,5.99609,6,6,6,6,6,6,6,6,-99.99,-99.99,-99.99,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,4.09369e+12,-99.99,99,0,11.8958
