date,nee.osv,h.osv,le.osv,temp.avg.osv,temp.min.osv,temp.max.osv,precip.osv,rg.osv,swc.1.osv,swc.2.osv,swc.3.osv,ts.1.osv,ts.2.osv,ts.3.osv
25/05/2023,-2.158418208,57.23545221,58.9324585,19.10935417,14.577,23.869,0,NA,0.375317375,0.170475729,0.144236083,25.40322917,25.64177083,25.92716667
26/05/2023,-1.133907622,40.84108756,39.21327131,18.00063043,14.1,22.593,0,NA,0.374695761,0.167516609,0.139572435,25.5731087,25.68876087,25.22984783
27/05/2023,-1.598761468,27.09385319,31.09482048,16.6354375,12.718,21.045,0.3,NA,0.374718104,0.165008375,0.1356715,25.6,25.03785417,23.78295833
28/05/2023,-1.4199415,52.88434585,47.24665731,17.50116667,14.023,22.45,0.1,NA,0.373520146,0.162584771,0.132839583,25.6,24.41320833,23.817875
29/05/2023,0.155596787,26.13547323,59.49705938,16.5326875,14.068,19.748,2.6,NA,0.371980542,0.162643708,0.129611813,25.5331875,24.14216667,22.44920833
30/05/2023,-0.833536329,29.66892854,37.27583583,17.25722917,13.761,20.815,0,NA,0.371722917,0.164875667,0.127937521,25.3825,23.2585,21.96908333
31/05/2023,-1.172823458,46.78258274,36.01845681,18.1921875,15.48,23.031,0,165.3650893,0.37060075,0.164911833,0.127445875,25.08854167,23.24004167,22.91729167
01/06/2023,-0.468508271,63.10636106,41.36879396,19.10395833,14.833,24.043,0,252.1772647,0.368764521,0.164156938,0.128681896,24.90097917,23.78489583,24.19902083
02/06/2023,1.519507069,52.66930765,70.5591539,19.108375,15.584,23.989,2.6,273.0846067,0.367952083,0.163917375,0.127872208,24.9,24.4011875,24.2286875
03/06/2023,-0.580232313,40.24952592,33.92457258,18.00385417,14.686,22.032,0,69.77948,0.367679229,0.16220275,0.125034688,24.94941667,24.0708125,23.271375
04/06/2023,-0.487119667,48.5542925,25.86897171,17.65804167,13.893,22.83,0,199.4673385,0.366744417,0.160031896,0.124157667,24.93858333,23.50804167,22.89745833
05/06/2023,-0.461700208,63.0873874,32.7464265,19.151125,14.114,24.665,0,306.0276383,0.364671542,0.160659,0.125924979,24.9,23.96783333,24.5734375
06/06/2023,-0.412757033,47.39484856,25.83819804,18.82566667,15.246,23.877,0.2,200.9633714,0.364318063,0.159491625,0.125195771,24.9,24.62325,24.57827083
07/06/2023,-0.617163667,70.24537785,33.92224425,18.95079167,13.437,24.912,0,360.3519167,0.363203458,0.158349938,0.124499208,25.04147917,24.6705,25.02704167
08/06/2023,-0.031718163,61.8639664,25.94191065,19.35622917,12.314,26.039,0,365.9479824,0.362103438,0.157120896,0.123878396,25.10020833,25.173875,25.54079167
09/06/2023,-0.194558875,52.73057892,13.15418808,18.78770833,15.88,23.801,0,229.6349615,0.360461104,0.156884708,0.121691625,25.33166667,25.56922917,25.37220833
10/06/2023,-0.365687748,58.31215735,15.85755944,18.29933333,13.625,24.316,0,251.44168,0.360287583,0.155327729,0.119589625,25.5156875,25.12497917,24.94229167
11/06/2023,-0.56500644,70.7535094,25.67778653,19.58770833,14.985,24.609,0,351.3917059,0.360701396,0.155112458,0.119270875,25.6,25.60683333,26.21597917
12/06/2023,-0.002468553,62.38794747,27.29581798,19.64338298,14.916,24.476,0.204255319,241.6040406,0.359112766,0.155274489,0.118007809,25.66510638,26.11106383,26.56146809
13/06/2023,-0.214080169,58.10116027,12.22967714,17.84072917,13.519,22.291,0,190.263558,0.358395146,0.153455542,0.115115938,25.9,26.08064583,25.8975625
14/06/2023,0.168676388,38.03126461,15.88997465,18.80566667,14.979,25.013,0,245.0552889,0.358270146,0.152145146,0.113269438,26.04125,25.84964583,25.4733125
15/06/2023,-0.331857298,46.83581276,13.23468761,17.89446809,14.885,21.546,0,141.3783667,0.357790021,0.151504255,0.110648277,26.18957447,25.36248936,24.93902128
16/06/2023,-0.030258852,42.11269167,9.203410223,18.5400625,14.653,23.946,0,188.5644818,0.359094438,0.151811104,0.109088854,25.95395833,25.185875,25.00722917
17/06/2023,0.18756735,26.39287444,4.67113053,16.826125,14.586,19.369,0,54.06803333,0.358362479,0.150259063,0.106338896,25.9,24.74554167,23.27008333
18/06/2023,-0.212784025,38.92546354,10.20359127,17.376375,13.353,22.42,0,172.23637,0.356479833,0.148524979,0.10506325,25.80333333,23.79802083,23.00622917
19/06/2023,-0.040369456,56.7226859,9.434412838,17.84489583,12.974,22.965,0,224.3715714,0.356340292,0.148205625,0.10511809,25.55585417,24.0485625,24.07414583
20/06/2023,-0.27526625,52.5023821,6.604376281,18.42052083,14.648,22.697,0,138.1813471,0.355456896,0.148661875,0.105272958,25.4,24.64339583,24.82872917
21/06/2023,-0.124982566,38.55901505,4.582098523,17.82504444,15.909,20.93,0,191.656682,0.356001489,0.1483514,0.103197778,25.39833333,24.63548889,24.0114
22/06/2023,-0.161930077,37.89533217,6.75841325,17.10552083,14.771,20.052,0,117.71066,0.355913896,0.148293708,0.101830552,25.4,23.998875,23.08383333
23/06/2023,-0.168592157,45.55192467,5.555472542,16.86997917,15.437,18.651,0,61.62432571,0.354320167,0.147766667,0.100765252,25.39541667,23.69289583,22.89960417
24/06/2023,-0.146997042,41.33599938,9.473588652,17.71604167,14.228,22.799,0,198.4669,0.353759042,0.147156271,0.100814565,25.12583333,23.57402083,23.293375
25/06/2023,-0.149268354,58.36523529,12.47868574,18.16064583,13.409,24.209,0,249.2748707,0.354334021,0.147113188,0.101539621,25.09722917,23.8789375,24.13958333
26/06/2023,-0.137356021,36.48104715,3.687024581,16.67145833,13.496,21.314,0,115.1999844,0.353371458,0.146790292,0.099566675,25.07929167,24.14295833,23.43033333
27/06/2023,0.045124904,31.26809646,3.187335733,16.59075,13.909,20.482,0,94.91048,0.353701396,0.145134125,0.0984764,25.09875,23.5931875,22.635875
28/06/2023,0.117525344,43.25813146,7.096019188,17.32795833,12.337,22.773,0,236.0908182,0.354157646,0.144549292,0.098134019,24.934875,23.18560417,22.96154167
29/06/2023,-0.121448104,40.23003792,4.064433229,16.3421875,13.535,19.664,0,114.412731,0.354513875,0.145076375,0.096912502,24.9,23.45570833,22.87995833
30/06/2023,-0.082891354,40.47286396,5.081473092,17.49902083,14.715,21.099,0,109.4048438,0.35226525,0.144698646,0.096846542,24.85841667,23.34216667,23.08058333
01/07/2023,0.055091294,34.03969963,4.282918106,17.09160417,14.496,20.392,0,26.13132,0.351409063,0.144638896,0.095929863,24.7026875,23.24352083,22.54735417
02/07/2023,-0.089579219,35.52889702,5.953791698,16.911875,14.711,19.945,0,85.0538,0.351991729,0.143502125,0.09530764,24.7,22.94095833,22.32070833
03/07/2023,-0.011230409,28.2535736,4.7399483,17.14410417,13.457,21.055,0,61.39194667,0.351988875,0.142200042,0.094132633,24.64416667,22.62225,21.8103125
04/07/2023,-0.207251644,47.07616763,4.913289373,16.5005625,13.967,19.815,0,167.1146344,0.351295896,0.141924958,0.094351385,24.4,22.52460417,21.99075
05/07/2023,-0.158587654,38.27516026,5.435691857,15.26651429,12.426,18.936,0,12.182875,0.349889543,0.140847543,0.091490477,24.37885714,22.15028571,20.69977143
06/07/2023,-0.3501258,52.52408217,3.401246285,18.05764,15.835,19.509,0,95.6315,0.34935732,0.14148472,0.094357776,24.07244,21.9892,22.82652
07/07/2023,-0.244842496,38.14980471,3.549968273,16.22908333,14.205,18.338,0,100.5588167,0.351558354,0.140658354,0.093120135,23.90145833,22.00577083,21.20845833
08/07/2023,-0.227501673,45.76867335,4.358610375,16.25775,12.365,20.808,0,159.0215725,0.351160396,0.141643042,0.093122919,23.89414583,21.97520833,21.80941667
09/07/2023,-0.385279502,62.47877685,6.990751063,16.7728125,11.201,23.563,0,248.1138125,0.349879188,0.141733354,0.093709742,23.726375,22.3950625,22.81935417
10/07/2023,0.142297638,66.54279708,13.94941979,18.69414583,10.526,26.258,0,315.3078312,0.349961771,0.142949396,0.095084017,23.80364583,23.4288125,24.44316667
11/07/2023,-0.368015175,70.2142145,4.773045167,18.72854167,13.047,25.434,0,289.7096118,0.349986063,0.143860438,0.095359033,24.00854167,24.45839583,25.30672917
12/07/2023,-0.298108628,53.65205517,2.420616333,16.82085417,13.68,20.287,0,189.5511636,0.351423625,0.143616667,0.093225004,24.32708333,24.55785417,24.0720625
13/07/2023,-0.152781671,42.68002396,3.9934615,16.93177083,12.667,20.859,0,192.6995375,0.352518,0.14246875,0.091219446,24.63041667,23.76708333,22.99370833
14/07/2023,-0.300153827,65.44025102,5.208800983,18.07570833,13.391,23.37,0,212.7694994,0.352539625,0.141973646,0.092028479,24.7,23.74285417,24.10633333
15/07/2023,-0.213136993,50.82045842,3.600792375,17.13008333,12.581,22.485,0,132.9099863,0.352558313,0.14159725,0.09187014,24.7,24.0139375,23.80910417
16/07/2023,-0.257464762,47.57966027,3.748129533,16.51620833,12.526,20.623,0,203.15679,0.352461063,0.140718063,0.090642363,24.7,23.8344375,23.41710417
17/07/2023,0.015402024,25.91962269,2.629151792,15.85635417,11.927,19.803,0,67.6549,0.351993063,0.139575688,0.08838819,24.7,23.23947917,21.93260417
18/07/2023,-0.016281083,48.38624096,5.048525208,16.3076875,12.248,21.51,0,91.40406875,0.349623583,0.139518729,0.089305552,24.63875,22.62410417,22.00204167
19/07/2023,-0.092497202,32.37937998,1.829373808,16.74254167,12.407,21.445,0,65.78089231,0.349858375,0.139384063,0.088417369,24.4,22.61245833,21.99433333
20/07/2023,-0.507627246,74.07423271,9.600620083,18.8194375,12.138,25.914,0,312.2287471,0.349434688,0.13995275,0.090347921,24.27270833,23.10904167,24.20575
21/07/2023,-0.575021754,75.85965138,7.249809146,18.53270833,13.183,24.255,0,317.91795,0.34853125,0.140947229,0.091256248,24.30322917,24.612,25.48429167
22/07/2023,-0.141016479,45.146589,1.186076833,17.8510625,14.488,22.474,0,64.00795267,0.349635417,0.140992417,0.089204173,24.585,24.69445833,24.31208333
23/07/2023,-0.192753215,48.84817854,3.796878229,17.6249375,14.847,21.876,0,183.77623,0.349,0.140714542,0.087638888,24.7895,24.15389583,23.68227083
24/07/2023,0.18573944,34.5622245,4.062378329,17.3805,13.129,21.379,0,87.99448333,0.348999313,0.139707604,0.086674998,24.8855,23.6353125,22.8955
25/07/2023,-0.452251341,53.96183042,2.173368333,18.01325,15.604,22.061,0,164.1166091,0.349,0.139166583,0.088186113,24.71497917,23.69160417,23.70877083
26/07/2023,-1.610545777,39.24187213,8.042131443,16.767875,14.221,22.159,0,164.79628,0.349,0.138279271,0.087324302,24.7,23.4653125,22.71785417
27/07/2023,-0.423289827,38.37046973,4.547573563,16.96397917,12.305,21.475,0,97.1178,0.3496125,0.137975729,0.08599236,24.7,23.08627083,22.5613125
28/07/2023,-0.38693459,52.26725498,1.664369852,16.7824375,14.6,20.272,0,100.0814436,0.348090917,0.138093042,0.087443756,24.64083333,23.22604167,22.88320833
29/07/2023,0.344562468,41.46110921,5.531782875,16.6664375,13.595,21.407,0,84.46176667,0.346241667,0.138025021,0.08650694,24.40791667,23.10785417,22.780375
30/07/2023,-0.966812938,68.41219579,2.280566792,17.7510625,12.736,24.262,0,309.8307923,0.347064625,0.138257604,0.087889583,24.4,23.32220833,24.02420833
31/07/2023,-0.864126789,85.75703792,5.309064773,18.63352083,12.907,25.688,0,320.3987063,0.3481785,0.139213896,0.088820827,24.4,24.43164583,25.58941667
01/08/2023,-0.397827577,56.45962779,2.373474471,17.262,14.019,21.612,0,108.0952538,0.347631292,0.139584729,0.087081252,24.63125,24.7788125,24.3178125
02/08/2023,-0.368904275,54.55348688,7.127565815,17.02785417,13.911,20.317,0.1,245.2215714,0.348478479,0.139268042,0.085699996,24.83877083,24.0385,23.34177083
03/08/2023,0.272649273,3.313057145,-0.346999273,15.77554545,15.4,16.353,0,NA,0.348287909,0.138657545,0.085687873,24.89936364,23.99236364,22.13845455
04/08/2023,NA,NA,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA
05/08/2023,NA,NA,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA
06/08/2023,NA,NA,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA
07/08/2023,NA,NA,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA
08/08/2023,0.456827525,-11.60765583,-4.581766417,19.18546667,16.098,22.773,0,NA,0.3468466,0.137555533,0.08727556,24.34973333,24.4576,25.916
09/08/2023,0.621399106,26.6774775,26.99489598,16.30152083,14.345,19.474,1.5,99.71858625,0.346433333,0.135685396,0.082738198,24.4,23.50427083,22.26297917
10/08/2023,-0.105830106,44.03642662,12.81514053,17.408,14.541,21.896,0,NA,0.346639563,0.134875375,0.082592706,24.4,22.521,22.02966667
11/08/2023,-0.214803306,43.35987148,5.068988875,17.2586875,13.47,21.836,0,NA,0.347154167,0.134964521,0.084761106,24.27791667,22.73779167,22.59308333
12/08/2023,-0.234605034,50.66853911,4.236666368,16.43204255,11.829,22.031,0,NA,0.347674511,0.135600745,0.085485813,24.2,22.82761702,22.84885106
13/08/2023,-0.416907794,74.72466173,5.166141771,17.56810417,11.74,23.439,0,NA,0.345124917,0.136506958,0.086797923,24.2,23.48908333,24.6825
14/08/2023,-0.485907094,73.5851988,3.095479938,18.22675,12.316,24.093,0,NA,0.344394479,0.136777771,0.08688611,24.21935417,24.26489583,25.21720833
15/08/2023,-0.489359481,80.38633973,0.70371125,19.11425,13.956,24.685,0,NA,0.346938208,0.137813208,0.086930558,24.40058333,24.99252083,26.32433333
16/08/2023,-0.570065523,67.57677424,3.662288146,18.74364583,15.676,22.93,0,NA,0.347725688,0.137822208,0.08579236,24.70177083,25.34041667,25.6505
17/08/2023,-0.355388021,55.17375329,1.810393979,18.18716667,14.993,22.602,0,NA,0.346651396,0.136536125,0.084290973,24.89985417,24.927625,24.84758333
18/08/2023,-0.823577994,86.74160294,4.678356794,17.98954167,14.351,23.52,0,NA,0.346015979,0.136590229,0.084225694,24.94539583,24.78404167,25.5409375
19/08/2023,-0.596286748,87.12684527,4.750869538,18.83910417,13.732,25.125,0,NA,0.346033354,0.138116688,0.085239581,25.06479167,25.67472917,27.36039583
20/08/2023,-0.585297548,86.80261715,8.798878479,19.24627083,12.044,25.809,0,NA,0.346992313,0.139154188,0.08490486,25.270625,26.3458125,27.44260417
21/08/2023,-0.803501425,92.61122281,3.473368208,19.13147917,12.717,24.831,0,NA,0.348833292,0.138854813,0.083459027,25.52777083,26.53060417,27.309375
22/08/2023,-0.490998015,89.49477062,4.057023702,20.0821875,15.128,25.935,0,NA,0.348527813,0.138995167,0.084407642,25.75354167,27.1993125,29.013875
23/08/2023,-0.360827128,58.55415758,0.0417905,18.24192857,12.746,24.9,0,278.2914385,0.348756357,0.139318429,0.08196089,26.05819048,27.57669048,27.73964286
24/08/2023,-0.671146413,80.08612604,2.344793043,18.12525,13.515,24.141,0,286.1716824,0.349011104,0.137926354,0.081235017,26.33029167,27.15308333,27.83108333
25/08/2023,-0.710274119,100.033285,3.207774021,18.431375,12.481,24.749,0,339.2560222,0.349,0.138002792,0.080852779,26.4,27.22595833,28.07689583
26/08/2023,-0.779392227,94.35559938,4.504466354,19.72879167,14.787,25.964,0,370.3865706,0.349,0.138470167,0.080143048,26.57958333,27.6986875,29.079375
27/08/2023,-0.597913727,71.73066188,3.995291063,19.4253125,14.237,26.093,0,348.3735,0.349001396,0.138778438,0.079252081,26.73416667,27.91979167,28.64285417
28/08/2023,-0.643276068,67.33404017,-0.658752251,18.37739583,14.17,23.006,0,204.7322467,0.348955583,0.137957646,0.077292363,26.89747917,27.44202083,27.07075
29/08/2023,-0.61786754,62.06301965,1.885075896,18.07752083,13.665,22.525,0,203.2066692,0.349004208,0.136527792,0.075770127,26.9,26.58102083,25.92797917
30/08/2023,-0.45413165,53.14690583,0.026654263,18.024625,15.118,21.837,0,184.284475,0.3493105,0.135301354,0.074990275,26.865,25.92310417,25.09735417
31/08/2023,-0.427170474,55.78965252,0.666096379,18.073875,15.239,22.706,0,132.612175,0.348672313,0.134604125,0.074877775,26.70029167,25.49747917,25.2118125
01/09/2023,-0.453462965,55.81175735,0.314138141,18.87080851,15.46,23.509,0,134.2499538,0.348085106,0.135025574,0.075559581,26.43170213,25.63544681,25.90659574
02/09/2023,-0.409953952,59.76241417,2.710559125,18.67966667,15.53,23.494,0,177.4641,0.349588917,0.135179938,0.07522361,26.4,25.593,25.703625
