timestamp,precipitation (mm),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius)
2019-08-06,0.0,18.929861111111112,29.0,12.1
2019-08-07,0.0,18.303125,26.4,14.3
2019-08-08,0.017,17.526041666666668,24.8,12.7
2019-08-09,0.15300000000000002,16.781052631578948,24.3,11.8
2019-08-10,0.0,16.889583333333334,24.8,11.0
2019-08-11,0.0,15.502777777777778,21.0,11.4
2019-08-12,0.0,16.433680555555554,24.0,11.7
2019-08-13,0.0,17.244097222222223,26.2,12.5
2019-08-14,0.0,15.856944444444443,21.6,10.5
2019-08-15,0.0,16.142708333333335,22.3,10.4
2019-08-16,0.0,15.929513888888884,19.8,11.4
2019-08-17,0.017,16.648611111111116,23.4,10.9
2019-08-18,0.0,17.14340277777778,24.0,12.8
2019-08-19,0.0,14.751041666666664,19.5,11.8
2019-08-20,5.728999999999999,15.675789473684212,23.7,11.1
2019-08-21,0.0,17.171875,24.8,12.1
2019-08-22,0.0,17.520833333333332,25.8,12.7
2019-08-23,3.162,18.46076388888889,26.9,13.0
2019-08-24,1.0030000000000001,17.600694444444443,24.1,13.0
2019-08-25,0.17,17.646875,25.3,11.9
2019-08-26,0.051000000000000004,18.22048611111111,25.7,13.1
2019-08-27,0.0,18.46805555555555,25.6,12.8
2019-08-28,0.0,18.179166666666664,27.7,11.6
2019-08-29,0.0,18.31076388888889,24.6,13.1
2019-08-30,0.45899999999999996,17.469791666666666,23.6,14.2
2019-08-31,9.630999999999998,18.122916666666665,27.0,13.6
2019-09-01,29.908,17.043902439024393,29.2,14.1
2019-09-02,0.11900000000000001,17.033333333333335,23.9,13.0
2019-09-03,0.0,17.056597222222223,23.4,13.1
2019-09-04,0.034,17.186458333333334,23.8,12.2
2019-09-05,0.0,16.907291666666666,23.2,12.4
2019-09-06,0.068,18.33090277777778,25.2,12.9
2019-09-07,0.0,16.830208333333335,22.5,12.9
2019-09-08,0.0,15.900000000000002,19.8,12.6
2019-09-09,0.0,17.82638888888889,24.9,12.2
2019-09-10,0.44199999999999995,17.502083333333335,24.4,14.0
2019-09-11,1.9900000000000002,17.867708333333333,24.6,14.0
2019-09-12,0.136,18.54375,26.3,12.3
2019-09-13,0.187,18.755208333333332,27.2,12.9
2019-09-14,0.187,19.044791666666665,27.3,13.3
2019-09-15,0.034,19.064583333333335,27.8,13.7
2019-09-16,0.10200000000000001,18.138541666666665,25.8,12.9
2019-09-17,0.10200000000000001,18.16388888888889,26.5,11.2
2019-09-18,0.017,18.943749999999998,28.5,12.1
2019-09-19,0.0,18.073958333333334,26.4,10.8
2019-09-20,0.034,17.980555555555554,26.5,11.1
2019-09-21,0.085,18.410069444444446,27.6,11.6
2019-09-22,0.068,18.39548611111111,28.1,11.7
2019-09-23,0.0,18.617361111111112,27.9,12.1
2019-09-24,0.0,17.637500000000003,24.2,13.6
2019-09-25,0.136,19.32361111111111,28.0,13.1
2019-09-26,0.0,18.65902777777778,25.9,14.2
2019-09-27,0.017,17.526041666666668,24.5,14.0
2019-09-28,0.051000000000000004,19.62961672473868,28.4,12.8
2019-09-29,0.085,19.830208333333335,28.8,12.8
2019-09-30,0.17,20.956249999999997,29.7,13.7
2019-10-01,2.704,18.335763888888888,28.8,13.4
2019-10-02,0.11900000000000001,18.022916666666667,24.8,13.3
2019-10-03,0.051000000000000004,19.011805555555558,26.4,14.3
2019-10-04,0.0,18.54965277777778,24.7,13.3
2019-10-05,8.015,17.349999999999998,24.0,14.5
2019-10-06,5.459999999999999,16.242013888888888,22.8,13.8
2019-10-07,0.0,17.886111111111113,25.4,12.4
2019-10-08,6.2940000000000005,19.232986111111114,26.9,12.1
2019-10-09,3.641,18.772222222222226,25.2,14.3
2019-10-10,24.156,17.562152777777776,24.2,13.7
2019-10-11,10.671,17.256944444444443,22.7,14.8
2019-10-12,20.796000000000003,16.911805555555553,21.8,14.6
2019-10-13,6.687,16.687152777777776,21.6,14.4
2019-10-14,0.255,17.252430555555556,22.7,14.8
2019-10-15,0.11900000000000001,18.45902777777778,23.9,14.3
2019-10-16,1.2069999999999999,19.001388888888886,26.7,13.5
2019-10-17,23.857,16.813888888888886,21.6,14.8
2019-10-18,10.818,16.795486111111114,22.4,15.0
2019-10-19,17.592999999999996,17.451041666666665,22.7,15.1
2019-10-20,0.9520000000000001,18.584375,25.0,14.9
2019-10-21,0.068,19.076736111111114,25.5,15.0
2019-10-22,2.9590000000000005,19.574305555555554,26.7,14.5
2019-10-23,2.075,18.791319444444444,24.5,15.6
2019-10-24,26.872999999999998,17.49513888888889,23.6,14.7
2019-10-25,5.817,17.869444444444444,23.6,15.0
2019-10-26,5.819000000000001,18.073170731707318,23.4,15.3
2019-10-27,0.15300000000000002,19.21701388888889,26.2,14.3
2019-10-28,0.051000000000000004,19.021527777777777,25.1,15.4
2019-10-29,3.9450000000000003,18.765972222222224,25.0,15.7
2019-10-30,3.913,18.17604166666667,25.4,14.3
2019-10-31,7.43,17.929861111111112,24.6,14.7
2019-11-01,0.17,17.937847222222224,24.5,14.1
2019-11-02,0.017,17.87673611111111,24.2,13.6
2019-11-03,4.899,17.78611111111111,26.4,13.5
2019-11-04,0.136,18.258333333333333,24.9,13.9
2019-11-05,0.15300000000000002,18.737499999999997,26.5,14.3
2019-11-06,0.10200000000000001,19.664583333333333,26.7,14.0
2019-11-07,0.18700000000000003,19.17465277777778,25.6,15.6
2019-11-08,0.33999999999999997,18.806944444444444,26.2,15.0
2019-11-09,0.187,18.85590277777778,25.4,14.0
2019-11-10,0.51,18.902083333333334,27.0,15.6
2019-11-11,3.81,18.768402777777776,25.2,15.6
2019-11-12,0.51,18.24513888888889,23.3,15.5
2019-11-13,1.955,17.66875,24.0,15.3
2019-11-14,6.365000000000001,17.371180555555554,24.1,15.2
2019-11-15,0.11900000000000001,18.475347222222222,24.1,15.4
2019-11-16,0.11900000000000001,18.78923611111111,24.7,14.9
2019-11-17,0.20400000000000001,18.394773519163767,24.8,14.2
2019-11-18,0.187,18.902430555555554,25.9,15.2
2019-11-19,5.221,18.672222222222224,25.3,14.3
2019-11-20,0.221,18.720138888888886,27.3,14.3
2019-11-21,35.217,19.486458333333335,26.7,15.7
2019-11-22,1.8870000000000002,19.489583333333332,25.7,14.7
2019-11-23,25.106999999999996,16.634722222222223,21.3,14.8
2019-11-24,34.884,17.751041666666666,24.3,14.7
2019-11-25,30.345000000000002,16.63819444444444,24.2,14.4
2019-11-26,6.001,17.04236111111111,21.9,14.4
2019-11-27,0.11900000000000001,18.24583333333333,23.7,14.5
2019-11-28,0.18700000000000003,18.253124999999997,24.2,14.4
2019-11-29,22.619999999999997,18.080902777777776,25.1,13.8
2019-11-30,22.359,17.510069444444444,23.1,15.4
2019-12-01,11.616000000000001,17.539930555555557,22.6,15.3
2019-12-02,19.398,17.59305555555555,22.5,15.4
2019-12-03,0.391,17.880555555555556,23.7,15.1
2019-12-04,0.9690000000000001,19.029166666666665,27.3,15.3
2019-12-05,47.824,17.44826388888889,22.6,15.2
2019-12-06,13.146,18.776041666666668,25.2,14.5
2019-12-07,7.348000000000001,18.08263888888889,23.3,16.0
2019-12-08,43.05,17.794444444444444,23.9,14.6
2019-12-09,6.805000000000001,17.971874999999997,23.6,15.6
2019-12-10,,,,
2019-12-11,,,,
2019-12-12,1.204,18.009407665505226,25.3,14.4
2019-12-13,0.15300000000000002,18.898611111111112,25.7,14.5
2019-12-14,0.527,17.76111111111111,23.7,14.7
2019-12-15,5.274,18.279166666666665,25.3,15.0
2019-12-16,0.23800000000000002,18.506944444444443,25.0,14.6
2019-12-17,0.17,18.64409722222222,24.9,15.2
2019-12-18,0.085,18.61388888888889,24.7,14.7
2019-12-19,0.22100000000000003,17.581249999999997,24.2,13.5
2019-12-20,0.11900000000000001,18.28745519713262,24.7,13.5
2019-12-21,5.308,17.895759717314487,24.5,14.7
2019-12-22,0.034,17.878091872791522,23.1,14.7
2019-12-23,7.485999999999999,18.716901408450706,24.9,15.1
2019-12-24,4.832000000000001,18.772401433691755,24.2,15.8
2019-12-25,0.22100000000000003,19.166549295774647,25.5,15.5
2019-12-26,19.091,18.632384341637014,26.7,14.2
2019-12-27,75.955,19.649469964664313,26.9,16.6
2019-12-28,18.974,18.45035460992908,26.2,15.9
2019-12-29,0.15300000000000002,19.16760563380282,25.1,15.6
2019-12-30,0.272,17.830851063829787,23.5,13.8
2019-12-31,0.255,18.16049822064057,25.0,14.3
2020-01-01,0.187,18.48204225352113,25.2,14.6
2020-01-02,0.272,18.625352112676058,24.9,14.9
2020-01-03,0.799,18.35211267605634,24.3,15.2
2020-01-04,0.051000000000000004,18.075352112676057,24.6,14.5
2020-01-05,0.10200000000000001,19.169611307420496,26.3,13.9
2020-01-06,6.904,19.65800711743772,27.3,14.6
2020-01-07,9.832999999999998,17.917957746478873,22.6,14.8
2020-01-08,6.789999999999999,17.3321554770318,21.9,15.1
2020-01-09,0.8160000000000001,18.4209219858156,24.8,15.2
2020-01-10,0.10200000000000001,19.529824561403508,26.7,15.7
2020-01-11,0.22100000000000003,19.712323943661968,27.2,14.6
2020-01-12,2.398,19.73697183098591,28.7,15.5
2020-01-13,12.739,17.60494699646643,23.0,15.3
2020-01-14,0.085,18.998939929328625,24.6,15.2
2020-01-15,0.0,19.52801418439716,25.0,16.2
2020-01-16,0.034,19.105281690140846,25.0,15.9
2020-01-17,0.0,18.869122807017543,26.5,15.1
2020-01-18,0.034,19.56690391459075,26.9,15.3
2020-01-19,0.10200000000000001,19.331448763250883,27.9,14.6
2020-01-20,0.11900000000000001,19.59540636042403,27.5,14.5
2020-01-21,0.10200000000000001,20.044055944055945,26.4,15.3
2020-01-22,0.0,19.651408450704224,25.3,15.9
2020-01-23,0.20400000000000001,18.95578947368421,24.9,16.4
2020-01-24,0.0,18.701742160278744,23.4,16.5
2020-01-25,0.11900000000000001,18.620486111111113,24.2,15.8
2020-01-26,17.035,17.60451388888889,22.2,15.4
2020-01-27,3.455,17.608333333333334,22.9,14.9
2020-01-28,9.574000000000002,16.90798611111111,21.6,14.8
2020-01-29,0.10200000000000001,18.92534722222222,25.2,15.7
2020-01-30,0.30600000000000005,18.946180555555557,25.2,15.9
2020-01-31,36.2,19.549652777777776,26.5,14.8
2020-02-01,13.0,18.021875,24.5,14.9
2020-02-02,3.058,18.484375,26.0,14.9
2020-02-03,0.0,19.035069444444446,26.0,15.5
2020-02-04,0.0,18.896875,25.4,15.5
2020-02-05,0.0,18.711805555555557,25.1,14.0
2020-02-06,0.0,18.430555555555557,25.0,14.1
2020-02-07,0.0,19.060416666666665,25.8,13.8
2020-02-08,0.0,18.330555555555556,24.6,14.3
2020-02-09,0.0,18.24652777777778,25.0,14.1
2020-02-10,0.0,19.605555555555558,28.4,13.5
2020-02-11,0.0,21.06527777777778,30.2,14.4
2020-02-12,0.0,20.63993055555555,28.6,15.6
2020-02-13,0.034,19.442708333333332,24.9,16.3
2020-02-14,0.17000000000000004,18.640766550522645,24.0,16.2
2020-02-15,1.1570000000000003,17.687847222222224,23.4,15.5
2020-02-16,0.952,17.966666666666665,23.8,15.6
2020-02-17,0.23800000000000002,19.18923611111111,25.6,15.0
2020-02-18,0.15300000000000002,19.40798611111111,25.7,15.0
2020-02-19,0.17,19.568402777777777,25.4,16.0
2020-02-20,0.22100000000000003,20.43298611111111,27.7,15.1
2020-02-21,0.255,20.368055555555557,27.4,16.1
2020-02-22,0.10200000000000001,19.50625,26.0,16.0
2020-02-23,0.646,19.169444444444444,25.1,16.3
2020-02-24,0.051000000000000004,19.35659722222222,25.2,16.1
2020-02-25,0.11900000000000001,20.630555555555553,27.7,14.6
2020-02-26,2.6350000000000002,20.078125,27.1,16.1
2020-02-27,0.187,19.277430555555554,26.1,15.4
2020-02-28,0.10200000000000001,19.77048611111111,25.3,16.2
2020-02-29,0.068,20.425,28.0,14.8
2020-03-01,26.052,18.985416666666666,27.4,14.8
2020-03-02,1.4620000000000002,18.421875,24.2,15.7
2020-03-03,0.323,20.360416666666666,26.0,16.6
2020-03-04,0.272,20.018055555555556,26.9,15.2
2020-03-05,6.295,19.72291666666667,27.0,14.5
2020-03-06,0.0,20.754166666666666,27.6,15.9
2020-03-07,0.0,20.65972222222222,27.9,14.6
2020-03-08,0.187,19.791319444444444,25.6,15.9
2020-03-09,0.136,19.519444444444446,25.6,16.7
2020-03-10,0.23800000000000002,20.025347222222223,26.1,16.5
2020-03-11,0.187,19.743402777777778,27.0,16.0
2020-03-12,0.051000000000000004,19.39479166666667,25.4,16.6
2020-03-13,0.20400000000000001,19.805208333333336,25.4,16.9
2020-03-14,0.255,19.850694444444443,26.6,15.4
2020-03-15,0.17,20.35451388888889,27.1,15.6
2020-03-16,0.20400000000000001,20.793750000000003,27.7,16.1
2020-03-17,0.085,20.35763888888889,26.7,16.7
2020-03-18,0.45899999999999996,19.562847222222224,25.9,16.0
2020-03-19,1.445,19.094444444444445,25.8,15.2
2020-03-20,0.0,19.730208333333334,26.5,15.6
2020-03-21,2.518,19.10763888888889,25.0,15.4
2020-03-22,0.0,19.34652777777778,25.2,14.9
2020-03-23,0.068,19.893749999999997,26.6,14.7
2020-03-24,0.0,19.84444444444444,26.7,15.8
2020-03-25,0.0,20.13888888888889,27.3,16.2
2020-03-26,44.794000000000004,18.714982578397212,26.6,15.4
2020-03-27,0.51,18.678819444444443,25.5,15.6
2020-03-28,14.606,18.918750000000003,25.7,14.4
2020-03-29,10.513,18.709722222222226,25.9,13.5
2020-03-30,0.15300000000000002,19.390972222222224,25.8,15.7
2020-03-31,0.15300000000000002,19.73923611111111,25.3,16.3
2020-04-01,0.23800000000000002,19.700347222222224,25.7,15.5
2020-04-02,0.15300000000000002,19.470833333333335,25.2,15.5
2020-04-03,0.051000000000000004,19.276041666666668,25.5,15.3
2020-04-04,0.034,19.148611111111112,25.8,15.6
2020-04-05,0.42500000000000004,19.335416666666664,25.4,15.2
2020-04-06,0.051000000000000004,19.57465277777778,25.5,15.9
2020-04-07,0.323,19.04861111111111,24.9,16.7
2020-04-08,0.085,19.60694444444444,25.5,15.6
2020-04-09,0.10200000000000001,19.338541666666668,25.9,15.1
2020-04-10,0.10200000000000001,19.090972222222224,25.7,15.0
2020-04-11,0.17,19.55798611111111,27.2,13.9
2020-04-12,0.085,20.083333333333332,27.8,14.7
2020-04-13,5.3740000000000006,19.345138888888886,26.0,16.1
2020-04-14,3.791,19.32743055555555,27.2,15.3
2020-04-15,1.77,19.309375,26.6,15.1
2020-04-16,2.859,18.478819444444444,27.1,14.4
2020-04-17,0.15300000000000002,19.415972222222223,25.0,15.6
2020-04-18,39.873,18.283275261324043,26.0,15.3
2020-04-19,0.15300000000000002,17.889583333333334,23.4,15.2
2020-04-20,50.86,18.31180555555555,24.8,15.6
2020-04-21,5.644,18.084374999999998,23.5,14.8
2020-04-22,35.733999999999995,17.664583333333333,24.6,14.9
2020-04-23,7.3790000000000004,16.128819444444446,18.4,14.8
2020-04-24,28.375999999999998,17.72361111111111,24.7,14.6
2020-04-25,4.526,17.819097222222222,22.8,14.8
2020-04-26,11.756000000000002,18.202083333333334,24.8,15.1
2020-04-27,0.17,17.51388888888889,22.9,13.4
2020-04-28,6.497,18.50347222222222,25.1,13.3
2020-04-29,2.5189999999999997,18.74652777777778,25.2,15.9
2020-04-30,6.774,18.881597222222222,25.4,15.7
2020-05-01,0.153,18.721874999999997,26.1,14.9
2020-05-02,0.051000000000000004,18.883333333333333,25.2,15.9
2020-05-03,0.0,19.03402777777778,26.6,15.0
2020-05-04,0.051000000000000004,19.101736111111112,26.5,14.7
2020-05-05,0.051000000000000004,19.554861111111112,26.2,14.9
2020-05-06,6.144,18.866666666666667,26.6,15.8
2020-05-07,0.10200000000000001,17.804166666666667,23.7,14.9
2020-05-08,0.102,17.844791666666666,24.5,13.9
2020-05-09,0.068,18.36180555555556,24.9,14.3
2020-05-10,8.636999999999999,16.81180555555555,21.6,13.9
2020-05-11,0.22100000000000003,17.059375000000003,22.6,13.7
2020-05-12,0.28900000000000003,18.165972222222223,25.0,14.6
2020-05-13,0.11900000000000001,19.355555555555554,26.9,14.4
2020-05-14,0.17,19.860416666666666,27.5,14.6
2020-05-15,2.33,18.099305555555556,23.1,15.6
2020-05-16,0.9870000000000001,18.316319444444446,25.4,14.3
2020-05-17,0.0,17.505902777777777,24.4,13.5
2020-05-18,0.10200000000000001,17.665277777777778,24.3,13.0
2020-05-19,0.0,18.46875,25.6,12.9
2020-05-20,0.068,17.81875,25.3,13.7
2020-05-21,0.0,17.65833333333333,22.4,14.5
2020-05-22,0.0,17.952083333333334,25.2,13.0
2020-05-23,0.051000000000000004,17.185416666666665,24.4,12.8
2020-05-24,0.051000000000000004,17.302083333333332,23.9,13.7
2020-05-25,0.15300000000000002,18.11527777777778,25.0,13.4
2020-05-26,0.017,18.73159722222222,26.4,14.4
2020-05-27,0.034,19.3875,26.7,14.5
2020-05-28,0.0,19.428472222222226,26.6,15.2
2020-05-29,0.068,18.470833333333335,25.8,13.2
2020-05-30,0.17,17.620486111111113,26.1,11.7
2020-05-31,0.11900000000000001,17.646180555555556,26.0,11.1
2020-06-01,0.085,18.174652777777776,25.6,12.8
