source,id,datetime,dC_ch4_emis[kgCha-1],dC_co2_emis_auto[kgCha-1],dC_co2_emis_hetero[kgCha-1],dC_doc_leach[kgCha-1],dN_don_leach[kgNha-1],dN_no3_leach[kgNha-1],dN_nh4_leach[kgNha-1],dN_no_emis[kgNha-1],dN_n2o_emis[kgNha-1],dN_n2_emis[kgNha-1],dN_nh3_emis[kgNha-1],dN_n2_fix[kgNha-1],dC_co2_fix[kgCha-1],dS_so4_leach[kgSha-1],dC_litter_above[kgCha-1],dC_litter_below[kgCha-1],dN_litter_above[kgNha-1],dN_litter_below[kgNha-1],dN_deposition[kgNha-1],dN_plant_uptake[kgNha-1],dN_mineral[kgNha-1],dN_nitrify[kgNha-1],dN_denitrify[kgNha-1],dN_chemodenitrify[kgNha-1],C_plants[kgCha-1],C_soil[kgCha-1],C_soil_20cm[kgCha-1],C_soil_30cm[kgCha-1],C_aorg[kgCha-1],C_litter_raw[kgCha-1],C_litter[kgCha-1],C_mic[kgCha-1],C_sol[kgCha-1],C_wood_above[kgCha-1],C_wood_below[kgCha-1],N_plants[kgNha-1],N_soil[kgNha-1],N_soil_20cm[kgNha-1],N_soil_30cm[kgNha-1],N_aorg[kgNha-1],N_litter_raw[kgNha-1],N_litter[kgNha-1],N_mic[kgNha-1],N_sol[kgNha-1],N_wood_above[kgNha-1],N_wood_below[kgNha-1],anvf_mean[-]
setup,0,2015-01-11 23:00:00,1.4218e-12,19.1153,9.11088,0.0316454,0,0.000527692,0,0.000127672,0.00149887,0.017624,6.39387e-07,0,0,0,0,4.1486,0,0.0172682,0.0136256,0.26883,0.363388,0.187549,0.00826805,3.32541e-05,1055.3,76451.8,29357.2,45053.7,135.833,20.8969,44.914,28.3235,6.52622,0,0,25.1827,4983.33,2267.83,3172.82,13.0997,0.268085,0.639516,2.40929,1.19099,0,0,0.615459
setup,0,2015-01-12 23:00:00,5.1626e-13,19.2619,10.4146,0.0364519,0,0.000236373,0,0.000138098,0.00150811,0.0129593,8.54541e-07,0,0,0,0,4.07462,0,0.0173509,0.0136256,0.289365,0.392652,0.205815,0.00654535,3.40319e-05,1058.51,76445.5,29354.4,45049.3,136.405,22.0186,43.5927,26.8614,7.35818,0,0,25.2991,4983.06,2267.67,3172.61,13.1915,0.282234,0.617843,2.28411,1.21171,0,0,0.585421
setup,0,2015-01-13 23:00:00,5.2525e-14,16.7984,11.525,0.0264418,0,0,0,4.64512e-05,0.000589611,0.0157238,1.8256e-07,0,0,0,0,3.2088,0,0.017431,0.0169179,0.266503,0.356558,0.143511,0.0131144,3.19014e-05,1059.11,76437.1,29349.4,45042.9,136.864,23.1328,42.6071,25.2181,4.40652,0,0,25.4022,4982.8,2267.54,3172.43,13.2325,0.296309,0.602078,2.15805,1.2132,0,0,0.747264
setup,0,2015-01-14 23:00:00,6.8834e-14,18.8382,8.43435,0.013381,0,0,0,9.42768e-05,0.00132085,0.0157106,3.59675e-07,0,0,0,0,4.42702,0,0.0175021,0.0136256,0.245859,0.295525,0.114306,0.00533618,2.8155e-05,1063.88,76433,29348.2,45040.6,137.303,24.2227,41.8612,22.5097,5.73757,0,0,25.4923,4982.58,2267.39,3172.26,13.2823,0.310132,0.589804,1.99241,1.2332,0,0,0.74803
setup,0,2015-01-15 23:00:00,3.54971e-14,20.5111,8.33263,0.0280931,0,0,0,0.000105577,0.00118892,0.0102965,5.42177e-07,0,0,0,0,5.26387,0,0.0175642,0.0136256,0.247873,0.306197,0.128836,0.00426946,2.76977e-05,1071.17,76430,29347.4,45039.1,137.155,25.3019,41.0619,21.5734,7.55323,0,0,25.6033,4982.36,2267.25,3172.09,13.2871,0.323805,0.576471,1.91221,1.24752,0,0,0.701303
setup,0,2015-01-16 23:00:00,1.48016e-14,20.0319,9.54063,0.0388141,0,0,0,0.000114244,0.00111574,0.00725046,6.7689e-07,0,0,0,0,4.92884,0,0.0176406,0.0136256,0.259267,0.333075,0.147421,0.00318664,2.8417e-05,1077.44,76425.4,29345.1,45036,136.775,26.3875,40.2092,21.3032,8.0181,0,0,25.7256,4982.12,2267.11,3171.91,13.276,0.337523,0.562352,1.86649,1.26018,0,0,0.662424
setup,0,2015-01-17 23:00:00,5.67599e-15,20.5619,9.65839,0.0313998,2.18791e-06,3.53591e-07,1.41915e-07,0.000120569,0.00108692,0.00519419,8.32308e-07,0,0,0,0,5.44213,0,0.017725,0.0136256,0.26857,0.349128,0.162949,0.00271226,2.92622e-05,1085.47,76421.1,29343.2,45033.2,136.359,27.4816,39.293,21.2962,9.34054,0,0,25.8594,4981.87,2266.97,3171.72,13.2624,0.351338,0.547399,1.84127,1.27587,0,0,0.623963
setup,0,2015-01-18 23:00:00,1.95335e-15,21.7917,10.3467,0.0223661,5.13697e-06,4.12517e-06,3.37733e-07,0.000125062,0.00107859,0.00413031,1.0539e-06,0,0,0,0,6.06402,0,0.0178171,0.0136256,0.277616,0.363709,0.179495,0.00282946,3.0899e-05,1095.63,76416.8,29341.5,45030.2,135.89,28.5842,38.3179,21.7441,10.8789,0,0,26.0115,4981.62,2266.82,3171.53,13.2452,0.365229,0.531738,1.83546,1.29409,0,0,0.586292
setup,0,2015-01-19 23:00:00,5.71514e-16,21.3759,11.0277,0.013296,5.48329e-07,1.5781e-05,3.6434e-08,0.000123517,0.00105309,0.0037423,1.25774e-06,0,0,0,0,5.71605,0,0.0179219,0.0136256,0.284174,0.368638,0.192043,0.00332461,3.1716e-05,1104.71,76411.5,29339.2,45026.4,135.363,29.7079,37.3085,22.6676,11.3846,0,0,26.1829,4981.36,2266.68,3171.33,13.2186,0.379338,0.515809,1.85005,1.31061,0,0,0.554682
setup,0,2015-01-20 23:00:00,1.32705e-16,22.58,10.8967,0.0104033,0,4.01359e-05,0,0.000119324,0.00100218,0.00372148,1.49725e-06,0,0,0,0,6.62291,0,0.01804,0.0136256,0.289299,0.368087,0.201199,0.00414111,3.22747e-05,1116.8,76407.2,29338.3,45023.7,134.799,30.8536,36.2645,23.8197,13.1413,0,0,26.3752,4981.09,2266.53,3171.13,13.188,0.393706,0.499592,1.8782,1.32846,0,0,0.530159
