source,id,datetime,species,day_emergence,gdd[oC],dvs_flush[-],dvs_mort[-],dN_don_upt[kgNm-2],dN_nh4_upt[kgNm-2],dN_no3_upt[kgNm-2],dN_nh3_upt[kgNm-2],dN_nox_upt[kgNm-2],dN_n2_fix[kgNm-2],N2_fix[kgNm-2],dC_fol_grow[kgCm-2],dC_fru_grow[kgCm-2],dC_frt_grow[kgCm-2],dC_lst_grow[kgCm-2],dC_fac_grow[kgCm-2],dC_fol_resp[kgCm-2],dC_fru_resp[kgCm-2],dC_frt_resp[kgCm-2],dC_lst_resp[kgCm-2],dC_maintenance_resp[kgCm-2],dC_transport_resp[kgCm-2],dC_growth_resp[kgCm-2],dC_co2_upt[kgCm-2],f_fac,DW_fol[kgDWm-2],DW_dfol[kgDWm-2],DW_fru[kgDWm-2],DW_stemfru[kgDWm-2],DW_frt[kgDWm-2],DW_lst[kgDWm-2],DW_dst[kgDWm-2],DW_below[kgDWm-2],DW_above[kgDWm-2],lai,specific_leaf_area[m2kg-1],N_ret[kgNm-2],NC_fol[gNgDW-1],NC_fru[gNgDW-1],NC_frt[gNgDW-1],NC_lst[gNgDW-1],NC_dst[gNgDW-1],N_total[kgNm-2],dDW_fol_sen[kgDWm-2],dDW_fru_sen[kgDWm-2],dDW_frt_sen[kgDWm-2],dDW_lst_sen_below[kgDWm-2],dDW_lst_sen_above[kgDWm-2],dC_exsudates[kgCm-2],dN_lit_fol[kgNm-2],dN_lit_fru[kgNm-2],dN_lit_frt[kgNm-2],dN_lit_ldst_below[kgNm-2],dN_lit_ldst_above[kgNm-2],drought_rel[-],conduct_rel[-],vc_act_25[umol:m-2:s-1],iso_act[nmol:m-2:s-1],mono_act[nmol:m-2:s-1],d_iso_emis[umol:m-2],d_mono_emis[umol:m-2],d_mono_storage_emis[umol:m-2],d_ovoc_emis[umol:m-2],dN_nh4_throughf[kgN:L-1],dN_no3_throughf[kgN:L-1]
setup,0,2015-01-11 23:00:00,ANGA,19,1915.81,1,0,0,9.79607e-06,1.31681e-05,0,0,8.376e-05,0,0,0.00409199,0.000216674,0,-0.000323393,0.000349472,0.000203278,0.000557561,0,0.00111031,0.000484705,0.00145328,0.00699706,0.480525,0.15,0,0.088031,0.088031,0.137014,0,0,0.137014,0.238031,1.59,10.6,9.08242e-07,0.0128,0.00654372,0.0108714,0,0,0.00398559,0,0,0.000178316,0,0,7.22248e-05,0,0,1.02419e-06,0,0,0.730244,0.280917,23.9,0,0,0,0,0,0,6.81279e-07,6.81279e-07
setup,0,2015-01-12 23:00:00,ANGA,19,1935.18,1,0,0,1.01991e-05,1.36642e-05,0,0,8.49148e-05,0,0,0.00372679,0.000216808,0,-0.00032181,0.000353276,0.000245266,0.000564818,0,0.00116336,0.000491785,0.00133861,0.00659216,0.479648,0.15,0,0.0960331,0.0960331,0.136882,0,0,0.136882,0.246033,1.59,10.6,9.10108e-07,0.0128,0.0070745,0.0108992,0,0,0.00409129,0,0,0.000178118,0,0,7.22693e-05,0,0,1.02629e-06,0,0,0.689599,0.256075,23.9,0,0,0,0,0,0,6.81279e-07,6.81279e-07
setup,0,2015-01-13 23:00:00,ANGA,19,1952.57,1,0,0,1.07884e-05,1.30529e-05,0,0,7.15895e-05,0,0,0.00285613,0.000128321,0,-0.000326966,0.000332501,0.000268206,0.000545179,0,0.00114589,0.000414333,0.00101891,0.00533169,0.478614,0.15,0,0.10208,0.10208,0.136562,0,0,0.136562,0.25208,1.59,10.6,9.11552e-07,0.0128,0.00769782,0.0109345,0,0,0.00419904,0,0,0.000177947,0,0,4.27736e-05,0,0,1.02792e-06,0,0,0.877327,0.271137,23.9,0,0,0,0,0,0,9.07011e-07,7.84777e-07
setup,0,2015-01-14 23:00:00,ANGA,19,1971.25,1,0,0,1.08236e-05,1.26489e-05,0,0,7.88044e-05,0,0,0.00361363,0.000268779,0,-0.00029427,0.000350031,0.00031329,0.000549825,0,0.00121315,0.000461961,0.00130839,0.00652653,0.477964,0.15,0,0.109831,0.109831,0.136608,0,0,0.136608,0.259831,1.59,10.6,9.12369e-07,0.0128,0.00800642,0.010937,0,0,0.00429344,0,0,0.000177531,0,0,8.95929e-05,0,0,1.02884e-06,0,0,0.836297,0.291042,23.9,0,0,0,0,0,0,6.81279e-07,6.81279e-07
setup,0,2015-01-15 23:00:00,ANGA,19,1990.41,1,0,0,1.08271e-05,1.29483e-05,0,0,8.28291e-05,0,0,0.00393032,0.000371229,0,-0.000300383,0.000357179,0.000355208,0.000559411,0,0.0012718,0.000493495,0.00146371,0.00723854,0.477408,0.15,0,0.118268,0.118268,0.136885,0,0,0.136885,0.268268,1.59,10.6,9.12886e-07,0.0128,0.00827946,0.0109252,0,0,0.00439469,0,0,0.00017759,0,0,0.000123743,0,0,1.02942e-06,0,0,0.795296,0.337985,23.9,0,0,0,0,0,0,6.81279e-07,6.81279e-07
setup,0,2015-01-16 23:00:00,ANGA,19,2009.19,1,0,0,1.07778e-05,1.3173e-05,0,0,8.01042e-05,0,0,0.0034282,0.000344229,0,-0.00030479,0.000352807,0.000392647,0.000559569,0,0.00130502,0.000477488,0.00129872,0.00660751,0.476767,0.15,0,0.125572,0.125572,0.137109,0,0,0.137109,0.275572,1.59,10.6,9.13747e-07,0.0128,0.00862522,0.0109196,0,0,0.00450026,0,0,0.000177951,0,0,0.000114743,0,0,1.0304e-06,0,0,0.755259,0.301135,23.9,0,0,0,0,0,0,6.81279e-07,6.81279e-07
setup,0,2015-01-17 23:00:00,ANGA,19,2027.9,1,0,0,1.06477e-05,1.35146e-05,0,0,7.90929e-05,0,0,0.0035324,0.00041109,0,-0.000289798,0.000345567,0.000428554,0.000557432,0,0.00133155,0.000477341,0.00135274,0.00689892,0.476258,0.15,0,0.133114,0.133114,0.137508,0,0,0.137508,0.283114,1.59,10.6,9.14775e-07,0.0128,0.00889463,0.0109033,0,0,0.00460328,0,0,0.000178241,0,0,0.00013703,0,0,1.03155e-06,0,0,0.71428,0.31006,23.9,0,0,0,0,0,0,6.81279e-07,6.81279e-07
setup,0,2015-01-18 23:00:00,ANGA,19,2047.1,1,0,0,1.04139e-05,1.43784e-05,0,0,8.2416e-05,0,0,0.00365557,0.000494855,0,-0.000269834,0.000351251,0.000474099,0.000562959,0,0.00138831,0.000502381,0.00142915,0.00725758,0.475903,0.15,0,0.140942,0.140942,0.138124,0,0,0.138124,0.290942,1.59,10.6,9.16064e-07,0.0128,0.00910527,0.0108756,0,0,0.00470551,0,0,0.00017876,0,0,0.000164952,0,0,1.03301e-06,0,0,0.706214,0.308353,23.9,0,0,0,0,0,0,6.81279e-07,6.81279e-07
setup,0,2015-01-19 23:00:00,ANGA,19,2066.19,1,0,0,1.02211e-05,1.51142e-05,0,0,8.04315e-05,0,0,0.00326863,0.000477987,0,-0.000271304,0.000346411,0.000514441,0.000565764,0,0.00142662,0.000491982,0.00130386,0.00679292,0.475485,0.15,0,0.147901,0.147901,0.138708,0,0,0.138708,0.297901,1.59,10.6,9.17837e-07,0.0128,0.00936952,0.0108567,0,0,0.00481168,0,0,0.000179561,0,0,0.000159329,0,0,1.03501e-06,0,0,0.666214,0.290539,23.9,0,0,0,0,0,0,6.81279e-07,6.81279e-07
setup,0,2015-01-20 23:00:00,ANGA,19,2085.46,1,0,0,1.00211e-05,1.57239e-05,0,0,8.09988e-05,0,0,0.00352646,0.000590333,0,-0.000248103,0.000346212,0.000554446,0.000568854,0,0.00146951,0.000504817,0.00142538,0.00738769,0.47525,0.15,0,0.155453,0.155453,0.139573,0,0,0.139573,0.305453,1.59,10.6,9.20114e-07,0.0128,0.00955717,0.0108238,0,0,0.00491641,0,0,0.000180321,0,0,0.000196778,0,0,1.03757e-06,0,0,0.625708,0.308815,23.9,0,0,0,0,0,0,6.81279e-07,6.81279e-07
