source	id	datetime	species	day_emergence	gdd[oC]	dvs_flush[-]	dvs_mort[-]	dN_don_upt[kgNm-2]	dN_nh4_upt[kgNm-2]	dN_no3_upt[kgNm-2]	dN_nh3_upt[kgNm-2]	dN_nox_upt[kgNm-2]	dN_n2_fix[kgNm-2]	N2_fix[kgNm-2]	dC_fol_grow[kgCm-2]	dC_fru_grow[kgCm-2]	dC_frt_grow[kgCm-2]	dC_lst_grow[kgCm-2]	dC_fac_grow[kgCm-2]	dC_fol_resp[kgCm-2]	dC_fru_resp[kgCm-2]	dC_frt_resp[kgCm-2]	dC_lst_resp[kgCm-2]	dC_maintenance_resp[kgCm-2]	dC_transport_resp[kgCm-2]	dC_growth_resp[kgCm-2]	dC_co2_upt[kgCm-2]	f_fac	DW_fol[kgDWm-2]	DW_dfol[kgDWm-2]	DW_fru[kgDWm-2]	DW_stemfru[kgDWm-2]	DW_frt[kgDWm-2]	DW_lst[kgDWm-2]	DW_dst[kgDWm-2]	DW_below[kgDWm-2]	DW_above[kgDWm-2]	lai	specific_leaf_area[m2kg-1]	N_ret[kgNm-2]	NC_fol[gNgDW-1]	NC_fru[gNgDW-1]	NC_frt[gNgDW-1]	NC_lst[gNgDW-1]	NC_dst[gNgDW-1]	N_total[kgNm-2]	dDW_fol_sen[kgDWm-2]	dDW_fru_sen[kgDWm-2]	dDW_frt_sen[kgDWm-2]	dDW_lst_sen_below[kgDWm-2]	dDW_lst_sen_above[kgDWm-2]	dC_exsudates[kgCm-2]	dN_lit_fol[kgNm-2]	dN_lit_fru[kgNm-2]	dN_lit_frt[kgNm-2]	dN_lit_ldst_below[kgNm-2]	dN_lit_ldst_above[kgNm-2]	drought_rel[-]	conduct_rel[-]	vc_act_25[umol:m-2:s-1]	iso_act[nmol:m-2:s-1]	mono_act[nmol:m-2:s-1]	d_iso_emis[umol:m-2]	d_mono_emis[umol:m-2]	d_mono_storage_emis[umol:m-2]	d_ovoc_emis[umol:m-2]	dN_nh4_throughf[kgN:L-1]	dN_no3_throughf[kgN:L-1]
setup	0	2006-01-01 23:00:00	ANGA	19	1732.29	1	0	0	0.000113659	4.92603e-05	0	0	3.82059e-05	0	0	0	0	0	0	0.000217429	0	0.000196155	0	0.000413584	0.000191029	0	0	0.5	0.1	0	0	0	0.0943772	0	0	0.0943772	0.1	1.06	10.6	5.08108e-07	0.0128	0	0.00880538	0	0	0.00211103	0	0	0.00012285	0	0	0	0	0	5.72972e-07	0	0	0.752931	0	23.9	0	0	0	0	0	0	6.81428e-07	6.81347e-07
setup	0	2006-01-02 23:00:00	ANGA	19	1752.13	1	0	0	1.63294e-05	1.68388e-06	0	0	4.00428e-06	0	0	0.00182136	0.000690834	0	-0.000214496	0.000240062	0	0.000296836	0	0.000536898	0.000177713	0.000837399	0.00402179	0.497601	0.1	0	0.00404747	0	0.095313	0	0	0.0993605	0.1	1.06	10.6	5.07758e-07	0.0128	0	0.0108231	0	0	0.00231158	0	0	0.00012269	0	0	0.000230278	0	0	5.72578e-07	0	0	0.746192	0.210361	23.9	0	0	0	0	0	0	6.81338e-07	6.81306e-07
setup	0	2006-01-03 23:00:00	ANGA	19	1772.12	1	0	0	4.55051e-05	9.85522e-07	0	0	1.01729e-05	0	0	0.00300666	0	0	-0.000504777	0.000245913	2.61984e-06	0.000329914	0	0.000578447	9.17775e-05	0.00107898	0.00419279	0.492374	0.1	0	0.0106833	0	0.094113	0	0	0.104796	0.1	1.06	10.6	6.30295e-07	0.0128	0.00159936	0.0110059	0	0	0.00233289	0	0	0.000123907	0	0	0	0	0	7.10758e-07	0	0	0.711635	0.245855	23.9	0	0	0	0	0	0	6.8255e-07	6.81862e-07
setup	0	2006-01-04 23:00:00	ANGA	19	1792.22	1	0	0	7.265e-05	3.31346e-06	0	0	1.64401e-05	0	0	0.00325694	0	0	-0.000496964	0.000245383	1.80556e-05	0.00034553	0	0.00060897	0.000113253	0.00108565	0.00449005	0.487804	0.1	0	0.0178083	0	0.0929989	0	0	0.110807	0.1	1.06	10.6	6.32874e-07	0.0128	0.00417686	0.0111233	0	0	0.00238884	0	0	0.000122347	0	0	0	0	0	7.13666e-07	0	0	0.658931	0.238185	23.9	0	0	0	0	0	0	6.81722e-07	6.81482e-07
setup	0	2006-01-05 23:00:00	ANGA	19	1812.27	1	0	0	7.36087e-05	5.86663e-06	0	0	1.82698e-05	0	0	0.00289306	0	0	-0.000499152	0.000240191	4.99271e-05	0.000355718	0	0.000645836	0.000128379	0.000964354	0.00405575	0.48357	0.1	0	0.0240591	0	0.0919471	0	0	0.116006	0.1	1.06	10.6	6.32051e-07	0.0128	0.00695864	0.0112359	0	0	0.00248053	0	0	0.000120899	0	0	0	0	0	7.12739e-07	0	0	0.588271	0.200033	23.9	0	0	0	0	0	0	6.81318e-07	6.81297e-07
setup	0	2006-01-06 23:00:00	ANGA	19	1832.65	1	0	0	5.80597e-05	7.19258e-06	0	0	1.68158e-05	0	0	0.00274444	0	0	-0.00050389	0.00024331	8.6861e-05	0.000364773	0	0.000694944	0.000124437	0.000914814	0.00390419	0.479598	0.1	0	0.0299256	0	0.09094	0	0	0.120866	0.1	1.06	10.6	6.31229e-07	0.0128	0.00888185	0.0113456	0	0	0.00257756	0	0	0.000119531	0	0	0	0	0	7.11812e-07	0	0	0.522196	0.19298	23.9	0	0	0	0	0	0	6.8128e-07	6.81279e-07
setup	0	2006-01-07 23:00:00	ANGA	19	1853.79	1	0	0	5.04693e-05	9.40087e-06	0	0	1.71145e-05	0	0	0.00277959	0	0	-0.000508223	0.000251789	0.000121025	0.000374814	0	0.000747628	0.000125679	0.000926531	0.00399005	0.475909	0.1	0	0.0358228	0	0.089972	0	0	0.125795	0.1	1.06	10.6	6.30409e-07	0.0128	0.00972824	0.0114527	0	0	0.00265892	0	0	0.000118222	0	0	0	0	0	7.10887e-07	0	0	0.461111	0.199182	23.9	0	0	0	0	0	0	6.8128e-07	6.8128e-07
setup	0	2006-01-08 23:00:00	ANGA	19	1875.2	1	0.00311732	0	4.5881e-05	1.15302e-05	0	0	1.71377e-05	0	0	0.00278012	0	0	-0.000511195	0.000252584	0.000153192	0.000382776	0	0.000788552	0.000128102	0.000926706	0.00404159	0.472471	0.1	0	0.0416774	0	0.0890426	0	0	0.13072	0.1	1.06	10.6	6.29589e-07	0.0128	0.0102239	0.0115572	0	0	0.00273519	0	0	0.000116964	0	0	0	0	0	7.09962e-07	0	0	0.401642	0.198528	23.8998	0	0	0	0	0	0	6.8128e-07	6.81279e-07
setup	0	2006-01-09 23:00:00	ANGA	19	1896.89	1	0.00367178	0	4.27924e-05	1.30501e-05	0	0	1.66518e-05	0	0	0.0026164	0	0	-0.000508536	0.000253457	0.000186808	0.000388814	0	0.000829079	0.000127267	0.000872132	0.00386911	0.469224	0.0999444	0	0.0471313	0	0.088157	0	0	0.135288	0.0999444	1.05941	10.6	9.63375e-07	0.0128	0.010643	0.0116581	0	0	0.00280866	5.5619e-05	0	0.000115755	0	0	0	3.7732e-07	0	7.0904e-07	0	0	0.346186	0.187663	23.8997	0	0	0	0	0	0	6.81287e-07	6.81283e-07
setup	0	2006-01-10 23:00:00	ANGA	19	1919.29	1	0.00431468	0	4.0977e-05	1.31389e-05	0	0	1.431e-05	0	0	0.00205808	0	0	-0.000527011	0.000261434	0.000226242	0.000395965	0	0.000883641	0.000113784	0.000686026	0.00314379	0.465729	0.0998799	0	0.0512968	0	0.0872793	0	0	0.138576	0.0998799	1.05873	10.6	1.01593e-06	0.0128	0.0112118	0.0117601	0	0	0.00288	6.44909e-05	0	0.000114604	0	0	0	4.37506e-07	0	7.08118e-07	0	0	0.296563	0.136997	23.8996	0	0	0	0	0	0	6.81307e-07	6.81292e-07
