DateTime,Year,DoY,Hour,NEE,Reco_DT,GPP_DT
7/28/2018 0:30,2018,209,0.5,1.4573,5.8044,0
7/28/2018 1:00,2018,209,1,0.70366,5.8015,0
7/28/2018 1:30,2018,209,1.5,0.88257,5.7986,0
7/28/2018 2:00,2018,209,2,0.9291,5.7949,0
7/28/2018 2:30,2018,209,2.5,0.82115,5.7913,0
7/28/2018 3:00,2018,209,3,0.80963,5.7871,0
7/28/2018 3:30,2018,209,3.5,0.85498,5.7841,0
7/28/2018 4:00,2018,209,4,0.82272,5.7812,0
7/28/2018 4:30,2018,209,4.5,4.7811,5.7781,0
7/28/2018 5:00,2018,209,5,10.658,5.7753,0
7/28/2018 5:30,2018,209,5.5,-0.86763,5.7715,0
7/28/2018 6:00,2018,209,6,-9999,5.7684,0
7/28/2018 6:30,2018,209,6.5,-9999,5.7642,0
7/28/2018 7:00,2018,209,7,-3.3434,5.7597,0
7/28/2018 7:30,2018,209,7.5,17.859,5.7562,0
7/28/2018 8:00,2018,209,8,3.645,5.7562,0
7/28/2018 8:30,2018,209,8.5,0.40971,5.7562,0
7/28/2018 9:00,2018,209,9,-1.5931,5.7562,0
7/28/2018 9:30,2018,209,9.5,-9999,5.7562,0
7/28/2018 10:00,2018,209,10,-9999,5.7562,0
7/28/2018 10:30,2018,209,10.5,-9999,5.7562,0
7/28/2018 11:00,2018,209,11,-9999,5.7562,0
7/28/2018 11:30,2018,209,11.5,-9999,5.7562,0
7/28/2018 12:00,2018,209,12,-9999,5.7562,0
7/28/2018 12:30,2018,209,12.5,-9999,5.7562,0
7/28/2018 13:00,2018,209,13,-9999,5.7562,0
7/28/2018 13:30,2018,209,13.5,-9999,5.7562,0
7/28/2018 14:00,2018,209,14,-9999,5.7616,0
7/28/2018 14:30,2018,209,14.5,-9999,5.7678,0
7/28/2018 15:00,2018,209,15,-9999,5.7678,0
7/28/2018 15:30,2018,209,15.5,-9999,5.7678,0
7/28/2018 16:00,2018,209,16,-9999,5.7678,0
7/28/2018 16:30,2018,209,16.5,-9999,5.7678,0
7/28/2018 17:00,2018,209,17,-9999,5.7678,0
7/28/2018 17:30,2018,209,17.5,-9999,5.7678,0
7/28/2018 18:00,2018,209,18,-9999,5.7733,0
7/28/2018 18:30,2018,209,18.5,-9999,5.7769,0
7/28/2018 19:00,2018,209,19,-9999,5.7791,0
7/28/2018 19:30,2018,209,19.5,-9999,5.7804,0
7/28/2018 20:00,2018,209,20,-9999,5.7807,0
7/28/2018 20:30,2018,209,20.5,-9999,5.7803,0
7/28/2018 21:00,2018,209,21,-9999,5.7793,0
7/28/2018 21:30,2018,209,21.5,-9999,5.7782,0
7/28/2018 22:00,2018,209,22,-9999,5.7779,0
7/28/2018 22:30,2018,209,22.5,-9999,5.7776,0
7/28/2018 23:00,2018,209,23,-9999,5.7763,0
7/28/2018 23:30,2018,209,23.5,-9999,5.7748,0
7/29/2018 0:00,2018,210,0,-9999,5.773,0
7/29/2018 0:30,2018,210,0.5,-9999,5.7713,0
7/29/2018 1:00,2018,210,1,-9999,5.769,0
7/29/2018 1:30,2018,210,1.5,-9999,5.7664,0
7/29/2018 2:00,2018,210,2,-9999,5.7636,0
7/29/2018 2:30,2018,210,2.5,-9999,5.7605,0
7/29/2018 3:00,2018,210,3,-9999,5.7576,0
7/29/2018 3:30,2018,210,3.5,-9999,5.7548,0
7/29/2018 4:00,2018,210,4,-9999,5.7522,0
7/29/2018 4:30,2018,210,4.5,-9999,5.7496,0
7/29/2018 5:00,2018,210,5,-9999,5.7467,0
7/29/2018 5:30,2018,210,5.5,-9999,5.7445,0
7/29/2018 6:00,2018,210,6,-9999,5.7427,0
7/29/2018 6:30,2018,210,6.5,-9999,5.7409,0
7/29/2018 7:00,2018,210,7,-9999,5.7392,0
7/29/2018 7:30,2018,210,7.5,-9999,5.7376,0
7/29/2018 8:00,2018,210,8,-9999,5.7359,0
7/29/2018 8:30,2018,210,8.5,-9999,5.7359,0
7/29/2018 9:00,2018,210,9,-9999,5.7359,0
7/29/2018 9:30,2018,210,9.5,-9999,5.7359,0
7/29/2018 10:00,2018,210,10,-9999,5.7359,0
7/29/2018 10:30,2018,210,10.5,-9999,5.7359,0
7/29/2018 11:00,2018,210,11,-9999,5.7359,0
7/29/2018 11:30,2018,210,11.5,-9999,5.7359,0
7/29/2018 12:00,2018,210,12,-9999,5.7359,0
7/29/2018 12:30,2018,210,12.5,-9999,5.7359,0
7/29/2018 13:00,2018,210,13,-9999,5.7359,0
7/29/2018 13:30,2018,210,13.5,-9999,5.7359,0
7/29/2018 14:00,2018,210,14,-9999,5.7359,0
7/29/2018 14:30,2018,210,14.5,-9999,5.7359,0
7/29/2018 15:00,2018,210,15,-9999,5.7359,0
7/29/2018 15:30,2018,210,15.5,-9999,5.7359,0
7/29/2018 16:00,2018,210,16,-9999,5.7359,0
7/29/2018 16:30,2018,210,16.5,-9999,5.7359,0
7/29/2018 17:00,2018,210,17,-9999,5.7359,0
7/29/2018 17:30,2018,210,17.5,-9999,5.7359,0
7/29/2018 18:00,2018,210,18,-9999,5.7359,0
7/29/2018 18:30,2018,210,18.5,-9999,5.7375,0
7/29/2018 19:00,2018,210,19,-9999,5.7384,0
7/29/2018 19:30,2018,210,19.5,-9999,5.7382,0
7/29/2018 20:00,2018,210,20,-9999,5.7372,0
7/29/2018 20:30,2018,210,20.5,-9999,5.7357,0
7/29/2018 21:00,2018,210,21,-9999,5.7338,0
7/29/2018 21:30,2018,210,21.5,-9999,5.7322,0
7/29/2018 22:00,2018,210,22,-9999,5.7317,0
7/29/2018 22:30,2018,210,22.5,-9999,5.7313,0
7/29/2018 23:00,2018,210,23,-9999,5.7304,0
7/29/2018 23:30,2018,210,23.5,-9999,5.7287,0
7/30/2018 0:00,2018,211,0,-9999,5.7271,0
7/30/2018 0:30,2018,211,0.5,-9999,5.7257,0
7/30/2018 1:00,2018,211,1,-9999,5.724,0
7/30/2018 1:30,2018,211,1.5,-9999,5.7228,0
7/30/2018 2:00,2018,211,2,-9999,5.7216,0
7/30/2018 2:30,2018,211,2.5,-9999,5.7196,0
7/30/2018 3:00,2018,211,3,-9999,5.7178,0
7/30/2018 3:30,2018,211,3.5,-9999,5.7161,0
7/30/2018 4:00,2018,211,4,-9999,5.714,0
7/30/2018 4:30,2018,211,4.5,-9999,5.7117,0
7/30/2018 5:00,2018,211,5,-9999,5.7091,0
7/30/2018 5:30,2018,211,5.5,-9999,5.7059,0
7/30/2018 6:00,2018,211,6,-9999,5.703,0
7/30/2018 6:30,2018,211,6.5,-9999,5.7,0
7/30/2018 7:00,2018,211,7,-9999,5.6968,0
7/30/2018 7:30,2018,211,7.5,-9999,5.694,0
7/30/2018 8:00,2018,211,8,-9999,5.694,0
7/30/2018 8:30,2018,211,8.5,-9999,5.694,0
7/30/2018 9:00,2018,211,9,-9999,5.694,0
7/30/2018 9:30,2018,211,9.5,-9999,5.694,0
7/30/2018 10:00,2018,211,10,-9999,5.694,0
7/30/2018 10:30,2018,211,10.5,-9999,5.694,0
7/30/2018 11:00,2018,211,11,-9999,5.694,0
7/30/2018 11:30,2018,211,11.5,-9999,5.694,0
7/30/2018 12:00,2018,211,12,-9999,5.694,0
7/30/2018 12:30,2018,211,12.5,-9999,5.694,0
7/30/2018 13:00,2018,211,13,-9999,5.694,0
7/30/2018 13:30,2018,211,13.5,-9999,5.694,0
7/30/2018 14:00,2018,211,14,-9999,5.694,0
7/30/2018 14:30,2018,211,14.5,-9999,5.694,0
7/30/2018 15:00,2018,211,15,-9999,5.694,0
7/30/2018 15:30,2018,211,15.5,0.41779,6.9417,0
7/30/2018 16:00,2018,211,16,3.0667,6.7646,0
7/30/2018 16:30,2018,211,16.5,2.9258,6.5797,0
7/30/2018 17:00,2018,211,17,21.307,6.1063,0
7/30/2018 17:30,2018,211,17.5,-14.432,5.7466,0
7/30/2018 18:00,2018,211,18,4.2136,5.6895,0
7/30/2018 18:30,2018,211,18.5,4.5884,5.7031,0
7/30/2018 19:00,2018,211,19,3.9799,5.7224,0
7/30/2018 19:30,2018,211,19.5,4.0222,5.745,0
7/30/2018 20:00,2018,211,20,6.7448,5.7246,0
7/30/2018 20:30,2018,211,20.5,4.7566,5.6927,0
7/30/2018 21:00,2018,211,21,3.6071,5.7159,0
7/30/2018 21:30,2018,211,21.5,2.3715,5.7372,0
7/30/2018 22:00,2018,211,22,2.0551,5.7197,0
7/30/2018 22:30,2018,211,22.5,9.2593,5.7595,0
7/30/2018 23:00,2018,211,23,6.9446,5.731,0
7/30/2018 23:30,2018,211,23.5,15.086,5.7463,0
7/31/2018 0:00,2018,212,0,-6.803,5.6961,0
7/31/2018 0:30,2018,212,0.5,28.923,5.7253,0
7/31/2018 1:00,2018,212,1,6.9485,5.734,0
7/31/2018 1:30,2018,212,1.5,5.9754,5.6819,0
7/31/2018 2:00,2018,212,2,5.5735,5.5563,0
7/31/2018 2:30,2018,212,2.5,3.8811,5.6295,0
7/31/2018 3:00,2018,212,3,4.9627,5.637,0
7/31/2018 3:30,2018,212,3.5,3.9216,5.6666,0
7/31/2018 4:00,2018,212,4,4.1119,5.6373,0
7/31/2018 4:30,2018,212,4.5,-3.5361,5.4793,0
7/31/2018 5:00,2018,212,5,4.6159,5.6187,0
7/31/2018 5:30,2018,212,5.5,3.2338,5.6635,0
7/31/2018 6:00,2018,212,6,4.7448,5.6704,0
7/31/2018 6:30,2018,212,6.5,2.0686,5.6737,0
7/31/2018 7:00,2018,212,7,4.6828,5.5951,0
7/31/2018 7:30,2018,212,7.5,4.0336,5.6937,0.5400729
7/31/2018 8:00,2018,212,8,4.7973,5.7694,2.0750067
7/31/2018 8:30,2018,212,8.5,4.0225,5.8406,3.104395
7/31/2018 9:00,2018,212,9,4.332,5.9225,3.8683179
7/31/2018 9:30,2018,212,9.5,2.8212,6.0658,4.5881375
7/31/2018 10:00,2018,212,10,3.2131,6.0608,3.1444345
7/31/2018 10:30,2018,212,10.5,3.2452,6.077,3.3122749
7/31/2018 11:00,2018,212,11,1.7421,6.1118,3.5005448
7/31/2018 11:30,2018,212,11.5,2.1734,6.1916,4.0948491
7/31/2018 12:00,2018,212,12,2.8341,6.1753,3.7517569
7/31/2018 12:30,2018,212,12.5,0.74043,6.2445,4.4092913
7/31/2018 13:00,2018,212,13,1.0704,6.3727,4.3155121
7/31/2018 13:30,2018,212,13.5,1.6295,6.3809,4.1669401
7/31/2018 14:00,2018,212,14,2.9522,6.2404,3.3724449
7/31/2018 14:30,2018,212,14.5,0.99779,6.2455,4.5829824
7/31/2018 15:00,2018,212,15,1.5421,6.1978,4.5766519
7/31/2018 15:30,2018,212,15.5,2.5572,6.1847,4.3860775
7/31/2018 16:00,2018,212,16,1.909,5.9706,4.246986
7/31/2018 16:30,2018,212,16.5,1.5961,5.9042,3.9618555
7/31/2018 17:00,2018,212,17,2.0718,5.8991,3.4559837
7/31/2018 17:30,2018,212,17.5,2.6729,5.7755,2.5894949
7/31/2018 18:00,2018,212,18,3.4264,5.5793,0
7/31/2018 18:30,2018,212,18.5,3.3724,5.4486,4.782792
7/31/2018 19:00,2018,212,19,3.0763,5.1639,5.0125091
7/31/2018 19:30,2018,212,19.5,4.451,4.9188,1.9206103
7/31/2018 20:00,2018,212,20,4.3881,4.8081,0
7/31/2018 20:30,2018,212,20.5,3.3624,4.6899,0
7/31/2018 21:00,2018,212,21,4.332,4.7177,0
7/31/2018 21:30,2018,212,21.5,4.7582,4.7364,0
7/31/2018 22:00,2018,212,22,4.4668,4.5833,0
7/31/2018 22:30,2018,212,22.5,3.6985,4.4618,0
7/31/2018 23:00,2018,212,23,2.788,4.3953,0
7/31/2018 23:30,2018,212,23.5,3.8621,4.2273,0
8/1/2018 0:00,2018,213,0,3.9218,4.219,0
8/1/2018 0:30,2018,213,0.5,3.7464,4.1328,0
8/1/2018 1:00,2018,213,1,2.607,3.9801,0
8/1/2018 1:30,2018,213,1.5,3.9373,3.8955,0
8/1/2018 2:00,2018,213,2,2.707,3.7809,0
8/1/2018 2:30,2018,213,2.5,3.7349,3.7837,0
8/1/2018 3:00,2018,213,3,3.1609,3.7065,0
8/1/2018 3:30,2018,213,3.5,3.3279,3.5969,0
8/1/2018 4:00,2018,213,4,2.5265,3.4965,0
8/1/2018 4:30,2018,213,4.5,3.1164,3.4052,0
8/1/2018 5:00,2018,213,5,2.4309,3.2512,0
8/1/2018 5:30,2018,213,5.5,3.6351,3.2415,0
8/1/2018 6:00,2018,213,6,2.1756,3.1675,0
8/1/2018 6:30,2018,213,6.5,2.8746,3.107,0
8/1/2018 7:00,2018,213,7,3.205,3.0199,0
8/1/2018 7:30,2018,213,7.5,3.5819,2.9642,0.3702516
8/1/2018 8:00,2018,213,8,2.7463,3.089,0.6533061
8/1/2018 8:30,2018,213,8.5,3.5639,3.1648,1.2382799
8/1/2018 9:00,2018,213,9,2.7323,3.206,0.8866093
8/1/2018 9:30,2018,213,9.5,1.4904,3.2689,1.8814437
8/1/2018 10:00,2018,213,10,0.90571,3.4483,3.549586
8/1/2018 10:30,2018,213,10.5,1.8718,3.5576,1.7273147
8/1/2018 11:00,2018,213,11,0.067793,3.6553,3.0675845
8/1/2018 11:30,2018,213,11.5,0.6294,3.833,3.9255394
8/1/2018 12:00,2018,213,12,1.3904,3.7615,2.1214389
8/1/2018 12:30,2018,213,12.5,0.092844,4.0132,4.3375956
8/1/2018 13:00,2018,213,13,1.47,3.9594,4.0095842
8/1/2018 13:30,2018,213,13.5,1.7476,4.122,3.8409714
8/1/2018 14:00,2018,213,14,0.1445,4.2577,3.8410193
8/1/2018 14:30,2018,213,14.5,1.6556,4.2354,2.434965
8/1/2018 15:00,2018,213,15,0.088988,4.3152,3.416346
8/1/2018 15:30,2018,213,15.5,0.41619,4.2372,3.4222958
8/1/2018 16:00,2018,213,16,2.3465,4.2812,2.2987611
8/1/2018 16:30,2018,213,16.5,1.5547,4.3662,2.6342653
8/1/2018 17:00,2018,213,17,1.0007,4.447,2.3539553
8/1/2018 17:30,2018,213,17.5,2.0172,4.3768,1.957936
8/1/2018 18:00,2018,213,18,2.9904,4.073,0
8/1/2018 18:30,2018,213,18.5,3.3086,3.8885,0
8/1/2018 19:00,2018,213,19,3.5161,3.4567,0
8/1/2018 19:30,2018,213,19.5,3.5537,3.2065,0
8/1/2018 20:00,2018,213,20,3.4579,3.0152,0
8/1/2018 20:30,2018,213,20.5,3.6635,2.9209,0
8/1/2018 21:00,2018,213,21,4.5366,2.7871,0
8/1/2018 21:30,2018,213,21.5,3.9333,2.8099,0
8/1/2018 22:00,2018,213,22,4.8723,2.8097,0
8/1/2018 22:30,2018,213,22.5,4.3464,2.8559,0
8/1/2018 23:00,2018,213,23,3.701,2.7453,0
8/1/2018 23:30,2018,213,23.5,3.3646,2.5097,0
8/2/2018 0:00,2018,214,0,3.1237,2.5153,0
8/2/2018 0:30,2018,214,0.5,3.5114,2.4472,0
8/2/2018 1:00,2018,214,1,3.0423,2.3539,0
8/2/2018 1:30,2018,214,1.5,2.1853,2.2607,0
8/2/2018 2:00,2018,214,2,3.5884,2.1663,0
8/2/2018 2:30,2018,214,2.5,3.9079,2.1352,0
8/2/2018 3:00,2018,214,3,3.1545,2.0986,0
8/2/2018 3:30,2018,214,3.5,2.0678,2.0425,0
8/2/2018 4:00,2018,214,4,8.9424,2.0417,0
8/2/2018 4:30,2018,214,4.5,13.792,1.9514,0
8/2/2018 5:00,2018,214,5,-30.201,1.8684,0
8/2/2018 5:30,2018,214,5.5,-9999,2.4137,0
8/2/2018 6:00,2018,214,6,-9999,2.3976,0
8/2/2018 6:30,2018,214,6.5,-9999,2.3818,0
8/2/2018 7:00,2018,214,7,-9999,2.366,0
8/2/2018 7:30,2018,214,7.5,-9999,2.3506,0
8/2/2018 8:00,2018,214,8,-9999,2.3353,0
8/2/2018 8:30,2018,214,8.5,-9999,2.3199,0
8/2/2018 9:00,2018,214,9,-9999,2.3046,0
8/2/2018 9:30,2018,214,9.5,-9999,2.2892,0
8/2/2018 10:00,2018,214,10,-9999,2.2739,0
8/2/2018 10:30,2018,214,10.5,-9999,2.2585,0
8/2/2018 11:00,2018,214,11,-9999,2.2432,0
8/2/2018 11:30,2018,214,11.5,-9999,2.2278,0
8/2/2018 12:00,2018,214,12,-9999,2.2125,0
8/2/2018 12:30,2018,214,12.5,-9999,2.1971,0
8/2/2018 13:00,2018,214,13,-9999,2.1818,0
8/2/2018 13:30,2018,214,13.5,-9999,2.1664,0
8/2/2018 14:00,2018,214,14,-9999,2.1511,0
8/2/2018 14:30,2018,214,14.5,0.081641,4.0475,4.7285822
8/2/2018 15:00,2018,214,15,0.29607,4.0587,3.9164619
8/2/2018 15:30,2018,214,15.5,-2.5998,4.0229,4.3105848
8/2/2018 16:00,2018,214,16,0.20553,4.1652,3.1480902
8/2/2018 16:30,2018,214,16.5,-0.2442,4.2149,3.3318035
8/2/2018 17:00,2018,214,17,1.958,3.9683,1.5166665
8/2/2018 17:30,2018,214,17.5,2.49,3.8343,0
8/2/2018 18:00,2018,214,18,3.831,3.5438,2.9380406
8/2/2018 18:30,2018,214,18.5,4.978,3.1291,0
8/2/2018 19:00,2018,214,19,3.5029,2.8535,6.8385602
8/2/2018 19:30,2018,214,19.5,5.6223,2.5809,0
8/2/2018 20:00,2018,214,20,3.1509,2.3688,0
8/2/2018 20:30,2018,214,20.5,3.8811,2.2436,0
8/2/2018 21:00,2018,214,21,4.1002,2.1696,0
8/2/2018 21:30,2018,214,21.5,3.3671,2.1326,0
8/2/2018 22:00,2018,214,22,3.5796,2.0967,0
8/2/2018 22:30,2018,214,22.5,4.1317,2.0425,0
8/2/2018 23:00,2018,214,23,4.1883,2.0469,0
8/2/2018 23:30,2018,214,23.5,3.7325,1.8591,0
8/3/2018 0:00,2018,215,0,3.2992,1.8606,0
8/3/2018 0:30,2018,215,0.5,2.6857,1.704,0
8/3/2018 1:00,2018,215,1,2.9429,1.6926,0
8/3/2018 1:30,2018,215,1.5,2.0034,1.6589,0
8/3/2018 2:00,2018,215,2,2.1593,1.592,0
8/3/2018 2:30,2018,215,2.5,0.78272,1.4668,0
8/3/2018 3:00,2018,215,3,0.58996,1.6062,0
8/3/2018 3:30,2018,215,3.5,4.023,1.5811,0
8/3/2018 4:00,2018,215,4,0.86766,1.4581,0
8/3/2018 4:30,2018,215,4.5,-12.698,1.4431,0
8/3/2018 5:00,2018,215,5,-4.7573,1.8173,0
8/3/2018 5:30,2018,215,5.5,35.505,1.3022,4.1331826
8/3/2018 6:00,2018,215,6,-0.20873,1.3369,0
8/3/2018 6:30,2018,215,6.5,-6.0233,1.3783,0
8/3/2018 7:00,2018,215,7,-19.209,1.3336,0
8/3/2018 7:30,2018,215,7.5,-13.751,1.4653,0
8/3/2018 8:00,2018,215,8,6.189,1.5906,0
8/3/2018 8:30,2018,215,8.5,2.8417,1.8479,0
8/3/2018 9:00,2018,215,9,-9999,1.7366,0
8/3/2018 9:30,2018,215,9.5,-9999,1.7273,0
8/3/2018 10:00,2018,215,10,-9999,1.7179,0
8/3/2018 10:30,2018,215,10.5,-9999,1.7085,0
8/3/2018 11:00,2018,215,11,-9999,1.6991,0
8/3/2018 11:30,2018,215,11.5,-9999,1.6897,0
8/3/2018 12:00,2018,215,12,-9999,1.6804,0
8/3/2018 12:30,2018,215,12.5,-4.1472,2.8842,0
8/3/2018 13:00,2018,215,13,-2.6671,2.9678,4.8968536
8/3/2018 13:30,2018,215,13.5,-2.0798,2.984,5.815831
8/3/2018 14:00,2018,215,14,-2.1794,2.9968,0
8/3/2018 14:30,2018,215,14.5,-1.8225,3.0358,0
8/3/2018 15:00,2018,215,15,-2.6008,3.0596,0
8/3/2018 15:30,2018,215,15.5,-2.3206,3.0151,0
8/3/2018 16:00,2018,215,16,-1.9268,3.1382,0
8/3/2018 16:30,2018,215,16.5,-0.85449,3.0589,0
8/3/2018 17:00,2018,215,17,0.25605,2.8929,2.3606101
8/3/2018 17:30,2018,215,17.5,1.8728,2.7041,0
8/3/2018 18:00,2018,215,18,2.4335,2.4443,0
8/3/2018 18:30,2018,215,18.5,4.0508,2.2159,0
8/3/2018 19:00,2018,215,19,4.2835,1.989,0
8/3/2018 19:30,2018,215,19.5,3.3576,1.7876,0
8/3/2018 20:00,2018,215,20,3.4515,1.7054,0
8/3/2018 20:30,2018,215,20.5,2.5972,1.5443,0
8/3/2018 21:00,2018,215,21,3.359,1.5483,0
8/3/2018 21:30,2018,215,21.5,3.4491,1.5023,0
8/3/2018 22:00,2018,215,22,4.1495,1.508,0
8/3/2018 22:30,2018,215,22.5,3.8251,1.5126,0
8/3/2018 23:00,2018,215,23,3.996,1.4854,0
8/3/2018 23:30,2018,215,23.5,3.1568,1.3566,0
8/4/2018 0:00,2018,216,0,2.9346,1.3453,0
8/4/2018 0:30,2018,216,0.5,3.119,1.2909,0
8/4/2018 1:00,2018,216,1,2.8517,1.2546,0
8/4/2018 1:30,2018,216,1.5,2.767,1.237,0
8/4/2018 2:00,2018,216,2,2.9872,1.1566,0
8/4/2018 2:30,2018,216,2.5,2.2178,1.145,0
8/4/2018 3:00,2018,216,3,3.7473,1.079,0
8/4/2018 3:30,2018,216,3.5,5.917,1.1811,0
8/4/2018 4:00,2018,216,4,3.1597,1.1813,0
8/4/2018 4:30,2018,216,4.5,2.4554,1.1417,0
8/4/2018 5:00,2018,216,5,3.4952,1.1667,0
8/4/2018 5:30,2018,216,5.5,3.4926,1.0614,0
8/4/2018 6:00,2018,216,6,8.6428,1.1013,0
8/4/2018 6:30,2018,216,6.5,3.3392,1.0046,0
8/4/2018 7:00,2018,216,7,-5.0055,0.95429,0
8/4/2018 7:30,2018,216,7.5,10.402,1.037,0.051473
8/4/2018 8:00,2018,216,8,-0.20744,1.1222,0.6758434
8/4/2018 8:30,2018,216,8.5,0.78763,1.1934,1.2701488
8/4/2018 9:00,2018,216,9,2.4231,1.2703,1.8482564
8/4/2018 9:30,2018,216,9.5,1.2917,1.3381,2.0480517
8/4/2018 10:00,2018,216,10,0.61197,1.3155,1.7599527
8/4/2018 10:30,2018,216,10.5,-0.4958,1.442,2.3114917
8/4/2018 11:00,2018,216,11,-1.0937,1.4793,2.8991616
8/4/2018 11:30,2018,216,11.5,-3.1352,1.5523,4.0665562
8/4/2018 12:00,2018,216,12,-3.1887,1.6209,4.2868993
8/4/2018 12:30,2018,216,12.5,-9999,1.2176,0
8/4/2018 13:00,2018,216,13,-9999,1.2082,0
8/4/2018 13:30,2018,216,13.5,-5.2599,1.8673,5.339367
8/4/2018 14:00,2018,216,14,-0.32606,1.8846,0
8/4/2018 14:30,2018,216,14.5,-2.3131,1.9721,0
8/4/2018 15:00,2018,216,15,-4.2108,2.0249,3.4380369
8/4/2018 15:30,2018,216,15.5,-1.9267,1.9942,4.1830875
8/4/2018 16:00,2018,216,16,-2.3564,1.9365,4.0273002
8/4/2018 16:30,2018,216,16.5,-2.3602,2.0284,3.063803
8/4/2018 17:00,2018,216,17,-1.1259,1.979,2.3146585
8/4/2018 17:30,2018,216,17.5,0.039311,1.915,1.2223709
8/4/2018 18:00,2018,216,18,1.9501,1.8083,0
8/4/2018 18:30,2018,216,18.5,3.4317,1.5544,0
8/4/2018 19:00,2018,216,19,3.5574,1.3971,0
8/4/2018 19:30,2018,216,19.5,3.6623,1.2963,0
8/4/2018 20:00,2018,216,20,2.0495,1.1844,0
8/4/2018 20:30,2018,216,20.5,2.2525,1.1092,0
8/4/2018 21:00,2018,216,21,1.69,1.0398,0
8/4/2018 21:30,2018,216,21.5,3.0949,1.0228,0
8/4/2018 22:00,2018,216,22,4.3325,1.0782,0
8/4/2018 22:30,2018,216,22.5,3.1148,1.0806,0
8/4/2018 23:00,2018,216,23,3.3046,0.97231,0
8/4/2018 23:30,2018,216,23.5,2.4954,0.94543,0
8/5/2018 0:00,2018,217,0,2.5741,0.91051,0
8/5/2018 0:30,2018,217,0.5,2.7502,0.90213,0
8/5/2018 1:00,2018,217,1,2.9017,0.84959,0
8/5/2018 1:30,2018,217,1.5,3.0428,0.81175,0
8/5/2018 2:00,2018,217,2,2.6991,0.78031,0
8/5/2018 2:30,2018,217,2.5,2.7356,0.75397,0
8/5/2018 3:00,2018,217,3,3.4004,0.75103,0
8/5/2018 3:30,2018,217,3.5,2.5529,0.7573,0
8/5/2018 4:00,2018,217,4,2.5392,0.76009,0
8/5/2018 4:30,2018,217,4.5,2.6205,0.74402,0
8/5/2018 5:00,2018,217,5,2.2498,0.71511,0
8/5/2018 5:30,2018,217,5.5,2.7124,0.76617,0
8/5/2018 6:00,2018,217,6,2.1578,0.77822,0
8/5/2018 6:30,2018,217,6.5,2.2295,0.77332,0
8/5/2018 7:00,2018,217,7,2.6678,0.76621,0
8/5/2018 7:30,2018,217,7.5,3.1025,0.76631,0
8/5/2018 8:00,2018,217,8,2.0315,0.74903,0.2733763
8/5/2018 8:30,2018,217,8.5,1.6255,0.80782,0.8830142
8/5/2018 9:00,2018,217,9,0.19169,0.84765,1.6435169
8/5/2018 9:30,2018,217,9.5,-0.4036,0.86838,1.7776688
8/5/2018 10:00,2018,217,10,-0.70648,0.90586,2.0398489
8/5/2018 10:30,2018,217,10.5,-1.6129,0.91853,2.4492228
8/5/2018 11:00,2018,217,11,-2.2508,1.0174,2.9946551
8/5/2018 11:30,2018,217,11.5,-1.2903,1.0243,2.5383311
8/5/2018 12:00,2018,217,12,-1.5868,1.0478,2.3516315
8/5/2018 12:30,2018,217,12.5,-1.9614,1.0732,2.8408669
8/5/2018 13:00,2018,217,13,-0.60775,1.0793,1.9556742
8/5/2018 13:30,2018,217,13.5,0.12613,1.0209,1.139425
8/5/2018 14:00,2018,217,14,0.43672,1.0755,1.3572011
8/5/2018 14:30,2018,217,14.5,-1.0812,1.093,1.7422713
8/5/2018 15:00,2018,217,15,0.95376,1.019,0.789247
8/5/2018 15:30,2018,217,15.5,0.07362,1.0088,1.1750845
8/5/2018 16:00,2018,217,16,-1.0956,1.0198,1.8524603
8/5/2018 16:30,2018,217,16.5,-0.78992,1.0247,1.7119533
8/5/2018 17:00,2018,217,17,-0.98205,1.0454,1.7367145
8/5/2018 17:30,2018,217,17.5,-1.5482,1.0674,1.7330162
8/5/2018 18:00,2018,217,18,0.33182,1.0259,0.6584677
8/5/2018 18:30,2018,217,18.5,3.2375,0.87738,0
8/5/2018 19:00,2018,217,19,2.2977,0.81092,0
8/5/2018 19:30,2018,217,19.5,2.4896,0.72129,0
8/5/2018 20:00,2018,217,20,3.3501,0.66506,0
8/5/2018 20:30,2018,217,20.5,2.4184,0.62336,0
8/5/2018 21:00,2018,217,21,2.5197,0.5897,0
8/5/2018 21:30,2018,217,21.5,3.4881,0.6045,0
8/5/2018 22:00,2018,217,22,3.6227,0.67426,0
8/5/2018 22:30,2018,217,22.5,2.9743,0.68013,0
8/5/2018 23:00,2018,217,23,2.8113,0.63818,0
8/5/2018 23:30,2018,217,23.5,2.175,0.58515,0
8/6/2018 0:00,2018,218,0,2.4924,0.57758,0
8/6/2018 0:30,2018,218,0.5,2.2379,0.59231,0
8/6/2018 1:00,2018,218,1,2.3132,0.57123,0
8/6/2018 1:30,2018,218,1.5,2.8366,0.59537,0
8/6/2018 2:00,2018,218,2,2.2267,0.58425,0
8/6/2018 2:30,2018,218,2.5,2.3647,0.5354,0
8/6/2018 3:00,2018,218,3,2.0179,0.54159,0
8/6/2018 3:30,2018,218,3.5,2.6902,0.54154,0
8/6/2018 4:00,2018,218,4,2.6903,0.51707,0
8/6/2018 4:30,2018,218,4.5,2.7305,0.49582,0
8/6/2018 5:00,2018,218,5,2.339,0.47302,0
8/6/2018 5:30,2018,218,5.5,2.4579,0.43598,0
8/6/2018 6:00,2018,218,6,2.1401,0.44638,0
